model,arm,lens,layer,site,condition,condition_kind,condition_order,relative_depth,n_pairs,mean_delta_contrast_z,mean_delta_contrast_prob,sign_consistency_z,sign_consistency_prob,mean_contrast_prob_unsafe,mean_contrast_prob_safe,permutation_effect_size,permutation_p,permutation_null_sd,anchor_token_same_frac,topk_enrichment_positive,topk_enrichment_negative,topk_enrichment_random,concept_rank_best
starcoder2-3b,mismatched_pairs,jlens,27,last_token,clean_heldout,clean,-1,0.931,72,0.022447793815205713,4.05448803841224e-05,0.5694444444444444,0.6527777777777778,-0.010448191745002503,-0.010488736625386623,1.525335231163959,0.124,0.014116673649844147,1.0,0.375,0.625,0.09375,60.0
starcoder2-3b,mismatched_pairs,jlens,27,last_token,normalize,baseline,0,0.931,72,0.0002752489584549076,-3.1968580262654606e-05,0.5555555555555556,0.5,-0.010827430906260713,-0.01079546232599806,-0.019360140383994185,0.994,0.02207086040232972,1.0,0.125,0.0,0.09375,61.0
starcoder2-3b,mismatched_pairs,jlens,27,last_token,rename_only,atomic,11,0.931,72,-0.07010411802653732,-0.00015036729018321903,0.3333333333333333,0.3333333333333333,-0.011207774521805639,-0.01105740723162242,-2.953283531343374,0.0,0.023562207361821734,1.0,0.0,0.25,0.0,129.0
starcoder2-3b,mismatched_pairs,jlens,27,last_token,opaque_only,atomic,12,0.931,72,-0.04204065761667646,1.386162719681895e-05,0.4305555555555556,0.5277777777777778,-0.011071440682342075,-0.011085302309538893,-1.3591835116426159,0.206,0.03360903433240302,0.6388888888888888,0.0,0.0,0.0625,156.0
starcoder2-3b,mismatched_pairs,jlens,27,last_token,encode_only,atomic,13,0.931,72,-0.024387403601809184,-6.856823111329012e-05,0.4583333333333333,0.5277777777777778,-0.010930569971707334,-0.010862001740594044,-0.8965836863853625,0.412,0.028733553984621813,1.0,0.125,0.0,0.0625,88.0
starcoder2-3b,mismatched_pairs,jlens,27,last_token,flatten_only,atomic,14,0.931,72,-4.5529083529757354e-05,-1.1128944672182475e-05,0.4583333333333333,0.4861111111111111,-0.01194080529597742,-0.011929676351305239,-0.032591273908297726,0.998,0.024286062587763765,0.041666666666666664,0.0,0.0,0.03125,89.0
starcoder2-3b,mismatched_pairs,jlens,27,last_token,rename_cumulative,cumulative,21,0.931,72,-0.05691552309691829,-9.781602475008977e-05,0.4027777777777778,0.3888888888888889,-0.011222958200084026,-0.011125142175333938,-1.7572639100643448,0.066,0.03147822276318441,1.0,0.125,0.25,0.0625,141.0
starcoder2-3b,mismatched_pairs,jlens,27,last_token,rename_opaque,cumulative,22,0.931,72,0.013267473624175418,-6.132201444693636e-05,0.5277777777777778,0.4583333333333333,-0.011402984272633079,-0.011341662258186145,0.2251346817042217,0.804,0.05314756102653522,0.5,0.25,0.0,0.0,29.0
starcoder2-3b,mismatched_pairs,jlens,27,last_token,rename_opaque_encode,cumulative,23,0.931,72,-0.051638101624351375,-0.00010762221202970442,0.3888888888888889,0.3611111111111111,-0.011297907304183973,-0.01119028509215427,-1.0006552323078874,0.334,0.052042888642399365,0.5694444444444444,0.125,0.125,0.0625,125.0
starcoder2-3b,mismatched_pairs,jlens,27,last_token,rename_opaque_encode_flatten,cumulative,24,0.931,72,-0.0213992109749721,-5.806047249667951e-05,0.4444444444444444,0.375,-0.012406469753769836,-0.012348409281273157,-0.7985751271316278,0.464,0.02968744711927878,0.125,0.25,0.125,0.0,97.0
starcoder2-3b,mismatched_pairs,jlens,29,last_token,clean_heldout,clean,-1,1.0,72,0.022610011118013765,5.105592784488993e-05,0.5277777777777778,0.5972222222222222,-0.009325942297867715,-0.009376998225712606,1.661237950673672,0.098,0.013431122857742445,1.0,0.375,0.625,0.125,61.0
starcoder2-3b,mismatched_pairs,jlens,29,last_token,normalize,baseline,0,1.0,72,0.010724680984474447,-7.158049132488775e-06,0.5416666666666666,0.625,-0.010104376439001158,-0.010097218389868668,0.5144983223181834,0.578,0.018445405054160906,1.0,0.125,0.125,0.03125,59.0
starcoder2-3b,mismatched_pairs,jlens,29,last_token,rename_only,atomic,11,1.0,72,-0.03371503399222119,-0.00010452720721799608,0.4027777777777778,0.3611111111111111,-0.01056985866326092,-0.010465331456042924,-1.8367837284589517,0.06,0.01794574262240367,1.0,0.125,0.375,0.0,80.0
starcoder2-3b,mismatched_pairs,jlens,29,last_token,opaque_only,atomic,12,1.0,72,-0.017885306490773356,3.7271704334589285e-05,0.4305555555555556,0.5277777777777778,-0.010355145533938959,-0.010392417238273548,-0.7843397170737503,0.484,0.02659137607947452,0.6388888888888888,0.125,0.25,0.0,143.0
starcoder2-3b,mismatched_pairs,jlens,29,last_token,encode_only,atomic,13,1.0,72,0.0033245026130333194,-1.4793694505516533e-05,0.5,0.5555555555555556,-0.010158048074977064,-0.01014325438047155,0.09518362896463556,0.878,0.025988190729831002,1.0,0.125,0.25,0.0625,80.0
starcoder2-3b,mismatched_pairs,jlens,29,last_token,flatten_only,atomic,14,1.0,72,-0.018859935948874956,-3.0391565587692428e-05,0.4583333333333333,0.4305555555555556,-0.01116421270967339,-0.011133821144085695,-0.8749056610428897,0.42,0.022179249763024277,0.041666666666666664,0.0,0.0,0.03125,154.0
starcoder2-3b,mismatched_pairs,jlens,29,last_token,rename_cumulative,cumulative,21,1.0,72,-0.03417153070723021,-6.752959614202173e-05,0.4583333333333333,0.4027777777777778,-0.010576357794041294,-0.010508828197899271,-1.2807147187154655,0.186,0.025250728899618425,1.0,0.125,0.125,0.03125,109.0
starcoder2-3b,mismatched_pairs,jlens,29,last_token,rename_opaque,cumulative,22,1.0,72,0.017067097016912922,-4.602234891197712e-05,0.5416666666666666,0.5,-0.010820615564074341,-0.010774593215162366,0.4398734420397744,0.692,0.038370594138592944,0.5,0.125,0.0,0.0,29.0
starcoder2-3b,mismatched_pairs,jlens,29,last_token,rename_opaque_encode,cumulative,23,1.0,72,-0.02681450997641114,-7.65705972319481e-05,0.4166666666666667,0.3472222222222222,-0.010614931340864137,-0.010538360743632189,-0.5962614784552527,0.546,0.04278179573836571,0.5694444444444444,0.125,0.0,0.0625,96.0
starcoder2-3b,mismatched_pairs,jlens,29,last_token,rename_opaque_encode_flatten,cumulative,24,1.0,72,-0.024488730914054,-6.112548833868429e-05,0.4166666666666667,0.375,-0.01151236403378574,-0.011451238545447056,-0.8956875713081616,0.424,0.03009995359223424,0.125,0.25,0.125,0.03125,114.0
starcoder2-3b,mismatched_pairs,jlens,-1,sink_arg,clean_heldout,clean,-1,,72,0.0006365529346933537,-1.9025115669972166e-06,0.125,0.08333333333333333,-0.010124925606145398,-0.0101230230945784,0.01515402176861671,0.988,0.06421782594441362,0.7638888888888888,0.0,0.0,0.0,46.0
starcoder2-3b,mismatched_pairs,jlens,-1,sink_arg,normalize,baseline,0,,72,0.025294939094235743,-1.8630721362123437e-06,0.125,0.09722222222222222,-0.010124925606145398,-0.010123062534009186,0.4219808993702663,0.718,0.06843482217766562,0.7638888888888888,0.0,0.125,0.03125,29.0
starcoder2-3b,mismatched_pairs,jlens,-1,sink_arg,rename_only,atomic,11,,72,0.044901615324703874,9.083496114000753e-06,0.4444444444444444,0.4166666666666667,-0.010169712740252947,-0.010178796236366947,0.35831743093389784,0.694,0.10840011797067924,0.06944444444444445,0.0,0.0,0.0,21.0
starcoder2-3b,mismatched_pairs,jlens,-1,sink_arg,opaque_only,atomic,12,,72,0.0071070203008162984,1.4101884777402739e-06,0.1111111111111111,0.125,-0.010124925606145398,-0.010126335794623138,0.1521421386264818,0.896,0.06173421770471829,0.7777777777777778,0.0,0.125,0.0,65.0
starcoder2-3b,mismatched_pairs,jlens,-1,sink_arg,encode_only,atomic,13,,72,-0.0012237711296920627,-7.788103044912195e-07,0.09722222222222222,0.1111111111111111,-0.010124925606145398,-0.010124146795840908,0.00834686489752007,0.974,0.05440029362062212,0.7777777777777778,0.0,0.0,0.0,61.0
starcoder2-3b,mismatched_pairs,jlens,-1,sink_arg,flatten_only,atomic,14,,72,0.015675820848605224,-3.2150064315818183e-07,0.1111111111111111,0.125,-0.010124925606145398,-0.01012460410550224,0.24591399871526715,0.842,0.07531353483778408,0.75,0.0,0.125,0.0,46.0
starcoder2-3b,mismatched_pairs,jlens,-1,sink_arg,rename_cumulative,cumulative,21,,72,0.11028262335615775,1.5399679601974037e-05,0.4861111111111111,0.4166666666666667,-0.010175983172508146,-0.010191382852110121,0.8677271541449851,0.336,0.11007852286495884,0.09722222222222222,0.125,0.375,0.0,1.0
starcoder2-3b,mismatched_pairs,jlens,-1,sink_arg,rename_opaque,cumulative,22,,72,0.08489532706694607,1.01545349955055e-05,0.5,0.4861111111111111,-0.01018066818351628,-0.010190822718511785,0.7542197187418086,0.484,0.1144391383853399,0.06944444444444445,0.0,0.125,0.0,7.0
starcoder2-3b,mismatched_pairs,jlens,-1,sink_arg,rename_opaque_encode,cumulative,23,,72,-0.04458235244515447,-1.553681967572927e-05,0.4305555555555556,0.4166666666666667,-0.010189024859730045,-0.010173488040054315,-0.4651405260460003,0.752,0.1210924885470984,0.08333333333333333,0.0,0.0,0.0,166.0
starcoder2-3b,mismatched_pairs,jlens,-1,sink_arg,rename_opaque_encode_flatten,cumulative,24,,72,0.027534975162671435,6.305304678833929e-06,0.5138888888888888,0.4722222222222222,-0.010178040765612835,-0.010184346070291669,0.24461641975929072,0.818,0.11929988530157205,0.041666666666666664,0.125,0.375,0.03125,28.0
starcoder2-3b,mismatched_pairs,jlens,0,sink_arg,clean_heldout,clean,-1,0.0,72,-0.01010848847244715,-6.751942421712798e-06,0.5694444444444444,0.5416666666666666,-0.010303267958331815,-0.010296516015910103,-0.2580260419913948,0.77,0.03258095243895899,0.7638888888888888,0.0,0.0,0.03125,54.0
starcoder2-3b,mismatched_pairs,jlens,0,sink_arg,normalize,baseline,0,0.0,72,0.03761466744141644,-2.8107470934406264e-08,0.5,0.5416666666666666,-0.010304444736602738,-0.010304416629131802,0.801503718004669,0.464,0.051805034756856376,0.7638888888888888,0.0,0.0,0.03125,48.0
starcoder2-3b,mismatched_pairs,jlens,0,sink_arg,rename_only,atomic,11,0.0,72,-0.02555040686086584,-4.7875836238681725e-06,0.5555555555555556,0.4861111111111111,-0.010266653228304777,-0.01026186564468091,-0.41319180842662045,0.728,0.06338431094097631,0.06944444444444445,0.125,0.0,0.03125,97.0
starcoder2-3b,mismatched_pairs,jlens,0,sink_arg,opaque_only,atomic,12,0.0,72,0.001754277476952706,5.769731763505442e-07,0.4722222222222222,0.5,-0.010302488857995278,-0.010303065831171626,0.11222760092233557,0.974,0.03013495326915633,0.7777777777777778,0.25,0.25,0.0,105.0
starcoder2-3b,mismatched_pairs,jlens,0,sink_arg,encode_only,atomic,13,0.0,72,0.02688280586063725,-1.687676672978235e-06,0.4305555555555556,0.5694444444444444,-0.01030248510386281,-0.010300797427189833,0.5995910740284873,0.644,0.050918709544827113,0.7777777777777778,0.0,0.0,0.0,30.0
starcoder2-3b,mismatched_pairs,jlens,0,sink_arg,flatten_only,atomic,14,0.0,72,0.026120256333273202,2.138020757280689e-06,0.5694444444444444,0.5694444444444444,-0.010296629607113536,-0.010298767627870818,0.6993675731811323,0.554,0.041225871526740794,0.75,0.0,0.0,0.0,74.0
starcoder2-3b,mismatched_pairs,jlens,0,sink_arg,rename_cumulative,cumulative,21,0.0,72,-0.029493922944515066,-9.673323658745008e-06,0.4444444444444444,0.3888888888888889,-0.010267899465853277,-0.010258226142194533,-0.5099788053980822,0.576,0.05568953062820964,0.09722222222222222,0.0,0.125,0.09375,57.0
starcoder2-3b,mismatched_pairs,jlens,0,sink_arg,rename_opaque,cumulative,22,0.0,72,-0.07568747214364682,-6.182308511557302e-06,0.4027777777777778,0.4444444444444444,-0.010266930334078361,-0.010260748025566804,-1.3833308842482022,0.118,0.04910184983252796,0.06944444444444445,0.125,0.0,0.0,118.0
starcoder2-3b,mismatched_pairs,jlens,0,sink_arg,rename_opaque_encode,cumulative,23,0.0,72,0.0903065942005446,1.4962411930016471e-05,0.6527777777777778,0.625,-0.0102541042048488,-0.01026906661677882,1.6359647942262858,0.098,0.05554049041028539,0.08333333333333333,0.0,0.0,0.03125,66.0
starcoder2-3b,mismatched_pairs,jlens,0,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.0,72,-0.031452075118811006,-3.0233103076653187e-06,0.4583333333333333,0.4444444444444444,-0.010256387026736412,-0.010253363716428746,-0.47761680283490204,0.61,0.058454864542427855,0.041666666666666664,0.0,0.0,0.09375,114.0
starcoder2-3b,mismatched_pairs,jlens,3,sink_arg,clean_heldout,clean,-1,0.1034,72,-0.06636567808299153,-1.7660518763743527e-05,0.5277777777777778,0.4305555555555556,-0.010147533821028667,-0.010129873302264924,-1.1326188904704035,0.284,0.060220233290926455,0.7638888888888888,0.0,0.125,0.0,93.0
starcoder2-3b,mismatched_pairs,jlens,3,sink_arg,normalize,baseline,0,0.1034,72,-0.007901368922495575,-3.230727560566525e-06,0.5833333333333334,0.5138888888888888,-0.01014844376133223,-0.010145213033771663,-0.2794286403879855,0.868,0.04315147162500772,0.7638888888888888,0.0,0.0,0.0625,87.0
starcoder2-3b,mismatched_pairs,jlens,3,sink_arg,rename_only,atomic,11,0.1034,72,0.1687086316622306,8.92324055480926e-06,0.6111111111111112,0.5694444444444444,-0.01014100698470728,-0.01014993022526209,2.1624429198126323,0.02,0.07586754891815616,0.06944444444444445,0.0,0.125,0.03125,2.0
starcoder2-3b,mismatched_pairs,jlens,3,sink_arg,opaque_only,atomic,12,0.1034,72,-0.01861210255386246,-8.379274022992454e-06,0.5972222222222222,0.5277777777777778,-0.010162693065677226,-0.010154313791654233,-0.21795603966673402,0.848,0.09382913405227664,0.7777777777777778,0.25,0.125,0.03125,66.0
starcoder2-3b,mismatched_pairs,jlens,3,sink_arg,encode_only,atomic,13,0.1034,72,-0.095409623664317,-1.3437354753702607e-05,0.4444444444444444,0.4722222222222222,-0.010156625378651233,-0.010143188023897529,-1.7719256429000114,0.108,0.056904511276687254,0.7777777777777778,0.125,0.125,0.03125,168.0
starcoder2-3b,mismatched_pairs,jlens,3,sink_arg,flatten_only,atomic,14,0.1034,72,-0.02721366878818696,-1.517904831317992e-05,0.5138888888888888,0.4861111111111111,-0.01026056389583884,-0.010245384847525659,-0.35911295155626155,0.76,0.09314060520276062,0.75,0.125,0.0,0.03125,58.0
starcoder2-3b,mismatched_pairs,jlens,3,sink_arg,rename_cumulative,cumulative,21,0.1034,72,0.1783451212216735,9.828919040803786e-06,0.6388888888888888,0.5694444444444444,-0.010140717382343597,-0.0101505463013844,2.1872391327236564,0.026,0.0798051747584104,0.09722222222222222,0.125,0.0,0.0,5.0
starcoder2-3b,mismatched_pairs,jlens,3,sink_arg,rename_opaque,cumulative,22,0.1034,72,0.21657519008470114,2.3632353332033042e-05,0.6388888888888888,0.5972222222222222,-0.01013665731444887,-0.010160289667780903,2.3615210207243527,0.016,0.08851507542948758,0.06944444444444445,0.125,0.0,0.03125,14.0
starcoder2-3b,mismatched_pairs,jlens,3,sink_arg,rename_opaque_encode,cumulative,23,0.1034,72,-0.04839490709948026,-1.1812682318233314e-05,0.4861111111111111,0.4722222222222222,-0.010164798828238598,-0.010152986145920367,-0.5187177045791882,0.632,0.0989332648324146,0.08333333333333333,0.0,0.125,0.0625,90.0
starcoder2-3b,mismatched_pairs,jlens,3,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.1034,72,-0.0023670048222648402,3.7918436902694595e-08,0.5138888888888888,0.5,-0.010210266439680005,-0.01021030435811691,-0.021987359131019516,0.984,0.07746913206971516,0.041666666666666664,0.0,0.125,0.0,98.0
starcoder2-3b,mismatched_pairs,jlens,7,sink_arg,clean_heldout,clean,-1,0.2414,72,0.04492954416899085,3.611087431272805e-06,0.5555555555555556,0.5833333333333334,-0.010341822176416347,-0.01034543326384762,1.1710143033877947,0.276,0.03884878806880174,0.7638888888888888,0.5,0.375,0.0,49.0
starcoder2-3b,mismatched_pairs,jlens,7,sink_arg,normalize,baseline,0,0.2414,72,0.03539842776766552,7.35254721547159e-06,0.6111111111111112,0.6111111111111112,-0.010345232942124931,-0.010352585489340406,1.1963476979582492,0.242,0.03044060301502828,0.7638888888888888,0.625,0.5,0.03125,73.0
starcoder2-3b,mismatched_pairs,jlens,7,sink_arg,rename_only,atomic,11,0.2414,72,-0.020836139256813907,-3.850233596457162e-06,0.4861111111111111,0.4444444444444444,-0.010278065165554481,-0.010274214931958021,-0.44633606546686333,0.646,0.04556234640392567,0.06944444444444445,0.125,0.5,0.03125,104.0
starcoder2-3b,mismatched_pairs,jlens,7,sink_arg,opaque_only,atomic,12,0.2414,72,0.08880440476539372,7.095860635475746e-06,0.6388888888888888,0.5555555555555556,-0.010325746450330221,-0.010332842310965694,2.2009049881163176,0.02,0.041653065347897554,0.7777777777777778,0.5,0.5,0.03125,27.0
starcoder2-3b,mismatched_pairs,jlens,7,sink_arg,encode_only,atomic,13,0.2414,72,0.02240901467732385,-1.552949252217442e-06,0.5277777777777778,0.4861111111111111,-0.01034007182462656,-0.010338518875374342,0.6791389413136294,0.506,0.034684224015791736,0.7777777777777778,0.5,0.75,0.0,62.0
starcoder2-3b,mismatched_pairs,jlens,7,sink_arg,flatten_only,atomic,14,0.2414,72,-0.028854553681835933,-1.0855019586570943e-05,0.4722222222222222,0.4861111111111111,-0.01039436348960381,-0.01038350847001724,-0.574565780694916,0.604,0.052832645563804057,0.75,0.0,0.0,0.03125,103.0
starcoder2-3b,mismatched_pairs,jlens,7,sink_arg,rename_cumulative,cumulative,21,0.2414,72,0.07786750296800697,8.660966307402955e-06,0.5694444444444444,0.5833333333333334,-0.010270545056055083,-0.010279206022362486,1.7344122600411052,0.084,0.04550355027769085,0.09722222222222222,0.125,0.375,0.03125,46.0
starcoder2-3b,mismatched_pairs,jlens,7,sink_arg,rename_opaque,cumulative,22,0.2414,72,0.033258311235765,-9.869112317751501e-06,0.5694444444444444,0.4861111111111111,-0.010246269762492995,-0.010236400650175245,0.6907680443352466,0.494,0.0475818588146092,0.06944444444444445,0.25,0.5,0.0,44.0
starcoder2-3b,mismatched_pairs,jlens,7,sink_arg,rename_opaque_encode,cumulative,23,0.2414,72,0.06863043244786177,1.93986877015279e-06,0.5277777777777778,0.4305555555555556,-0.010228316605953441,-0.010230256474723594,1.3693608070998438,0.174,0.05157685307660879,0.08333333333333333,0.125,0.625,0.03125,41.0
starcoder2-3b,mismatched_pairs,jlens,7,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.2414,72,-0.15384786425781638,-2.5346849347338308e-05,0.3055555555555556,0.4444444444444444,-0.01026001622049821,-0.01023466937115087,-3.0746703698912303,0.0,0.051236885544976934,0.041666666666666664,0.125,0.125,0.03125,165.0
starcoder2-3b,mismatched_pairs,jlens,11,sink_arg,clean_heldout,clean,-1,0.3793,72,0.08662540488274718,2.505880257724556e-06,0.6805555555555556,0.4722222222222222,-0.010492124879678825,-0.010494630759936547,2.989995861118844,0.0,0.02879489823965235,0.7638888888888888,0.625,0.875,0.0,25.0
starcoder2-3b,mismatched_pairs,jlens,11,sink_arg,normalize,baseline,0,0.3793,72,0.13076495398322685,1.3612510506080373e-05,0.7222222222222222,0.5972222222222222,-0.010495672719715295,-0.010509285230221377,4.692880948725672,0.0,0.02791259431751808,0.7638888888888888,0.75,0.75,0.0,18.0
starcoder2-3b,mismatched_pairs,jlens,11,sink_arg,rename_only,atomic,11,0.3793,72,0.006011096564394263,-4.253950041389127e-05,0.4583333333333333,0.3194444444444444,-0.010468406911022347,-0.010425867410608455,0.14953768304050696,0.826,0.03305036113538476,0.06944444444444445,0.75,0.5,0.0,32.0
starcoder2-3b,mismatched_pairs,jlens,11,sink_arg,opaque_only,atomic,12,0.3793,72,0.11258430872538572,1.4687212571294638e-05,0.625,0.5555555555555556,-0.01050694751538708,-0.010521634727958374,3.327415574252207,0.0,0.03422032154237657,0.7777777777777778,0.75,0.625,0.0,21.0
starcoder2-3b,mismatched_pairs,jlens,11,sink_arg,encode_only,atomic,13,0.3793,72,0.0914649754004549,-2.0566104289450847e-06,0.6666666666666666,0.5555555555555556,-0.010552060344688172,-0.010550003734259227,2.8879917189378754,0.006,0.03177515309493605,0.7777777777777778,0.625,0.75,0.0,20.0
starcoder2-3b,mismatched_pairs,jlens,11,sink_arg,flatten_only,atomic,14,0.3793,72,-0.004915746816132789,7.084321423564063e-06,0.5416666666666666,0.5416666666666666,-0.010506781881526117,-0.010513866202949683,-0.14134863915616944,0.912,0.0483265916871896,0.75,0.375,0.0,0.0625,123.0
starcoder2-3b,mismatched_pairs,jlens,11,sink_arg,rename_cumulative,cumulative,21,0.3793,72,0.04710893358295735,-2.2968852656746828e-05,0.5833333333333334,0.3611111111111111,-0.010450440944153476,-0.010427472091496729,1.2930287139582888,0.194,0.03633960736991403,0.09722222222222222,0.5,0.375,0.0,30.0
starcoder2-3b,mismatched_pairs,jlens,11,sink_arg,rename_opaque,cumulative,22,0.3793,72,0.029248869208669395,-4.239227065217415e-05,0.5833333333333334,0.3333333333333333,-0.010486463329519836,-0.01044407105886766,0.6108729832280183,0.506,0.04628712550838159,0.06944444444444445,0.625,0.375,0.0,23.0
starcoder2-3b,mismatched_pairs,jlens,11,sink_arg,rename_opaque_encode,cumulative,23,0.3793,72,0.015644953399620947,-2.955317024484929e-05,0.5,0.4027777777777778,-0.01048137351339559,-0.010451820343150741,0.3649673146392086,0.734,0.04900283853710302,0.08333333333333333,0.625,0.25,0.0,43.0
starcoder2-3b,mismatched_pairs,jlens,11,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.3793,72,0.031482601843621325,8.960991077189824e-06,0.5416666666666666,0.5138888888888888,-0.010419965440856284,-0.010428926431933473,0.8161479902097326,0.418,0.04071292171844906,0.041666666666666664,0.25,0.375,0.03125,84.0
starcoder2-3b,mismatched_pairs,jlens,15,sink_arg,clean_heldout,clean,-1,0.5172,72,0.08198485412080242,3.4392416545911105e-05,0.5972222222222222,0.6111111111111112,-0.010808568116581032,-0.010842960533126942,2.5810298024107463,0.01,0.03214031927735033,0.7638888888888888,0.875,0.625,0.03125,60.0
starcoder2-3b,mismatched_pairs,jlens,15,sink_arg,normalize,baseline,0,0.5172,72,0.09578399187321282,4.072240402609092e-05,0.6944444444444444,0.6388888888888888,-0.010810667409528301,-0.01085138981355439,2.7737049483901077,0.004,0.0352096732574314,0.7638888888888888,0.875,0.625,0.03125,59.0
starcoder2-3b,mismatched_pairs,jlens,15,sink_arg,rename_only,atomic,11,0.5172,72,0.014398789303070916,-5.7472955134903475e-06,0.4722222222222222,0.5138888888888888,-0.010742460098293955,-0.010736712802780464,0.37978913149182125,0.738,0.03829063180199952,0.06944444444444445,0.625,0.375,0.03125,74.0
starcoder2-3b,mismatched_pairs,jlens,15,sink_arg,opaque_only,atomic,12,0.5172,72,0.043552245250532945,1.349912644790043e-05,0.4861111111111111,0.5555555555555556,-0.01082920488205995,-0.01084270400850785,1.3025754258894529,0.214,0.03471142867647261,0.7777777777777778,0.625,0.75,0.0,69.0
starcoder2-3b,mismatched_pairs,jlens,15,sink_arg,encode_only,atomic,13,0.5172,72,0.033038067295384194,-6.024877028827665e-07,0.5138888888888888,0.4583333333333333,-0.010880327147093811,-0.010879724659390928,0.9805153636225016,0.324,0.03543756593609606,0.7777777777777778,0.875,0.75,0.03125,66.0
starcoder2-3b,mismatched_pairs,jlens,15,sink_arg,flatten_only,atomic,14,0.5172,72,0.009690834293971181,-1.508717526233946e-05,0.5277777777777778,0.375,-0.01083854359119657,-0.010823456415934232,0.27691034856384494,0.814,0.04213655800613409,0.75,0.0,0.25,0.0625,49.0
starcoder2-3b,mismatched_pairs,jlens,15,sink_arg,rename_cumulative,cumulative,21,0.5172,72,-0.0029098850009239264,-1.2428462618130287e-05,0.5277777777777778,0.4166666666666667,-0.010723916530549025,-0.010711488067930895,-0.08346015466362919,0.914,0.02972609783164812,0.09722222222222222,0.5,0.5,0.0,77.0
starcoder2-3b,mismatched_pairs,jlens,15,sink_arg,rename_opaque,cumulative,22,0.5172,72,0.006205881830329937,-6.005331700842136e-06,0.5694444444444444,0.4583333333333333,-0.010774814129495488,-0.010768808797794646,0.17674279221482117,0.852,0.03224807246402745,0.06944444444444445,0.5,0.375,0.03125,83.0
