model,split,lens,layer,site,token_id,token,mean_delta_z,rank,sign_consistency,is_concept_unsafe,is_concept_safe,is_random_control,n_pairs
starcoder2-3b,train,clrp,-1,last_token,29696,ggler,0.0,115,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,25862,quam,0.0,116,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,22975,igt,0.0,117,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,26891,FMT,0.0,118,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,27244,tology,0.0,119,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,23212,opunto,0.0,120,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,46772,",/",0.0,121,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,12594,grees,0.0,122,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,1386,summary,0.0,123,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,46938,ѡ,0.0,124,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,1293, ||,0.0,125,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,8963,�,0.0,126,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,35233,Thunk,0.0,127,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,9460,dating,0.0,128,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,29785, Continu,0.0,129,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,39466,instancetype,0.0,130,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,20118, Under,0.0,131,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,14825, onto,0.0,132,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,19053, má,0.0,133,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,41179,cerning,0.0,134,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,2194, args,0.0,135,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,48031, (^)(,0.0,136,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,37114, Substitute,0.0,137,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,38425,PERIM,0.0,138,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,30568,rche,0.0,139,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,26047,]::,0.0,140,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,16472,>{{$,0.0,141,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,4149,kw,0.0,142,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,2360,viron,0.0,143,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,44911,-+-,0.0,144,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,42715,%(,0.0,145,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,2224, format,0.0,146,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,18194,][],0.0,147,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,41169,",'_",0.0,148,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,764, do,0.0,149,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,21711,ogenerated,0.0,150,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,42529, leo,0.0,151,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,39202,igateway,0.0,152,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,20400, dedic,0.0,153,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,21348,duino,0.0,154,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,19158,hz,0.0,155,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,48069,Vg,0.0,156,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,28166,tif,0.0,157,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,36271,shr,0.0,158,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,47634, můžete,0.0,159,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,253,�,0.0,160,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,29524,included,0.0,161,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,16955,ellig,0.0,162,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,21407,Presentation,0.0,163,0.0,0,0,0,168
starcoder2-3b,train,clrp,-1,last_token,4386,security,0.0,164,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,38041,igation,0.0,165,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,32173,Symfony,0.0,166,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,21571, 만,0.0,167,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,21283,转换,0.0,168,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,42201,olk,0.0,169,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,4224, still,0.0,170,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,34277,Trees,0.0,171,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,9902,LEMENT,0.0,172,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,4629,DATA,0.0,173,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,25877,figcaption,0.0,174,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,47953, lea,0.0,175,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,36163,Configurer,0.0,176,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,37411,almost,0.0,177,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,35265, Overflow,0.0,178,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,38636,lamp,0.0,179,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,25226,"""/>.",0.0,180,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,6297, Resource,0.0,181,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,41275, DFS,0.0,182,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,22137,Identifiers,0.0,183,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,24593,""">';",0.0,184,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,18225,disconnect,0.0,185,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,8972,itecture,0.0,186,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,45552, CORS,0.0,187,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,38415, IQ,0.0,188,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,31647,paramtype,0.0,189,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,19779,�,0.0,190,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,40440,bpmn,0.0,191,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,26808,DetalleFacturaProveedor,0.0,192,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,21794, Priority,0.0,193,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,22140,expires,0.0,194,0.0,0,0,1,168
starcoder2-3b,train,clrp,-1,last_token,11169,fabric,0.0,195,0.0,0,0,1,168
starcoder2-3b,train,clrp,0,sink_arg,11135, unsafe,-0.04811560385126989,184,0.5178571428571429,1,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,10065, safe,-0.04655444629889873,183,0.4642857142857143,0,1,0,168
starcoder2-3b,train,clrp,0,sink_arg,32856, trusted,-0.018288858820668146,139,0.4523809523809524,0,1,0,168
starcoder2-3b,train,clrp,0,sink_arg,5084, clean,-0.0382640189555714,176,0.5297619047619048,0,1,0,168
starcoder2-3b,train,clrp,0,sink_arg,44483,obacz,0.0036217825596324403,90,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,3054,entry,0.048446591199334796,8,0.5654761904761905,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,42485,igsaw,0.04104411650891341,12,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,48574,ásá,0.011410030478207125,75,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,23376, sigu,0.016210848908357965,57,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,36416,*)(*,0.05965373656373152,2,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,3429, entry,0.017066656629231576,54,0.5595238095238095,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,40346,perfilusuario,-0.04371523151428819,181,0.4523809523809524,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,41060,AUTHORS,-0.0035998042381230736,110,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,2717,Entry,0.021860239087842154,44,0.44047619047619047,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,37913,streetmap,-0.020303971014074846,144,0.5,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,19599,tribs,-0.05589989554902455,189,0.5,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,48700, namemap,0.015026293001882695,66,0.4583333333333333,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,46511,putc,0.012431414184034631,71,0.5,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,8040,fol,0.03638619950088252,19,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,17015,selves,-0.06073318448918507,193,0.44642857142857145,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,47229, Ros,0.018000146998245387,50,0.5119047619047619,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,36890,icorp,0.004982017864153268,87,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,6777,hw,0.01698784618425216,55,0.5357142857142857,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,35362,ügen,-0.020365857995408028,145,0.43452380952380953,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,16224,jshop,-0.010334073612934036,126,0.49404761904761907,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,22138,ITERAL,-0.026790632012263765,161,0.5,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,18207, %(,-0.021111057464865583,146,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,22534,ーシ,-0.021658276720901055,147,0.5357142857142857,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,15930,":""-""`",0.017971714405299603,51,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,8715,ENTRY,0.01765236329574356,53,0.5,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,37610,brk,0.022213328569514145,42,0.5119047619047619,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,5517,fi,0.0294445203212782,29,0.5119047619047619,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,49090,"
                     
                    ",0.040981607823570396,13,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,1836,FI,-0.012935441051240618,133,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,30957,]\:,0.02031628193600542,46,0.47023809523809523,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,42643,displayMode,-0.006119295534430025,116,0.5357142857142857,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,26332,texttt,-0.057026476079349374,190,0.49404761904761907,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,4802,legate,-0.019299609224073973,142,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,37566,TOMCAT,0.007203294860057227,83,0.5357142857142857,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,33175,>#<,0.01608873021149078,58,0.47023809523809523,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,18867,҆,-0.00047457363650877684,103,0.5476190476190477,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,40181,Zc,-0.02473286250110756,155,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,42865,FAMIL,0.0056813835812181265,84,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,575, or,0.010828439281219005,76,0.5416666666666666,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,34232,MCAT,-0.00205468098256593,104,0.49404761904761907,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,138,�,-0.02190474496442291,149,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,2033,pository,0.027064884796319116,32,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,210,�,-0.003586129831073016,109,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,35747,―,0.012205276355083828,72,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,13918, Entry,0.041680214306712704,11,0.5119047619047619,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,22377,听,-0.02424814304620107,152,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,8624,wards,-0.025696455779387443,157,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,37385,lain,0.01592638763121151,60,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,9849,ientation,-0.0021090937513742213,105,0.4642857142857143,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,47637,Gq,-0.004538699875645131,112,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,43527,ول,-0.0178368961521349,138,0.47023809523809523,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,29896,strator,-0.009550651935916624,124,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,3861,redential,-0.03984906210518794,178,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,6648,ationship,-0.07593518733119144,195,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,44362,Qc,0.023891635252835868,40,0.5773809523809523,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,9818,azz,-0.05348796233758253,187,0.44642857142857145,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,24150,""">�",-0.021762411572951564,148,0.47023809523809523,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,10447,TK,0.04318105584946812,9,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,22101,repl,0.010432366000477832,78,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,40831,stances,0.04899931229518986,7,0.5714285714285714,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,34950, libr,0.015709822278932,62,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,46927,substitute,-0.0404020561003484,179,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,35545,alsy,-0.03845833869167653,177,0.44642857142857145,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,24979,Lm,-0.011111759547495588,128,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,36550,҃,0.012103335572384334,73,0.5119047619047619,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,43215,}_${,-0.04401307204231913,182,0.43452380952380953,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,25548,ardu,-0.005815820586351368,114,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,25261,η,-0.022923868679563645,150,0.5,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,4180, put,0.008194335126770508,80,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,48419,fuchsia,-0.0065183164752405775,117,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,43405,OCR,0.0017948790243532196,95,0.5416666666666666,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,18778,OrNull,-0.04045231690383402,180,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,16254, Execution,0.01492071115180659,67,0.5,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,5613,DK,0.0269501607581017,33,0.49404761904761907,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,40137,Wn,-0.0317317588916788,172,0.4642857142857143,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,46226,liament,0.007447930361259087,82,0.4583333333333333,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,47605,nxt,0.0003228740043282264,99,0.49404761904761907,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,1664,format,0.03914003546923227,16,0.5357142857142857,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,42137,NSInteger,0.04008223207874674,15,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,20732,SCHEMA,0.03666973188142228,18,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,11372,matic,0.05256925045840818,5,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,22192,ynb,-0.04878738393809745,185,0.4583333333333333,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,46628,Wq,-0.0032797810993080738,108,0.5,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,6430,tection,0.022152066087026176,43,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,46968,Repl,0.0034096289491502957,91,0.5,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,6133,gistration,-0.007669766199543639,119,0.5,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,12921,Under,-0.05776260681818911,191,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,7199,mitive,-0.012962462546983518,134,0.4642857142857143,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,38454,tshop,0.028722219295999434,31,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,46223,Wc,0.031132373148724926,26,0.5416666666666666,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,19827,warded,0.0013910375840923816,96,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,44021, substit,-0.025662792818513854,156,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,39049,赛,0.013378267024720765,70,0.5357142857142857,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,1428,do,0.03174664171281202,24,0.5476190476190477,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,14085,bru,-0.028430433271657025,166,0.5,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,39833,//+,0.01996924402109683,47,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,43977,etest,-0.027021072938821517,163,0.48214285714285715,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,20874,nical,0.04962964223337324,6,0.5297619047619048,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,48869, seguida,-4.7249970426191656e-05,101,0.44642857142857145,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,39157,ToDate,-0.02862205314074047,168,0.44642857142857145,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,32355,appcompat,-0.01080607845488856,127,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,9224,weet,0.0038918122510429535,89,0.5297619047619048,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,34906,いう,0.024496397288308314,38,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,4621,ircle,-0.03527248070867593,174,0.47023809523809523,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,25337, OnNext,-0.009451065507322855,123,0.44047619047619047,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,22680,minder,-0.00041829776562375025,102,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,24154,�,0.035069826017981816,20,0.5476190476190477,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,2763,amb,0.0005746864551533637,98,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,43213,Signatures,0.05267429645505546,4,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,11094,eu,-0.016937856815671885,137,0.44047619047619047,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,29696,ggler,0.016655603906567746,56,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,25862,quam,-0.012812899310918283,132,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,22975,igt,-0.03779300171452425,175,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,26891,FMT,0.07257237896375723,0,0.5297619047619048,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,27244,tology,0.01602084625491955,59,0.5119047619047619,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,23212,opunto,0.031111008951250792,27,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,46772,",/",-0.009839070134955875,125,0.5595238095238095,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,12594,grees,-0.01223974500011298,130,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,1386,summary,0.04022505162092514,14,0.49404761904761907,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,46938,ѡ,0.008609290969186846,79,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,1293, ||,0.018619291900416442,48,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,8963,�,0.01549461795358039,63,0.5297619047619048,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,35233,Thunk,-0.026287013666746947,158,0.44642857142857145,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,9460,dating,0.003373741103577631,92,0.5119047619047619,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,29785, Continu,0.025310512030055965,35,0.4583333333333333,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,39466,instancetype,0.07096811319439644,1,0.5297619047619048,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,20118, Under,-0.028247359419630365,165,0.4583333333333333,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,14825, onto,0.015060317377523563,65,0.5297619047619048,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,19053, má,-0.015513174215081828,135,0.47023809523809523,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,41179,cerning,-0.024131841292883503,151,0.49404761904761907,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,2194, args,0.05280702635236997,3,0.5714285714285714,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,48031, (^)(,0.03839206110029351,17,0.5,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,37114, Substitute,0.00550194157205621,85,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,38425,PERIM,-0.004344427740340636,111,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,30568,rche,-0.028625592219508455,169,0.5119047619047619,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,26047,]::,0.034782846118851,21,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,16472,>{{$,0.031600715880609614,25,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,4149,kw,0.018039969802971113,49,0.5297619047619048,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,2360,viron,-0.057881048446408796,192,0.48214285714285715,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,44911,-+-,0.026854791991392384,34,0.5416666666666666,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,42715,%(,0.008169296213199641,81,0.5,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,2224, format,0.0301067457461349,28,0.5654761904761905,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,18194,][],-0.04890866813847038,186,0.43452380952380953,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,41169,",'_",0.017773377630972514,52,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,764, do,0.0009042525181712846,97,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,21711,ogenerated,-0.012189655364594992,129,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,42529, leo,-0.004902096249290966,113,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,39202,igateway,0.015129191506016378,64,0.4523809523809524,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,20400, dedic,0.0025789966930046537,94,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,21348,duino,-0.024667329213297166,154,0.4583333333333333,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,19158,hz,0.024565331229705927,37,0.5773809523809523,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,48069,Vg,-0.0021171010344169894,106,0.5119047619047619,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,28166,tif,-0.018886563403902535,141,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,36271,shr,-0.05587274792027178,188,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,47634, můžete,-0.03213597095038081,173,0.4583333333333333,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,253,�,-0.020107436533674146,143,0.5,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,29524,included,-0.026442679470028683,160,0.49404761904761907,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,16955,ellig,-0.028441218795552666,167,0.4642857142857143,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,21407,Presentation,-0.027006026042982786,162,0.43452380952380953,0,0,0,168
starcoder2-3b,train,clrp,0,sink_arg,4386,security,0.03275392921726594,23,0.5595238095238095,0,0,1,168
starcoder2-3b,train,clrp,0,sink_arg,38041,igation,-0.012808351583375946,131,0.47023809523809523,0,0,1,168
starcoder2-3b,train,clrp,0,sink_arg,32173,Symfony,-0.008059214802603406,120,0.5238095238095238,0,0,1,168
starcoder2-3b,train,clrp,0,sink_arg,21571, 만,0.025223453884193378,36,0.5119047619047619,0,0,1,168
starcoder2-3b,train,clrp,0,sink_arg,21283,转换,0.024054417992927485,39,0.5178571428571429,0,0,1,168
starcoder2-3b,train,clrp,0,sink_arg,42201,olk,0.028767130436006923,30,0.5238095238095238,0,0,1,168
starcoder2-3b,train,clrp,0,sink_arg,4224, still,0.02117343183058651,45,0.5178571428571429,0,0,1,168
starcoder2-3b,train,clrp,0,sink_arg,34277,Trees,0.034395150755953174,22,0.5178571428571429,0,0,1,168
starcoder2-3b,train,clrp,0,sink_arg,9902,LEMENT,-0.03160942087291411,171,0.4523809523809524,0,0,1,168
starcoder2-3b,train,clrp,0,sink_arg,4629,DATA,-0.0022594962958243673,107,0.4523809523809524,0,0,1,168
starcoder2-3b,train,clrp,0,sink_arg,25877,figcaption,0.01577025371405256,61,0.47619047619047616,0,0,1,168
