model,lens,layer,relative_depth,site,condition,condition_kind,condition_order,base_id,family,structure,role_swap,orientation,matched_on,unsafe_program,safe_program,anchor_token_unsafe,anchor_token_safe,anchor_token_same,contrast_prob_unsafe,contrast_prob_safe,delta_contrast_prob,contrast_z_unsafe,contrast_z_safe,delta_contrast_z,top_positive,top_negative
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,command_exec_branch_merge_11,command_exec,branch_merge,1,unsafe_minus_safe,same_base,command_exec_branch_merge_11_unsafe__rename_only,command_exec_branch_merge_11_safe__rename_only,55,57,0,-0.0052398608222133415,-0.003621602801880071,-0.0016182580203332707,-0.9192127148694235,-0.4385938755662476,-0.48061883930317584,fi|FI|kw,texttt|ITERAL|MCAT
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,command_exec_branch_merge_12,command_exec,branch_merge,0,unsafe_minus_safe,same_base,command_exec_branch_merge_12_unsafe__rename_only,command_exec_branch_merge_12_safe__rename_only,59,58,0,-0.011657962896670275,-0.0015419070920980808,-0.010116055804572194,-1.8802210890178064,-0.7070788919514952,-1.1731421970663112,ogenerated| args|fi,tribs|obacz|selves
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,command_exec_branch_merge_14,command_exec,branch_merge,0,unsafe_minus_safe,same_base,command_exec_branch_merge_14_unsafe__rename_only,command_exec_branch_merge_14_safe__rename_only,56,61,0,-0.0042783042662023615,-0.0037544022884818257,-0.0005239019777205358,-1.0073492465200211,-0.7916773224583439,-0.21567192406167723,fi| sigu|brk,>{{$|MCAT|tection
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,command_exec_direct_00,command_exec,direct,0,unsafe_minus_safe,same_base,command_exec_direct_00_unsafe__rename_only,command_exec_direct_00_safe__rename_only,56,53,0,-0.001984388582538273,-0.002199433615941192,0.00021504503340291897,0.016372444088259774,0.4409205187828276,-0.42454807469456785,PERIM|ogenerated|�,>{{$|wards|grees
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,command_exec_direct_08,command_exec,direct,0,unsafe_minus_safe,same_base,command_exec_direct_08_unsafe__rename_only,command_exec_direct_08_safe__rename_only,58,58,1,-0.006186311959621794,-0.001836549203370094,-0.0043497627562517,-0.9457505486448137,-0.382223311473913,-0.5635272371709007,ogenerated|igation|�,tribs|Gq|>{{$
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,command_exec_direct_09,command_exec,direct,1,unsafe_minus_safe,same_base,command_exec_direct_09_unsafe__rename_only,command_exec_direct_09_safe__rename_only,56,55,0,-0.001033981594922964,-0.0016580944574723921,0.0006241128625494282,0.5132744858110521,0.05351731861523129,0.45975716719582077,PERIM|ogenerated|�,wards|warded|Wq
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,command_exec_direct_11,command_exec,direct,1,unsafe_minus_safe,same_base,command_exec_direct_11_unsafe__rename_only,command_exec_direct_11_safe__rename_only,56,54,0,-0.007051418946075768,-0.0007097215844551268,-0.006341697361620642,-0.23207705040889212,-0.03269669158536159,-0.19938035882353053,fi|itecture|�,ITERAL|streetmap|>{{$
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,command_exec_direct_12,command_exec,direct,0,unsafe_minus_safe,same_base,command_exec_direct_12_unsafe__rename_only,command_exec_direct_12_safe__rename_only,55,60,0,-0.005860514702611142,-0.0014844230309789587,-0.004376091671632183,-0.521503801243455,-0.5009514833788862,-0.020552317864568792,alsy|fi|fol,FAMIL|wards|duino
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,command_exec_direct_13,command_exec,direct,1,unsafe_minus_safe,same_base,command_exec_direct_13_unsafe__rename_only,command_exec_direct_13_safe__rename_only,59,60,0,-0.004657967857981437,-0.0006444208635060649,-0.004013546994475372,-0.23238386451180099,-0.40727643831848304,0.17489257380668205,alsy|�|igation,>{{$|obacz|wards
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,command_exec_helper_03,command_exec,helper,1,unsafe_minus_safe,same_base,command_exec_helper_03_unsafe__rename_only,command_exec_helper_03_safe__rename_only,58,59,0,-0.01034590975909053,-0.008569216008338175,-0.0017766937507523554,-0.773064083483247,-0.35993691820144336,-0.4131271652818036,]\:|tribs|redential,FMT|ogenerated|perfilusuario
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,command_exec_helper_04,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_04_unsafe__rename_only,command_exec_helper_04_safe__rename_only,54,53,0,-0.011138856983411083,-0.0028670231359894313,-0.008271833847421651,-0.8624421755692993,-0.2494154155039165,-0.6130267600653827,ogenerated|NSInteger|repl,tribs|nical|itecture
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,command_exec_helper_08,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_08_unsafe__rename_only,command_exec_helper_08_safe__rename_only,53,54,0,-0.00409636659999877,-0.0057166859621753,0.0016203193621765304,-0.40573993448807494,-0.6211927425692749,0.2154528080812,҆|҃|]\:," sigu| dedic|,'_"
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,command_exec_helper_12,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_12_unsafe__rename_only,command_exec_helper_12_safe__rename_only,53,62,0,-0.008808271668070286,-0.012262364383644093,0.0034540927155738074,-0.7034389331285846,-0.5789328416576042,-0.12450609147098046,҃|҆|ーシ,ügen|FAMIL| má
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,command_exec_helper_14,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_14_unsafe__rename_only,command_exec_helper_14_safe__rename_only,62,61,0,-0.0074057784779698625,-0.016418730795128757,0.009012952317158894,-1.0740658626463964,-0.3483229427374383,-0.725742919908958,icorp|҃|>#<,tection|ITERAL|>{{$
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,command_exec_helper_15,command_exec,helper,1,unsafe_minus_safe,same_base,command_exec_helper_15_unsafe__rename_only,command_exec_helper_15_safe__rename_only,55,59,0,-0.004291531301582587,-0.01020438877439097,0.005912857472808382,-0.7660577478823207,-0.4042954084848838,-0.3617623393974369,selves|jshop|obacz,eu|tection| or
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_assign_chain_02,dynamic_exec,assign_chain,0,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_02_unsafe__rename_only,dynamic_exec_assign_chain_02_safe__rename_only,54,56,0,-0.013332779972775344,-0.011445020239183338,-0.0018877597335920059,-1.228148875174894,-1.0397804222398852,-0.1883684529350087,>{{$|�|听,tribs| (^)(|matic
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_assign_chain_04,dynamic_exec,assign_chain,0,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_04_unsafe__rename_only,dynamic_exec_assign_chain_04_safe__rename_only,55,62,0,-0.011240294765684987,-0.012950409264586493,0.0017101144989015056,-0.9759633870632378,-1.1094288512708728,0.13346546420763494,streetmap|Wn|selves,rche|mitive|strator
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,0,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_08_unsafe__rename_only,dynamic_exec_assign_chain_08_safe__rename_only,59,60,0,-0.02405585393915632,-0.022922684565419207,-0.001133169373737114,-1.1808397627478562,-1.0890066647512051,-0.09183309799665107,�|Signatures|ENTRY,rche|viron|selves
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,1,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_11_unsafe__rename_only,dynamic_exec_assign_chain_11_safe__rename_only,55,62,0,-0.012622464359029232,-0.009694899502099988,-0.0029275648569292434,-0.7975417290084508,-0.5844098259543314,-0.21313190305411933, namemap|summary|ITERAL, (^)(| můžete| seguida
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,0,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_14_unsafe__rename_only,dynamic_exec_assign_chain_14_safe__rename_only,59,59,1,-0.021307011540874,-0.024312100760720646,0.003005089219846647,-1.1937205155202457,-1.0666559866337573,-0.12706452888648845,warded|bru|*)(*,�| můžete|hw
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_assign_chain_15,dynamic_exec,assign_chain,1,unsafe_minus_safe,same_base,dynamic_exec_assign_chain_15_unsafe__rename_only,dynamic_exec_assign_chain_15_safe__rename_only,62,58,0,-0.006219470314698782,-0.012084375612228169,0.005864905297529387,-1.05687129042692,-1.2582009476622753,0.20132965723535534,>{{$|cerning| sigu,perfilusuario|tology|shr
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_branch_merge_08,dynamic_exec,branch_merge,0,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_08_unsafe__rename_only,dynamic_exec_branch_merge_08_safe__rename_only,54,62,0,-0.025739417232463892,-0.005600679954878481,-0.02013873727758541,-1.4155876840438038,-1.2718941455675286,-0.1436935384762752,do| trusted| onto,tribs|instancetype|Gq
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_branch_merge_09,dynamic_exec,branch_merge,1,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_09_unsafe__rename_only,dynamic_exec_branch_merge_09_safe__rename_only,54,53,0,-0.010811766144713174,-0.003710283429898708,-0.0071014827148144655,-0.9555087372189518,-0.7034018174557194,-0.2521069197632324,fol|�|do,tribs| (^)(|}_${
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_branch_merge_12,dynamic_exec,branch_merge,0,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_12_unsafe__rename_only,dynamic_exec_branch_merge_12_safe__rename_only,54,59,0,-0.01646768012532689,-0.0076959563457228,-0.00877172377960409,-1.6182729519311652,-1.2938713684894987,-0.3244015834416665, or|igsaw|�,duino|ügen|viron
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_branch_merge_15,dynamic_exec,branch_merge,1,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_15_unsafe__rename_only,dynamic_exec_branch_merge_15_safe__rename_only,54,57,0,-0.01170822433653003,-0.010081186910296589,-0.0016270374262334405,-0.9612849528480942,-0.8959151385657549,-0.06536981428233934, sigu|fuchsia|viron,ITERAL|MCAT| substit
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_branch_merge_18,dynamic_exec,branch_merge,0,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_18_unsafe__rename_only,dynamic_exec_branch_merge_18_safe__rename_only,54,59,0,-0.013722498116745523,-0.012023384097470663,-0.0016991140192748593,-1.1139384147488784,-0.9401650827928266,-0.17377333195605182, sigu|fuchsia|Vg,ggler|figcaption| substit
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_branch_merge_19,dynamic_exec,branch_merge,1,unsafe_minus_safe,same_base,dynamic_exec_branch_merge_19_unsafe__rename_only,dynamic_exec_branch_merge_19_safe__rename_only,58,57,0,-0.010016747676399478,-0.005607541889122647,-0.004409205787276831,-0.7291986072156931,-0.9719458919927279,0.24274728477703478,fol| sigu|ásá,*)(*|MCAT| substit
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_direct_01,dynamic_exec,direct,1,unsafe_minus_safe,same_base,dynamic_exec_direct_01_unsafe__rename_only,dynamic_exec_direct_01_safe__rename_only,62,56,0,-0.002962978224000928,-0.014556765331937591,0.011593787107936664,-0.2867704555869155,-0.762533245061146,0.47576278947423045,FI|ogenerated|fi,streetmap|ѡ|duino
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_direct_03,dynamic_exec,direct,1,unsafe_minus_safe,same_base,dynamic_exec_direct_03_unsafe__rename_only,dynamic_exec_direct_03_safe__rename_only,54,61,0,-0.01138619961786594,-0.0015241441150568276,-0.009862055502809112,-0.11839505077202006,-0.08168389460353469,-0.03671115616848537,do|summary|appcompat,tribs| (^)(|ѡ
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_direct_05,dynamic_exec,direct,1,unsafe_minus_safe,same_base,dynamic_exec_direct_05_unsafe__rename_only,dynamic_exec_direct_05_safe__rename_only,62,59,0,-0.0018810637399907478,-0.01033874600329521,0.008457682263304463,-0.5752826198763833,-0.8721338722263101,0.2968512523499268,-+-|ogenerated|fol,security|ircle|}_${
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_direct_10,dynamic_exec,direct,0,unsafe_minus_safe,same_base,dynamic_exec_direct_10_unsafe__rename_only,dynamic_exec_direct_10_safe__rename_only,54,58,0,-0.01222324573424078,-0.0023749196112396093,-0.009848326123001171,-0.4910844967579643,0.041316724590504866,-0.5324012213484691, sigu|�| Priority,tshop|ѡ|opunto
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_direct_13,dynamic_exec,direct,1,unsafe_minus_safe,same_base,dynamic_exec_direct_13_unsafe__rename_only,dynamic_exec_direct_13_safe__rename_only,55,62,0,-0.009724105088386992,-0.00311435432405298,-0.006609750764334012,-0.5264863087709888,0.08074933853491392,-0.6072356473059027,fi|fol|�,ѡ|ToDate|itecture
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_direct_14,dynamic_exec,direct,0,unsafe_minus_safe,same_base,dynamic_exec_direct_14_unsafe__rename_only,dynamic_exec_direct_14_safe__rename_only,60,57,0,-0.01721165727262354,-0.000877031187521199,-0.01633462608510234,-0.7755815217050022,-0.018332494386901432,-0.7572490273181007,do|fi|Presentation,streetmap|ellig|tshop
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_helper_02,dynamic_exec,helper,0,unsafe_minus_safe,same_base,dynamic_exec_helper_02_unsafe__rename_only,dynamic_exec_helper_02_safe__rename_only,58,55,0,-0.017490667631550258,-0.012884969852420975,-0.0046056977791292825,-0.47237620673398195,-0.6242508268420033,0.15187462010802133,azz|hz|ásá,NSInteger|TOMCAT|*)(*
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_helper_04,dynamic_exec,helper,0,unsafe_minus_safe,same_base,dynamic_exec_helper_04_unsafe__rename_only,dynamic_exec_helper_04_safe__rename_only,58,54,0,-0.016292070487002177,-0.013307401924325678,-0.0029846685626764985,-0.8586530553508529,-0.7471116070402433,-0.11154144831060964,ynb|ogenerated|ѡ,ügen|security| dedic
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_helper_07,dynamic_exec,helper,1,unsafe_minus_safe,same_base,dynamic_exec_helper_07_unsafe__rename_only,dynamic_exec_helper_07_safe__rename_only,61,58,0,-0.026779929983877505,-0.027474418421239873,0.0006944884373623686,-0.5969828440379147,-0.9417087266922545,0.3447258826543398,ügen| Ros|Configurer,"NSInteger|"">�|quam"
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_helper_10,dynamic_exec,helper,0,unsafe_minus_safe,same_base,dynamic_exec_helper_10_unsafe__rename_only,dynamic_exec_helper_10_safe__rename_only,61,60,0,-0.031545436758819045,-0.039172849081801915,0.00762741232298287,-1.269037184581846,-1.1906011618658623,-0.07843602271598371,ügen|tribs| safe,igsaw|NSInteger|tology
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_helper_13,dynamic_exec,helper,1,unsafe_minus_safe,same_base,dynamic_exec_helper_13_unsafe__rename_only,dynamic_exec_helper_13_safe__rename_only,61,59,0,-0.043106524645882834,-0.01768669936836939,-0.025419825277513443,-0.6072639594068469,-0.22408827883435584,-0.383175680572491, CORS|NSInteger| or,"nical|,'_|streetmap"
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,dynamic_exec_helper_19,dynamic_exec,helper,1,unsafe_minus_safe,same_base,dynamic_exec_helper_19_unsafe__rename_only,dynamic_exec_helper_19_safe__rename_only,58,54,0,-0.01829777199670919,-0.01934036831045695,0.0010425963137477602,-0.6035442527275374,-0.5128214941506058,-0.09072275857693157,minder|ationship|paramtype,ggler|DK|shr
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_assign_chain_02,sql_exec,assign_chain,0,unsafe_minus_safe,same_base,sql_exec_assign_chain_02_unsafe__rename_only,sql_exec_assign_chain_02_safe__rename_only,53,56,0,-0.00966328825049169,-0.024609975901815802,0.014946687651324111,-0.8206638024898498,-1.39788926483757,0.5772254623477202, sigu|҆|itecture, entry| Entry|Entry
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_assign_chain_09,sql_exec,assign_chain,1,unsafe_minus_safe,same_base,sql_exec_assign_chain_09_unsafe__rename_only,sql_exec_assign_chain_09_safe__rename_only,57,57,1,-0.010272761232083278,-0.005991779414050071,-0.004280981818033207,-1.4740231729098001,-0.9972343504868119,-0.47678882242298826,NSInteger|bru|TOMCAT,*)(*| OnNext|putc
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_assign_chain_10,sql_exec,assign_chain,0,unsafe_minus_safe,same_base,sql_exec_assign_chain_10_unsafe__rename_only,sql_exec_assign_chain_10_safe__rename_only,57,61,0,-0.006730154785477885,-0.007042258547395001,0.00031210376191711554,-1.5991419002557106,-0.7985087080507238,-0.8006331922049867, sigu|Thunk|TOMCAT,mitive|displayMode|itecture
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_assign_chain_13,sql_exec,assign_chain,1,unsafe_minus_safe,same_base,sql_exec_assign_chain_13_unsafe__rename_only,sql_exec_assign_chain_13_safe__rename_only,61,61,1,-0.008151405087932625,-0.0103525782539984,0.0022011731660657747,-1.0309642653041755,-1.5915550484961234,0.5605907831919479,ggler|]\:|NSInteger,PERIM|Thunk|LEMENT
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_assign_chain_15,sql_exec,assign_chain,1,unsafe_minus_safe,same_base,sql_exec_assign_chain_15_unsafe__rename_only,sql_exec_assign_chain_15_safe__rename_only,59,57,0,-0.005789037381638194,-0.008269628142187985,0.002480590760549791,-1.2825381547765424,-1.1956411864952212,-0.08689696828132121,҃|҆|streetmap,obacz|lamp|igsaw
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_assign_chain_18,sql_exec,assign_chain,0,unsafe_minus_safe,same_base,sql_exec_assign_chain_18_unsafe__rename_only,sql_exec_assign_chain_18_safe__rename_only,59,55,0,-0.006865411127864508,-0.006906305218676652,4.0894090812143916e-05,-1.3264442887431187,-1.2231091307903594,-0.10333515795275927,minder|icorp|tology,itecture|igsaw|NSInteger
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_branch_merge_05,sql_exec,branch_merge,1,unsafe_minus_safe,same_base,sql_exec_branch_merge_05_unsafe__rename_only,sql_exec_branch_merge_05_safe__rename_only,55,57,0,-0.010511799214183258,-0.00047373460336997016,-0.010038064610813288,-1.2526584960431797,-0.23223275262288356,-1.0204257434202961,do| do|FI, namemap|tshop|nical
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_branch_merge_12,sql_exec,branch_merge,0,unsafe_minus_safe,same_base,sql_exec_branch_merge_12_unsafe__rename_only,sql_exec_branch_merge_12_safe__rename_only,58,56,0,-0.009800605861144682,-0.001468193355005662,-0.00833241250613902,-1.4197765631881338,-0.5520287919753988,-0.867747771212735,do|kw| or,tshop|texttt|ѡ
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_branch_merge_13,sql_exec,branch_merge,1,unsafe_minus_safe,same_base,sql_exec_branch_merge_13_unsafe__rename_only,sql_exec_branch_merge_13_safe__rename_only,61,62,0,-0.015390353395228679,-0.001270852292665057,-0.014119501102563622,-1.251560821097002,-0.5489883470387575,-0.7025724740582444,fol| or|do,nical|instancetype|streetmap
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_branch_merge_14,sql_exec,branch_merge,0,unsafe_minus_safe,same_base,sql_exec_branch_merge_14_unsafe__rename_only,sql_exec_branch_merge_14_safe__rename_only,56,54,0,-0.004195244882180339,-0.005500144896490522,0.0013049000143101827,-0.9616161064337299,-1.5032557341975576,0.5416396277638278," Execution|
                     
                    |mitive",Wn|*)(*|tection
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_branch_merge_15,sql_exec,branch_merge,1,unsafe_minus_safe,same_base,sql_exec_branch_merge_15_unsafe__rename_only,sql_exec_branch_merge_15_safe__rename_only,56,62,0,-0.005327619378967916,-0.00564626122814159,0.00031864184917367467,-0.9300399164522435,-0.8060231261654394,-0.12401679028680412,OrNull|mitive|hz,tection| Substitute|weet
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_branch_merge_18,sql_exec,branch_merge,0,unsafe_minus_safe,same_base,sql_exec_branch_merge_18_unsafe__rename_only,sql_exec_branch_merge_18_safe__rename_only,60,61,0,-0.004114756463794724,-0.00860035497577941,0.004485598511984686,-1.2840762949360418,-1.2717867827210687,-0.012289512214973097,FI|OrNull|fuchsia,gistration|Wq|}_${
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_direct_03,sql_exec,direct,1,unsafe_minus_safe,same_base,sql_exec_direct_03_unsafe__rename_only,sql_exec_direct_03_safe__rename_only,54,54,1,-0.0050076812543480885,-0.00143356206251598,-0.0035741191918321085,-0.9114653317309047,-0.4738137019563854,-0.4376516297745193,hz|obacz|do,*)(*| můžete|opunto
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_direct_06,sql_exec,direct,0,unsafe_minus_safe,same_base,sql_exec_direct_06_unsafe__rename_only,sql_exec_direct_06_safe__rename_only,62,54,0,-0.005296433543200106,-0.002420074325963477,-0.002876359217236629,-0.8528576476589582,-0.3272767178616363,-0.525580929797322, do|do|appcompat,NSInteger|Wn|Gq
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_direct_09,sql_exec,direct,1,unsafe_minus_safe,same_base,sql_exec_direct_09_unsafe__rename_only,sql_exec_direct_09_safe__rename_only,54,53,0,-0.007794803059690987,-0.0018260772777958312,-0.005968725781895156,-1.0660990527895202,-0.31453972889576864,-0.7515593238937516,ogenerated|PERIM|�,texttt|tection|ientation
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_direct_12,sql_exec,direct,0,unsafe_minus_safe,same_base,sql_exec_direct_12_unsafe__rename_only,sql_exec_direct_12_safe__rename_only,60,58,0,-0.003757047239902269,-0.004436372518947076,0.0006793252790448074,-0.8753288308798908,-0.8753136410871557,-1.5189792735070817e-05,PERIM|ogenerated|do,Wn|Wq|tection
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_direct_15,sql_exec,direct,1,unsafe_minus_safe,same_base,sql_exec_direct_15_unsafe__rename_only,sql_exec_direct_15_safe__rename_only,59,54,0,-0.008967817286741788,-0.0019900632068848515,-0.006977754079856936,-0.7566529956760302,-0.20091446004303787,-0.5557385356329922,azz|�|igt,NSInteger|Gq|Wn
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_direct_18,sql_exec,direct,0,unsafe_minus_safe,same_base,sql_exec_direct_18_unsafe__rename_only,sql_exec_direct_18_safe__rename_only,57,55,0,-0.007069641292714349,-0.002711223595084333,-0.004358417697630016,-0.5864500589058999,-0.3183463625900627,-0.26810369631583714,kw|hz|summary,*)(*|NSInteger|>{{$
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_helper_03,sql_exec,helper,1,unsafe_minus_safe,same_base,sql_exec_helper_03_unsafe__rename_only,sql_exec_helper_03_safe__rename_only,57,60,0,-0.008474470075930647,-0.011168127911152756,0.002693657835222109,-1.5192180386842618,-1.094613487742695,-0.4246045509415668, sigu|icorp|alsy,strator|FAMIL|>{{$
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_helper_07,sql_exec,helper,1,unsafe_minus_safe,same_base,sql_exec_helper_07_unsafe__rename_only,sql_exec_helper_07_safe__rename_only,62,61,0,-0.008225306596195815,-0.028511578044261115,0.0202862714480653,-1.056993910482414,-1.0829859237839978,0.02599201330158385,mitive|obacz|]\:,ggler| or| trusted
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_helper_09,sql_exec,helper,1,unsafe_minus_safe,same_base,sql_exec_helper_09_unsafe__rename_only,sql_exec_helper_09_safe__rename_only,55,62,0,-0.009014317577854387,-0.011171096624097807,0.00215677904624342,-1.1419352400417497,-0.9764183465866425,-0.16551689345510723,lamp|brk|appcompat,redential|rche|ügen
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_helper_12,sql_exec,helper,0,unsafe_minus_safe,same_base,sql_exec_helper_12_unsafe__rename_only,sql_exec_helper_12_safe__rename_only,55,62,0,-0.006797207238422335,-0.002748647854284984,-0.0040485593841373515,-0.9806022876243748,-0.6383715310450647,-0.3422307565793101,NSInteger|brk|alsy, sigu|]\:|cerning
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_helper_14,sql_exec,helper,0,unsafe_minus_safe,same_base,sql_exec_helper_14_unsafe__rename_only,sql_exec_helper_14_safe__rename_only,61,56,0,-0.014334985518507745,-0.015053074238969757,0.0007180887204620116,-1.3719884016779922,-1.020143255751609,-0.35184514592638316,icorp|kw|Configurer,perfilusuario|brk|NSInteger
starcoder2-3b,logit,11,0.3793,sink_arg,rename_only,atomic,11,sql_exec_helper_15,sql_exec,helper,1,unsafe_minus_safe,same_base,sql_exec_helper_15_unsafe__rename_only,sql_exec_helper_15_safe__rename_only,56,55,0,-0.003988283619650894,-0.0076892332146993765,0.003700949595048482,-0.6654611533902282,-1.0383259770648745,0.37286482367464635,instancetype|selves|icorp,NSInteger|tection|ogenerated
starcoder2-3b,logit,11,0.3793,last_token,rename_opaque,cumulative,22,command_exec_assign_chain_00,command_exec,assign_chain,0,unsafe_minus_safe,same_base,command_exec_assign_chain_00_unsafe__rename_opaque,command_exec_assign_chain_00_safe__rename_opaque,46,46,1,-0.01007688831315876,-0.01400332156755935,0.003926433254400589,-0.6436764153530021,-0.5576675091033554,-0.08600890624964674,instancetype|dating|warded, můžete|weet|almost
starcoder2-3b,logit,11,0.3793,last_token,rename_opaque,cumulative,22,command_exec_assign_chain_02,command_exec,assign_chain,0,unsafe_minus_safe,same_base,command_exec_assign_chain_02_unsafe__rename_opaque,command_exec_assign_chain_02_safe__rename_opaque,46,46,1,-0.014389255329621155,-0.012409475874906453,-0.0019797794547147026,-0.9886719003154406,-0.8221536523804669,-0.16651824793497372," Overflow|strator|""/>.",summary|][]|Wc
