model,base_id,split,arm,layer,readout,family,pair_index,inner_word,outer_word,m_source,m_target,delta,reversal,n_seeds
deepseek-coder-6.7b,base_0244,calib,ba,12,logit,scope,3,nested,module,-6.307027816772461,1.0948302745819092,7.401858329772949,1.0,1
deepseek-coder-6.7b,base_0244,calib,ba,12,logit,positional,4,later,earlier,-9.483563423156738,2.327369213104248,11.810932159423828,1.0,1
deepseek-coder-6.7b,base_0244,calib,ba,12,logit,positional,5,second,first,-6.801692962646484,-10.654491424560547,-3.8527984619140625,0.0,1
deepseek-coder-6.7b,base_0244,calib,ba,12,logit,positional,6,new,original,-2.9959142208099365,1.2218265533447266,4.217741012573242,1.0,1
deepseek-coder-6.7b,base_0244,calib,ba,12,logit,action,7,replaced,kept,6.209637641906738,12.12407112121582,5.914433479309082,1.0,1
deepseek-coder-6.7b,base_0244,calib,ba,12,logit,action,8,changed,unchanged,2.1379129886627197,8.789987564086914,6.652074813842773,1.0,1
deepseek-coder-6.7b,base_0245,test,ba,12,logit,scope,0,local,global,-7.440163612365723,0.47321128845214844,7.913374900817871,1.0,1
deepseek-coder-6.7b,base_0245,test,ba,12,logit,scope,1,inner,outer,3.441107749938965,-1.6501975059509277,-5.091305255889893,0.0,1
deepseek-coder-6.7b,base_0245,test,ba,12,logit,scope,2,inside,outside,11.109219551086426,5.758453845977783,-5.350765705108643,0.0,1
deepseek-coder-6.7b,base_0245,test,ba,12,logit,scope,3,nested,module,-4.091548919677734,0.8364390730857849,4.927988052368164,1.0,1
deepseek-coder-6.7b,base_0245,test,ba,12,logit,positional,4,later,earlier,-3.5929908752441406,0.310155987739563,3.903146743774414,1.0,1
deepseek-coder-6.7b,base_0245,test,ba,12,logit,positional,5,second,first,1.8721816539764404,-6.06386137008667,-7.936042785644531,0.0,1
deepseek-coder-6.7b,base_0245,test,ba,12,logit,positional,6,new,original,4.621884822845459,7.717262268066406,3.0953774452209473,1.0,1
deepseek-coder-6.7b,base_0245,test,ba,12,logit,action,7,replaced,kept,8.807554244995117,12.061927795410156,3.254373550415039,1.0,1
deepseek-coder-6.7b,base_0245,test,ba,12,logit,action,8,changed,unchanged,1.9376511573791504,6.576620101928711,4.6389689445495605,1.0,1
deepseek-coder-6.7b,base_0246,calib,ba,12,logit,scope,0,local,global,-9.727231979370117,0.6383533477783203,10.365585327148438,1.0,1
deepseek-coder-6.7b,base_0246,calib,ba,12,logit,scope,1,inner,outer,0.7358551025390625,-1.195002555847168,-1.9308576583862305,0.0,1
deepseek-coder-6.7b,base_0246,calib,ba,12,logit,scope,2,inside,outside,7.5645341873168945,5.5496673583984375,-2.014866828918457,0.0,1
deepseek-coder-6.7b,base_0246,calib,ba,12,logit,scope,3,nested,module,-2.3842477798461914,1.6335458755493164,4.017793655395508,1.0,1
deepseek-coder-6.7b,base_0246,calib,ba,12,logit,positional,4,later,earlier,-6.491602897644043,-0.09144937992095947,6.400153636932373,1.0,1
deepseek-coder-6.7b,base_0246,calib,ba,12,logit,positional,5,second,first,-3.389207363128662,-6.225317001342773,-2.8361096382141113,0.0,1
deepseek-coder-6.7b,base_0246,calib,ba,12,logit,positional,6,new,original,0.18527185916900635,4.62091064453125,4.435638904571533,1.0,1
deepseek-coder-6.7b,base_0246,calib,ba,12,logit,action,7,replaced,kept,6.97232723236084,13.36553955078125,6.39321231842041,1.0,1
deepseek-coder-6.7b,base_0246,calib,ba,12,logit,action,8,changed,unchanged,3.1256637573242188,7.740145206451416,4.614481449127197,1.0,1
deepseek-coder-6.7b,base_0247,test,ba,12,logit,scope,0,local,global,-11.055975914001465,0.21102333068847656,11.266999244689941,1.0,1
deepseek-coder-6.7b,base_0247,test,ba,12,logit,scope,1,inner,outer,-0.6053953170776367,-1.3144254684448242,-0.7090301513671875,0.0,1
deepseek-coder-6.7b,base_0247,test,ba,12,logit,scope,2,inside,outside,3.2069272994995117,5.0465989112854,1.8396716117858887,1.0,1
deepseek-coder-6.7b,base_0247,test,ba,12,logit,scope,3,nested,module,-4.427497386932373,-2.602916717529297,1.8245806694030762,1.0,1
deepseek-coder-6.7b,base_0247,test,ba,12,logit,positional,4,later,earlier,-8.51028823852539,1.3170795440673828,9.827367782592773,1.0,1
deepseek-coder-6.7b,base_0247,test,ba,12,logit,positional,5,second,first,-1.1380925178527832,-8.400216102600098,-7.2621235847473145,0.0,1
deepseek-coder-6.7b,base_0247,test,ba,12,logit,positional,6,new,original,-2.9620361328125,3.178037166595459,6.140073299407959,1.0,1
deepseek-coder-6.7b,base_0247,test,ba,12,logit,action,7,replaced,kept,6.457708358764648,11.236627578735352,4.778919219970703,1.0,1
deepseek-coder-6.7b,base_0247,test,ba,12,logit,action,8,changed,unchanged,-0.056635379791259766,6.088907241821289,6.145542621612549,1.0,1
deepseek-coder-6.7b,base_0248,calib,ba,12,logit,scope,0,local,global,-7.608828544616699,2.9467992782592773,10.555627822875977,1.0,1
deepseek-coder-6.7b,base_0248,calib,ba,12,logit,scope,1,inner,outer,-3.3841748237609863,-2.485690116882324,0.8984847068786621,1.0,1
deepseek-coder-6.7b,base_0248,calib,ba,12,logit,scope,2,inside,outside,3.605628490447998,6.517988204956055,2.9123597145080566,1.0,1
deepseek-coder-6.7b,base_0248,calib,ba,12,logit,scope,3,nested,module,-8.97140884399414,-3.750929355621338,5.220479488372803,1.0,1
deepseek-coder-6.7b,base_0248,calib,ba,12,logit,positional,4,later,earlier,-11.027406692504883,1.0027841329574585,12.030190467834473,1.0,1
deepseek-coder-6.7b,base_0248,calib,ba,12,logit,positional,5,second,first,-2.652014970779419,-8.169012069702148,-5.516997337341309,0.0,1
deepseek-coder-6.7b,base_0248,calib,ba,12,logit,positional,6,new,original,-2.1106173992156982,4.1318678855896,6.242485046386719,1.0,1
deepseek-coder-6.7b,base_0248,calib,ba,12,logit,action,7,replaced,kept,6.264841079711914,11.908129692077637,5.643288612365723,1.0,1
deepseek-coder-6.7b,base_0248,calib,ba,12,logit,action,8,changed,unchanged,0.747429609298706,6.794650077819824,6.047220230102539,1.0,1
deepseek-coder-6.7b,base_0249,calib,ba,12,logit,scope,0,local,global,-5.277742385864258,1.3802518844604492,6.657994270324707,1.0,1
deepseek-coder-6.7b,base_0249,calib,ba,12,logit,scope,1,inner,outer,-2.9287638664245605,-1.690704345703125,1.2380595207214355,1.0,1
deepseek-coder-6.7b,base_0249,calib,ba,12,logit,scope,2,inside,outside,-0.07824468612670898,5.489432334899902,5.567677021026611,1.0,1
deepseek-coder-6.7b,base_0249,calib,ba,12,logit,scope,3,nested,module,-1.74700927734375,0.9161510467529297,2.6631603240966797,1.0,1
deepseek-coder-6.7b,base_0249,calib,ba,12,logit,positional,4,later,earlier,-8.986454010009766,0.5888451337814331,9.575299263000488,1.0,1
deepseek-coder-6.7b,base_0249,calib,ba,12,logit,positional,5,second,first,0.5875753164291382,-3.9095797538757324,-4.49715518951416,0.0,1
deepseek-coder-6.7b,base_0249,calib,ba,12,logit,positional,6,new,original,-2.221637725830078,1.0390863418579102,3.2607240676879883,1.0,1
deepseek-coder-6.7b,base_0249,calib,ba,12,logit,action,7,replaced,kept,3.8838367462158203,7.826076984405518,3.9422402381896973,1.0,1
deepseek-coder-6.7b,base_0249,calib,ba,12,logit,action,8,changed,unchanged,5.1498517990112305,10.446964263916016,5.297112464904785,1.0,1
deepseek-coder-6.7b,base_0250,test,ba,12,logit,scope,0,local,global,-6.210997104644775,-1.191147804260254,5.0198493003845215,1.0,1
deepseek-coder-6.7b,base_0250,test,ba,12,logit,scope,1,inner,outer,0.19208383560180664,-2.5579798221588135,-2.75006365776062,0.0,1
deepseek-coder-6.7b,base_0250,test,ba,12,logit,scope,2,inside,outside,4.275207996368408,2.895972490310669,-1.3792355060577393,0.0,1
deepseek-coder-6.7b,base_0250,test,ba,12,logit,scope,3,nested,module,-1.8623533248901367,0.6351395845413208,2.497492790222168,1.0,1
deepseek-coder-6.7b,base_0250,test,ba,12,logit,positional,4,later,earlier,-7.480448246002197,-1.846346378326416,5.634101867675781,1.0,1
deepseek-coder-6.7b,base_0250,test,ba,12,logit,positional,5,second,first,-2.010528087615967,-6.556792259216309,-4.546264171600342,0.0,1
deepseek-coder-6.7b,base_0250,test,ba,12,logit,positional,6,new,original,1.5992940664291382,5.505758285522461,3.906464099884033,1.0,1
deepseek-coder-6.7b,base_0250,test,ba,12,logit,action,7,replaced,kept,7.918275833129883,9.173213958740234,1.2549381256103516,1.0,1
deepseek-coder-6.7b,base_0250,test,ba,12,logit,action,8,changed,unchanged,3.8498435020446777,4.91218376159668,1.062340259552002,1.0,1
deepseek-coder-6.7b,base_0251,calib,ba,12,logit,scope,0,local,global,-8.654314041137695,0.45771026611328125,9.112024307250977,1.0,1
deepseek-coder-6.7b,base_0251,calib,ba,12,logit,scope,1,inner,outer,-1.5990123748779297,-2.3714022636413574,-0.7723898887634277,0.0,1
deepseek-coder-6.7b,base_0251,calib,ba,12,logit,scope,2,inside,outside,4.706192970275879,6.3156843185424805,1.6094913482666016,1.0,1
deepseek-coder-6.7b,base_0251,calib,ba,12,logit,scope,3,nested,module,1.8407347202301025,3.692553997039795,1.8518192768096924,1.0,1
deepseek-coder-6.7b,base_0251,calib,ba,12,logit,positional,4,later,earlier,-8.370656967163086,-0.9856896996498108,7.38496732711792,1.0,1
deepseek-coder-6.7b,base_0251,calib,ba,12,logit,positional,5,second,first,-4.493409633636475,-9.294242858886719,-4.800833225250244,0.0,1
deepseek-coder-6.7b,base_0251,calib,ba,12,logit,positional,6,new,original,-1.1184349060058594,3.1476755142211914,4.266110420227051,1.0,1
deepseek-coder-6.7b,base_0251,calib,ba,12,logit,action,7,replaced,kept,4.465437889099121,6.776668548583984,2.3112306594848633,1.0,1
deepseek-coder-6.7b,base_0251,calib,ba,12,logit,action,8,changed,unchanged,2.2085137367248535,5.1787800788879395,2.970266342163086,1.0,1
deepseek-coder-6.7b,base_0252,test,ba,12,logit,scope,0,local,global,-4.5121612548828125,1.234114646911621,5.746275901794434,1.0,1
deepseek-coder-6.7b,base_0252,test,ba,12,logit,scope,1,inner,outer,-0.32684326171875,-0.8136029243469238,-0.48675966262817383,0.0,1
deepseek-coder-6.7b,base_0252,test,ba,12,logit,scope,2,inside,outside,6.016054153442383,4.843057632446289,-1.1729965209960938,0.0,1
deepseek-coder-6.7b,base_0252,test,ba,12,logit,scope,3,nested,module,-6.184309482574463,-2.306889533996582,3.877419948577881,1.0,1
deepseek-coder-6.7b,base_0252,test,ba,12,logit,positional,4,later,earlier,-5.6290998458862305,-0.02723073959350586,5.601869106292725,1.0,1
deepseek-coder-6.7b,base_0252,test,ba,12,logit,positional,5,second,first,-4.063670635223389,-8.256592750549316,-4.192922115325928,0.0,1
deepseek-coder-6.7b,base_0252,test,ba,12,logit,positional,6,new,original,-1.1300010681152344,1.1291751861572266,2.259176254272461,1.0,1
deepseek-coder-6.7b,base_0252,test,ba,12,logit,action,7,replaced,kept,8.518423080444336,6.853456974029541,-1.664966106414795,0.0,1
deepseek-coder-6.7b,base_0252,test,ba,12,logit,action,8,changed,unchanged,4.3303141593933105,8.716270446777344,4.385956287384033,1.0,1
deepseek-coder-6.7b,base_0253,calib,ba,12,logit,scope,0,local,global,-9.11462116241455,3.361663818359375,12.476284980773926,1.0,1
deepseek-coder-6.7b,base_0253,calib,ba,12,logit,scope,1,inner,outer,-3.2329940795898438,0.413588285446167,3.6465823650360107,1.0,1
deepseek-coder-6.7b,base_0253,calib,ba,12,logit,scope,2,inside,outside,2.6341793537139893,6.373634338378906,3.739454984664917,1.0,1
deepseek-coder-6.7b,base_0253,calib,ba,12,logit,scope,3,nested,module,-2.659493923187256,1.5188833475112915,4.178377151489258,1.0,1
deepseek-coder-6.7b,base_0253,calib,ba,12,logit,positional,4,later,earlier,-10.823298454284668,2.212602138519287,13.035900115966797,1.0,1
deepseek-coder-6.7b,base_0253,calib,ba,12,logit,positional,5,second,first,-7.77543830871582,-10.239947319030762,-2.4645090103149414,0.0,1
deepseek-coder-6.7b,base_0253,calib,ba,12,logit,positional,6,new,original,-1.9841680526733398,0.6438438892364502,2.62801194190979,1.0,1
deepseek-coder-6.7b,base_0253,calib,ba,12,logit,action,7,replaced,kept,7.226064205169678,12.444771766662598,5.21870756149292,1.0,1
deepseek-coder-6.7b,base_0253,calib,ba,12,logit,action,8,changed,unchanged,2.0378646850585938,8.03700065612793,5.999135971069336,1.0,1
deepseek-coder-6.7b,base_0254,test,ba,12,logit,scope,0,local,global,-6.395552635192871,2.0699033737182617,8.465456008911133,1.0,1
deepseek-coder-6.7b,base_0254,test,ba,12,logit,scope,1,inner,outer,1.4632492065429688,1.0602185726165771,-0.4030306339263916,0.0,1
deepseek-coder-6.7b,base_0254,test,ba,12,logit,scope,2,inside,outside,1.4274015426635742,5.180365562438965,3.7529640197753906,1.0,1
deepseek-coder-6.7b,base_0254,test,ba,12,logit,scope,3,nested,module,0.07838869094848633,3.3021421432495117,3.2237534523010254,1.0,1
deepseek-coder-6.7b,base_0254,test,ba,12,logit,positional,4,later,earlier,-12.697265625,-2.4792449474334717,10.21802043914795,1.0,1
deepseek-coder-6.7b,base_0254,test,ba,12,logit,positional,5,second,first,-3.272364854812622,-9.073945999145508,-5.801581382751465,0.0,1
deepseek-coder-6.7b,base_0254,test,ba,12,logit,positional,6,new,original,4.796509742736816,4.049123764038086,-0.7473859786987305,0.0,1
deepseek-coder-6.7b,base_0254,test,ba,12,logit,action,7,replaced,kept,3.913853406906128,8.932655334472656,5.018801689147949,1.0,1
deepseek-coder-6.7b,base_0254,test,ba,12,logit,action,8,changed,unchanged,1.0508249998092651,4.995423793792725,3.94459867477417,1.0,1
deepseek-coder-6.7b,base_0255,test,ba,12,logit,scope,0,local,global,-6.544604301452637,-0.8476314544677734,5.696972846984863,1.0,1
deepseek-coder-6.7b,base_0255,test,ba,12,logit,scope,1,inner,outer,-3.009005546569824,-2.4178333282470703,0.5911722183227539,1.0,1
deepseek-coder-6.7b,base_0255,test,ba,12,logit,scope,2,inside,outside,2.9164087772369385,6.0226731300354,3.106264352798462,1.0,1
deepseek-coder-6.7b,base_0255,test,ba,12,logit,scope,3,nested,module,1.321012020111084,3.319016456604004,1.99800443649292,1.0,1
deepseek-coder-6.7b,base_0255,test,ba,12,logit,positional,4,later,earlier,-10.399023056030273,-0.32463932037353516,10.074383735656738,1.0,1
deepseek-coder-6.7b,base_0255,test,ba,12,logit,positional,5,second,first,-3.1715950965881348,-9.056217193603516,-5.884622097015381,0.0,1
deepseek-coder-6.7b,base_0255,test,ba,12,logit,positional,6,new,original,-6.085600852966309,2.642347812652588,8.727949142456055,1.0,1
deepseek-coder-6.7b,base_0255,test,ba,12,logit,action,7,replaced,kept,3.7951226234436035,6.107715606689453,2.3125929832458496,1.0,1
deepseek-coder-6.7b,base_0255,test,ba,12,logit,action,8,changed,unchanged,-2.039231777191162,5.509594440460205,7.548826217651367,1.0,1
deepseek-coder-6.7b,base_0256,test,ba,12,logit,scope,0,local,global,-6.833361625671387,3.957350730895996,10.790712356567383,1.0,1
deepseek-coder-6.7b,base_0256,test,ba,12,logit,scope,1,inner,outer,-2.4996023178100586,0.45456552505493164,2.9541678428649902,1.0,1
deepseek-coder-6.7b,base_0256,test,ba,12,logit,scope,2,inside,outside,7.435085296630859,6.83359432220459,-0.6014909744262695,0.0,1
deepseek-coder-6.7b,base_0256,test,ba,12,logit,scope,3,nested,module,-3.862363576889038,2.3399453163146973,6.202308654785156,1.0,1
deepseek-coder-6.7b,base_0256,test,ba,12,logit,positional,4,later,earlier,-9.871505737304688,2.439424991607666,12.310930252075195,1.0,1
deepseek-coder-6.7b,base_0256,test,ba,12,logit,positional,5,second,first,-7.288877487182617,-10.283066749572754,-2.9941892623901367,0.0,1
deepseek-coder-6.7b,base_0256,test,ba,12,logit,positional,6,new,original,-1.6643140316009521,0.5335452556610107,2.197859287261963,1.0,1
deepseek-coder-6.7b,base_0256,test,ba,12,logit,action,7,replaced,kept,8.386144638061523,12.18569564819336,3.799551010131836,1.0,1
deepseek-coder-6.7b,base_0256,test,ba,12,logit,action,8,changed,unchanged,4.6970415115356445,9.217683792114258,4.520642280578613,1.0,1
deepseek-coder-6.7b,base_0257,calib,ba,12,logit,scope,0,local,global,-7.262510299682617,1.0153160095214844,8.277826309204102,1.0,1
deepseek-coder-6.7b,base_0257,calib,ba,12,logit,scope,1,inner,outer,-2.6754884719848633,-4.408290386199951,-1.732801914215088,0.0,1
deepseek-coder-6.7b,base_0257,calib,ba,12,logit,scope,2,inside,outside,3.6847445964813232,3.0046186447143555,-0.6801259517669678,0.0,1
deepseek-coder-6.7b,base_0257,calib,ba,12,logit,scope,3,nested,module,-4.736502170562744,-0.6099460124969482,4.126556396484375,1.0,1
deepseek-coder-6.7b,base_0257,calib,ba,12,logit,positional,4,later,earlier,-7.58003568649292,1.8936223983764648,9.473657608032227,1.0,1
deepseek-coder-6.7b,base_0257,calib,ba,12,logit,positional,5,second,first,-2.828457832336426,-6.477907180786133,-3.649449348449707,0.0,1
deepseek-coder-6.7b,base_0257,calib,ba,12,logit,positional,6,new,original,-1.480032205581665,3.3811025619506836,4.8611345291137695,1.0,1
deepseek-coder-6.7b,base_0257,calib,ba,12,logit,action,7,replaced,kept,5.389758110046387,10.883960723876953,5.494202613830566,1.0,1
deepseek-coder-6.7b,base_0257,calib,ba,12,logit,action,8,changed,unchanged,-0.9005928039550781,5.611740589141846,6.512333393096924,1.0,1
deepseek-coder-6.7b,base_0258,test,ba,12,logit,scope,0,local,global,-8.22269058227539,0.5616092681884766,8.784299850463867,1.0,1
deepseek-coder-6.7b,base_0258,test,ba,12,logit,scope,1,inner,outer,-0.19835519790649414,-0.5839958190917969,-0.38564062118530273,0.0,1
deepseek-coder-6.7b,base_0258,test,ba,12,logit,scope,2,inside,outside,-0.7437131404876709,0.32603979110717773,1.0697529315948486,1.0,1
deepseek-coder-6.7b,base_0258,test,ba,12,logit,scope,3,nested,module,-0.45442771911621094,2.450666666030884,2.9050943851470947,1.0,1
deepseek-coder-6.7b,base_0258,test,ba,12,logit,positional,4,later,earlier,-9.784992218017578,0.01912987232208252,9.804121971130371,1.0,1
deepseek-coder-6.7b,base_0258,test,ba,12,logit,positional,5,second,first,-1.0044625997543335,-8.291776657104492,-7.287313938140869,0.0,1
deepseek-coder-6.7b,base_0258,test,ba,12,logit,positional,6,new,original,-0.404496967792511,3.988967180252075,4.393464088439941,1.0,1
deepseek-coder-6.7b,base_0258,test,ba,12,logit,action,7,replaced,kept,6.004668235778809,7.68344259262085,1.678774356842041,1.0,1
deepseek-coder-6.7b,base_0258,test,ba,12,logit,action,8,changed,unchanged,3.5823311805725098,8.103153228759766,4.520822048187256,1.0,1
deepseek-coder-6.7b,base_0259,calib,ba,12,logit,scope,0,local,global,-6.23989725112915,-0.8459148406982422,5.393982410430908,1.0,1
deepseek-coder-6.7b,base_0259,calib,ba,12,logit,scope,1,inner,outer,-0.2943258285522461,-3.2302961349487305,-2.9359703063964844,0.0,1
deepseek-coder-6.7b,base_0259,calib,ba,12,logit,scope,2,inside,outside,4.762793064117432,5.967321872711182,1.20452880859375,1.0,1
deepseek-coder-6.7b,base_0259,calib,ba,12,logit,scope,3,nested,module,2.3500986099243164,2.606092929840088,0.2559943199157715,1.0,1
deepseek-coder-6.7b,base_0259,calib,ba,12,logit,positional,4,later,earlier,-9.721306800842285,-1.2587611675262451,8.462545394897461,1.0,1
deepseek-coder-6.7b,base_0259,calib,ba,12,logit,positional,5,second,first,-2.0226573944091797,-8.831619262695312,-6.808961868286133,0.0,1
deepseek-coder-6.7b,base_0259,calib,ba,12,logit,positional,6,new,original,-6.305858612060547,3.3617398738861084,9.667598724365234,1.0,1
deepseek-coder-6.7b,base_0259,calib,ba,12,logit,action,7,replaced,kept,2.6602039337158203,7.034603118896484,4.374399185180664,1.0,1
deepseek-coder-6.7b,base_0259,calib,ba,12,logit,action,8,changed,unchanged,-0.916790246963501,6.781607627868652,7.698397636413574,1.0,1
