model,lens,layer,relative_depth,prompt_style,condition,condition_kind,condition_order,base_id,family,structure,orientation,taint_delta_contrast_z,taint_delta_contrast_prob,taint_contrast_z_unsafe,taint_contrast_z_safe,model_delta_margin,model_margin_unsafe,model_margin_safe,model_correct_unsafe,model_correct_safe,security_delta_contrast_z,security_delta_contrast_prob
starcoder2-3b,jlens,-1,,e6,rename_opaque,cumulative,22,command_exec_assign_chain_08,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0078125,0.2177734375,0.2099609375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_opaque,cumulative,22,command_exec_assign_chain_08,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.0078125,0.052734375,0.060546875,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_opaque_encode,cumulative,23,command_exec_assign_chain_08,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.013671934604644775,0.33984375,0.3535156846046448,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_opaque_encode,cumulative,23,command_exec_assign_chain_08,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.025390625,0.087890625,0.11328125,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_opaque_encode_flatten,cumulative,24,command_exec_assign_chain_08,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0185546875,0.1689453125,0.150390625,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_opaque_encode_flatten,cumulative,24,command_exec_assign_chain_08,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.005859375,0.234375,0.228515625,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,clean_heldout,clean,-1,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0029298067092895508,-0.2900390028953552,-0.2929688096046448,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,clean_heldout,clean,-1,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.015625,0.47265625,0.45703125,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,encode_only,atomic,13,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.029296875,-0.2109375,-0.240234375,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,encode_only,atomic,13,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.013671875,0.55078125,0.537109375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,flatten_only,atomic,14,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.0078125,-0.107421875,-0.099609375,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,flatten_only,atomic,14,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.005859375,0.412109375,0.41796875,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,normalize,baseline,0,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.029296875,-0.4736328721046448,-0.5029297471046448,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,normalize,baseline,0,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0234375,0.4453125,0.421875,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,opaque_only,atomic,12,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.027343690395355225,0.4970703125,0.4697266221046448,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,opaque_only,atomic,12,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.017578125,0.771484375,0.75390625,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_cumulative,cumulative,21,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.046875059604644775,-0.291015625,-0.24414056539535522,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_cumulative,cumulative,21,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.0078125,0.0625,0.0703125,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_only,atomic,11,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0048828125,-0.359375,-0.3642578125,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_only,atomic,11,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.001953125,0.140625,0.142578125,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_opaque,cumulative,22,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0107421875,0.158203125,0.1474609375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_opaque,cumulative,22,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.001953125,-0.017578125,-0.015625,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_opaque_encode,cumulative,23,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.01953125,0.408203125,0.427734375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_opaque_encode,cumulative,23,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.00390625,0.27734375,0.2734375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_opaque_encode_flatten,cumulative,24,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.0029296875,0.0888671875,0.091796875,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_opaque_encode_flatten,cumulative,24,command_exec_assign_chain_11,command_exec,assign_chain,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.01171875,0.25,0.23828125,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,clean_heldout,clean,-1,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.103515625,-0.1484375,-0.251953125,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,clean_heldout,clean,-1,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.013671875,0.44140625,0.427734375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,encode_only,atomic,13,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0703125,0.01953125,-0.05078125,1,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,encode_only,atomic,13,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.05859375,-0.078125,-0.01953125,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,e6,flatten_only,atomic,14,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0390625,0.005859375,-0.033203125,1,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,flatten_only,atomic,14,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.021484375,0.310546875,0.33203125,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,normalize,baseline,0,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.09960931539535522,-0.23242193460464478,-0.33203125,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,normalize,baseline,0,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.001953125,0.357421875,0.359375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,opaque_only,atomic,12,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.099609375,-0.025390625,-0.125,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,opaque_only,atomic,12,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.001953125,0.1875,0.185546875,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_cumulative,cumulative,21,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.011718690395355225,-0.189453125,-0.17773443460464478,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_cumulative,cumulative,21,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.021484375,-0.046875,-0.068359375,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_only,atomic,11,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.09375,-0.7265625,-0.6328125,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_only,atomic,11,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.001953125,-0.23828125,-0.240234375,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_opaque,cumulative,22,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.008789122104644775,0.17285162210464478,0.1640625,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_opaque,cumulative,22,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.025390625,0.125,0.099609375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_opaque_encode,cumulative,23,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.013671815395355225,0.421875,0.4355468153953552,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_opaque_encode,cumulative,23,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.01171875,0.13671875,0.1484375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_opaque_encode_flatten,cumulative,24,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0302734375,-0.0771484375,-0.107421875,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_opaque_encode_flatten,cumulative,24,command_exec_branch_merge_00,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.0078125,-0.033203125,-0.025390625,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,e6,clean_heldout,clean,-1,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.068359375,-0.216796875,-0.28515625,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,clean_heldout,clean,-1,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.046875,0.55078125,0.50390625,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,encode_only,atomic,13,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.08789056539535522,0.15820306539535522,0.0703125,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,encode_only,atomic,13,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.048828125,0.541015625,0.4921875,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,flatten_only,atomic,14,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.01171875,-0.154296875,-0.166015625,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,flatten_only,atomic,14,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0078125,0.349609375,0.341796875,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,normalize,baseline,0,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0859375,-0.294921875,-0.380859375,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,normalize,baseline,0,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.05859375,0.48828125,0.4296875,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,opaque_only,atomic,12,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0517578125,-0.2998046875,-0.3515625,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,opaque_only,atomic,12,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.01953125,0.296875,0.27734375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_cumulative,cumulative,21,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0039061903953552246,-0.08984375,-0.09374994039535522,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_cumulative,cumulative,21,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.044921875,0.31640625,0.271484375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_only,atomic,11,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.050781309604644775,-0.4902344346046448,-0.439453125,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_only,atomic,11,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.041015625,0.0625,0.021484375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_opaque,cumulative,22,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.005859375,0.056640625,0.05078125,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_opaque,cumulative,22,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.009765625,-0.076171875,-0.0859375,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_opaque_encode,cumulative,23,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.00390625,0.140625,0.13671875,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_opaque_encode,cumulative,23,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.005859375,0.12109375,0.115234375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_opaque_encode_flatten,cumulative,24,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0,-0.048828125,-0.048828125,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_opaque_encode_flatten,cumulative,24,command_exec_branch_merge_01,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.02734375,0.0859375,0.05859375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,clean_heldout,clean,-1,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.005859375,-0.5146484375,-0.5205078125,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,clean_heldout,clean,-1,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.046875,0.39453125,0.34765625,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,encode_only,atomic,13,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0234375,-0.3916015625,-0.4150390625,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,encode_only,atomic,13,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.060546875,0.34765625,0.287109375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,flatten_only,atomic,14,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.01708984375,-0.34765625,-0.36474609375,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,flatten_only,atomic,14,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0234375,0.3046875,0.28125,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,normalize,baseline,0,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.034179747104644775,-0.6298828125,-0.6640625596046448,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,normalize,baseline,0,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0703125,0.375,0.3046875,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,opaque_only,atomic,12,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.14648431539535522,-0.6025390625,-0.7490233778953552,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,opaque_only,atomic,12,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.06640625,0.3046875,0.23828125,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_cumulative,cumulative,21,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.041015684604644775,-0.46484375,-0.5058594346046448,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_cumulative,cumulative,21,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.01953125,0.078125,0.05859375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_only,atomic,11,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.005859375,-0.2890625,-0.294921875,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_only,atomic,11,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.015625,0.080078125,0.064453125,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_opaque,cumulative,22,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.01074206829071045,0.14648431539535522,0.13574224710464478,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_opaque,cumulative,22,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.025390625,0.189453125,0.1640625,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_opaque_encode,cumulative,23,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.013671875,0.103515625,0.08984375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_opaque_encode,cumulative,23,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.005859375,0.107421875,0.1015625,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_opaque_encode_flatten,cumulative,24,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0244140625,0.1728515625,0.1484375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_opaque_encode_flatten,cumulative,24,command_exec_branch_merge_07,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.001953125,0.1953125,0.193359375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,clean_heldout,clean,-1,command_exec_branch_merge_11,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.043945252895355225,-0.3710938096046448,-0.4150390625,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,clean_heldout,clean,-1,command_exec_branch_merge_11,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.02734375,0.3984375,0.37109375,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,encode_only,atomic,13,command_exec_branch_merge_11,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.017578125,-0.109375,-0.091796875,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,encode_only,atomic,13,command_exec_branch_merge_11,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.017578125,0.181640625,0.19921875,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,flatten_only,atomic,14,command_exec_branch_merge_11,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0302734375,-0.1376953125,-0.16796875,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,flatten_only,atomic,14,command_exec_branch_merge_11,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.025390625,0.375,0.400390625,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,normalize,baseline,0,command_exec_branch_merge_11,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.06249988079071045,-0.4726563096046448,-0.5351561903953552,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,normalize,baseline,0,command_exec_branch_merge_11,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.056640625,0.369140625,0.3125,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,opaque_only,atomic,12,command_exec_branch_merge_11,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.0498046875,-0.005859375,0.0439453125,0,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,opaque_only,atomic,12,command_exec_branch_merge_11,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.01953125,0.34375,0.36328125,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_cumulative,cumulative,21,command_exec_branch_merge_11,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.11523431539535522,-0.23242193460464478,-0.34765625,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_cumulative,cumulative,21,command_exec_branch_merge_11,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.015625,-0.00390625,-0.01953125,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_only,atomic,11,command_exec_branch_merge_11,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.048828065395355225,-0.3320313096046448,-0.380859375,0,1,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_only,atomic,11,command_exec_branch_merge_11,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.0078125,0.015625,0.0078125,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,e6,rename_opaque,cumulative,22,command_exec_branch_merge_11,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,0.009765625,0.08984375,0.080078125,1,0,0.0,0.0
starcoder2-3b,jlens,-1,,sink,rename_opaque,cumulative,22,command_exec_branch_merge_11,command_exec,branch_merge,unsafe_minus_safe,0.0,0.0,-0.00651594317211604,-0.00651594317211604,-0.01171875,0.041015625,0.052734375,1,0,0.0,0.0
