base_id,split,arm,binding,site,variant,layer,rank,own_answer,installed_answer,clean_logit_diff,patched_logit_diff,delta_ld,clean_logit_diff_unbatched,clean_path_shift,flipped,says_installed,says_own,says_other,edit_fraction,edit_norm,state_norm,effective_rank,degenerate,gates_required,gate_override,gate_override_reason
base_0284,calib,ab,source,use,whole_state,12,3072,2,4,-2.4375,-0.8749999403953552,1.5625000596046448,-2.4375,0.0,0,0,1,0,0.7743747681536661,24.735652662447094,31.942741008238244,3072,False,"H0,H1,H2,H3",False,
base_0284,calib,ab,target,use,das_binding,12,1,4,2,-0.5625000596046448,6.6875,7.250000059604645,-0.5625,-5.960464477539063e-08,1,1,0,0,0.47937884166315475,14.939561569242143,31.164415845745083,1,False,"H0,H1,H2,H3",False,
base_0284,calib,ab,target,use,whole_state,12,3072,4,2,-0.53125,0.46875,1.0,-0.5625,0.03125,1,1,0,0,0.7937146258374127,24.735652662447094,31.164415845745083,3072,False,"H0,H1,H2,H3",False,
base_0284,calib,ba,source,use,das_binding,12,1,4,2,-2.34375,6.234375,8.578125,-2.34375,0.0,1,1,0,0,0.46745656302957406,14.985138741649783,32.056751208136816,1,False,"H0,H1,H2,H3",False,
base_0284,calib,ba,source,use,whole_state,12,3072,4,2,-2.34375,0.5,2.84375,-2.34375,0.0,1,1,0,0,0.777020731688022,24.908760279287353,32.056751208136816,3072,False,"H0,H1,H2,H3",False,
base_0284,calib,ba,target,use,das_binding,12,1,2,4,-1.03125,6.5625,7.59375,-1.03125,0.0,1,1,0,0,0.47845322164903514,14.985138741649783,31.319966223661442,1,False,"H0,H1,H2,H3",False,
base_0284,calib,ba,target,use,whole_state,12,3072,2,4,-1.03125,0.53125,1.5625,-1.03125,0.0,1,1,0,0,0.7952997171647463,24.908760279287353,31.319966223661442,3072,False,"H0,H1,H2,H3",False,
base_0289,calib,ab,source,use,das_binding,12,1,7,3,-2.59375,5.953125,8.546875,-2.59375,0.0,1,1,0,0,0.4800917540999862,15.074211927340068,31.39860620101515,1,False,"H0,H1,H2,H3",False,
base_0289,calib,ab,source,use,whole_state,12,3072,7,3,-2.59375,-0.6249999403953552,1.9687500596046448,-2.59375,0.0,0,0,1,0,0.7982696060369585,25.064553002193964,31.39860620101515,3072,False,"H0,H1,H2,H3",False,
base_0289,calib,ab,target,use,das_binding,12,1,3,7,-1.21875,6.765625,7.984375,-1.21875,0.0,1,1,0,0,0.47086242894549063,15.074211927340068,32.01404699266234,1,False,"H0,H1,H2,H3",False,
base_0289,calib,ab,target,use,whole_state,12,3072,3,7,-1.21875,0.6249999403953552,1.8437499403953552,-1.21875,0.0,1,1,0,0,0.7829236025029511,25.064553002193964,32.01404699266234,3072,False,"H0,H1,H2,H3",False,
base_0289,calib,ba,source,use,das_binding,12,1,3,7,-2.46875,6.546875,9.015625,-2.46875,0.0,1,1,0,0,0.47349954841991365,14.753778147094906,31.159012075785153,1,False,"H0,H1,H2,H3",False,
base_0289,calib,ba,source,use,whole_state,12,3072,3,7,-2.46875,-1.1875,1.28125,-2.46875,0.0,0,0,1,0,0.7913922039555503,24.65899923973322,31.159012075785153,3072,False,"H0,H1,H2,H3",False,
base_0289,calib,ba,target,use,das_binding,12,1,7,3,-0.28125,6.8125,7.09375,-0.25,-0.03125,1,1,0,0,0.461597682233016,14.753778147094906,31.962418172730665,1,False,"H0,H1,H2,H3",False,
base_0289,calib,ba,target,use,whole_state,12,3072,7,3,-0.25,1.03125,1.28125,-0.25,0.0,1,1,0,0,0.7714998003740376,24.65899923973322,31.962418172730665,3072,False,"H0,H1,H2,H3",False,
base_0292,calib,ab,source,use,das_binding,12,1,4,6,-1.125,6.0,7.125,-1.125,0.0,1,1,0,0,0.4842038986698444,15.202926902154887,31.39777879508781,1,False,"H0,H1,H2,H3",False,
base_0292,calib,ab,source,use,whole_state,12,3072,4,6,-1.125,0.1875,1.3125,-1.125,0.0,1,1,0,0,0.8006145006598786,25.13751699185855,31.39777879508781,3072,False,"H0,H1,H2,H3",False,
base_0292,calib,ab,target,use,das_binding,12,1,6,4,-0.75,6.1875,6.9375,-0.75,0.0,1,1,0,0,0.48470947399743103,15.202926902154887,31.365029399519152,1,False,"H0,H1,H2,H3",False,
base_0292,calib,ab,target,use,whole_state,12,3072,6,4,-0.75,0.359375,1.109375,-0.75,0.0,1,1,0,0,0.8014504520835528,25.13751699185855,31.365029399519152,3072,False,"H0,H1,H2,H3",False,
base_0292,calib,ba,source,use,das_binding,12,1,6,4,-1.0625,6.0625,7.125,-1.0625,0.0,1,1,0,0,0.4827177500986887,15.162363600189048,31.410412393348274,1,False,"H0,H1,H2,H3",False,
