model,split,correct_only,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,statistic,role,token_identical,n_pairs,n_bases,mean_delta,median_delta,sd_delta,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,degenerate,sign_test_p,permutation_p,permutation_effect_size,mean_frac_from,mean_frac_to,same_target_token,median_abs_rho_minus_one
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_a,delta_frac_inner_def_identical,inner_def_identical,1,280,280,0.005159130184482121,0.008380231427753834,0.013872599342707122,0.37189354763527394,0.0035138452837708213,0.00676382000416365,0.7178571428571429,280,0,1.9858372017911766e-13,0.0,5.818167039367476,0.025730506580212635,0.03088963676469475,1,6.899055360332085e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_a,delta_frac_inner_def_name,inner_def_name,0,280,280,0.007424620195913958,0.007148898498197128,0.005266254394370602,1.4098483741785348,0.00683409169148322,0.008034021331604762,0.9214285714285714,280,0,2.9503825551817296e-52,0.0,13.633167755903338,0.010528324996602861,0.01795294519251682,1,6.899055360332085e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_a,delta_frac_inner_def_value,inner_def_value,1,280,280,0.005159130184482121,0.008380231427753834,0.013872599342707122,0.37189354763527394,0.0035138452837708213,0.00676382000416365,0.7178571428571429,280,0,1.9858372017911766e-13,0.0,5.818167039367476,0.025730506580212635,0.03088963676469475,1,6.899055360332085e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_a,delta_frac_other,other,1,280,280,0.012129693174318676,0.014014762905806617,0.01561308812534843,0.7768926350082959,0.01031742775684553,0.014004398413970519,0.8,280,0,5.762991413689341e-25,0.0,10.057608489972191,0.10288762920981079,0.11501732238412947,1,6.899055360332085e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_a,delta_frac_outer_def,outer_def,1,280,280,0.030825414113867983,0.02688466391577809,0.015078826761702014,2.0442846516520747,0.02906594793118901,0.03253249788181389,1.0,280,0,1.0295115178936058e-84,0.0,15.088181722765764,0.07693207077556956,0.10775748488943752,1,6.899055360332085e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_a,delta_frac_outer_def_name,outer_def_name,1,280,280,0.0030723794768536526,0.002957949699044794,0.005263124225800198,0.5837558349454562,0.0024574263984265643,0.003680814001681019,0.7214285714285714,280,0,7.682478993483257e-14,0.0,8.464428277145487,0.02259870404849813,0.025671083525351787,1,6.899055360332085e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_a,delta_frac_outer_def_value,outer_def_value,1,280,280,0.027753034637014336,0.024897920310144595,0.013720219182845564,2.022783620812272,0.026170332075775044,0.029348530287426212,0.9964285714285714,280,0,2.892927365281032e-82,0.0,15.09887900394542,0.054333366727071425,0.08208640136408576,1,6.899055360332085e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_a,delta_frac_return_kw,return_kw,1,280,280,-0.0015658039593142528,-0.0011822506499705636,0.007903812592106714,-0.19810742487467015,-0.002466079778735501,-0.000618339032475568,0.40714285714285714,280,0,0.0022472898452019887,0.002,-3.258707906726229,0.012869009457210211,0.011303205497895963,1,6.899055360332085e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_a,delta_frac_signature,signature,1,280,280,0.012422374966624483,0.012247397720872688,0.00566070077702877,2.1944941900187898,0.011774766541499435,0.013117958155004317,1.0,280,0,1.0295115178936058e-84,0.0,15.091172213317178,0.05372826950661858,0.06615064447324308,1,6.899055360332085e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_a,delta_frac_suffix,suffix,1,280,280,-0.05931554112714513,-0.06053594193708545,0.023909810408919593,-2.480803490813853,-0.0621415313413844,-0.056570338998894625,0.007142857142857143,280,0,4.0502012625452345e-80,0.0,-15.551320057718334,0.6889645631736314,0.6296490220464864,1,6.899055360332085e-08
