model,split,correct_only,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,statistic,role,token_identical,n_pairs,n_bases,mean_delta,median_delta,sd_delta,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,degenerate,sign_test_p,permutation_p,permutation_effect_size,mean_frac_from,mean_frac_to,same_target_token,median_abs_rho_minus_one
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,3,bound,delta_frac_inner_def,inner_def,0,120,120,0.06025016949813698,0.06060093536709674,0.008645111743784236,6.969275965860864,0.05874691655025638,0.061741927068615365,1.0,120,0,1.504632769052528e-36,0.0,10.93202936372297,0.02943868730995444,0.08968885680809141,0,9.075225715360347e-08
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,3,bound,delta_frac_inner_def_identical,inner_def_identical,1,120,120,0.053737707341565355,0.05300368616057313,0.007868726713434764,6.829276107634497,0.0523610417077497,0.055106070683753006,1.0,120,0,1.504632769052528e-36,0.0,10.914728603631929,0.02483765467353409,0.07857536201509945,0,9.075225715360347e-08
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,3,bound,delta_frac_inner_def_name,inner_def_name,0,120,120,0.006512462156571626,0.005869082799978148,0.005109095680052319,1.2746800147036854,0.005622212638323586,0.007431712100047512,0.9083333333333333,120,0,1.938132755385024e-21,0.0,8.629666914744423,0.004601032636420351,0.01111349479299198,0,9.075225715360347e-08
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,3,bound,delta_frac_inner_def_value,inner_def_value,1,120,120,0.053737707341565355,0.05300368616057313,0.007868726713434764,6.829276107634497,0.0523610417077497,0.055106070683753006,1.0,120,0,1.504632769052528e-36,0.0,10.914728603631929,0.02483765467353409,0.07857536201509945,0,9.075225715360347e-08
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,3,bound,delta_frac_other,other,1,120,120,0.046999744699628344,0.047041560263978266,0.009212063703071488,5.101977821099704,0.045375491987593455,0.04864675351677712,1.0,120,0,1.504632769052528e-36,0.0,10.830474023684141,0.2833802007282934,0.3303799454279218,0,9.075225715360347e-08
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,3,bound,delta_frac_outer_def,outer_def,1,120,120,-0.08445199819331396,-0.08271303863023338,0.014443634640879163,-5.847004600510547,-0.08718282799454691,-0.08173360641939552,0.0,120,0,1.504632769052528e-36,0.0,-10.770614369595744,0.4240844339646671,0.33963243577135316,0,9.075225715360347e-08
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,3,bound,delta_frac_outer_def_name,outer_def_name,1,120,120,-0.028467428651922835,-0.027637120766658085,0.007466381911331819,-3.8127474578707887,-0.029835959531427984,-0.02721052382603632,0.0,120,0,1.504632769052528e-36,0.0,-10.635165512325798,0.3421289564617927,0.3136615278098697,0,9.075225715360347e-08
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,3,bound,delta_frac_outer_def_value,outer_def_value,1,120,120,-0.055984569541391124,-0.05537916947475038,0.009412173120394973,-5.948102401567576,-0.057716891152256505,-0.05424054915503644,0.0,120,0,1.504632769052528e-36,0.0,-10.749751419223681,0.08195547750287445,0.02597090796148333,0,9.075225715360347e-08
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,3,bound,delta_frac_return_kw,return_kw,1,120,120,-0.00011774644186528243,-0.00015993231246339695,0.0029128658005302703,-0.04042288588916365,-0.0006657943981858575,0.0003850170291887503,0.48333333333333334,120,0,0.7843281773322767,0.652,-0.4589601219230845,0.01992026215729763,0.01980251571543235,0,9.075225715360347e-08
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,3,bound,delta_frac_signature,signature,1,120,120,0.005047073309731612,0.005221981188483141,0.006208115981408896,0.8129798677804675,0.003969748297238076,0.006165626357645942,0.7916666666666666,120,0,8.443958194827311e-11,0.0,6.456268421148398,0.027990453865784255,0.03303752717551587,0,9.075225715360347e-08
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,3,bound,delta_frac_suffix,suffix,1,120,120,0.00094494546702172,0.0011767620645655313,0.011779439340759094,0.08021990178700862,-0.001153934574283449,0.0030332697490652338,0.5416666666666666,120,0,0.4114232202639376,0.406,0.8231042726236012,0.17966658418752632,0.18061152965454805,0,9.075225715360347e-08
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,3,bound,delta_frac_use_site,use_site,1,120,120,-0.028672189538301893,-0.027634162567597507,0.007280993965344513,-3.93794991106619,-0.03005112998217429,-0.02738453287466284,0.0,120,0,1.504632769052528e-36,0.0,-10.709351203499816,0.03551938390357209,0.006847194365270186,0,9.075225715360347e-08
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,3,fixed_a,binding_shift,binding_shift,0,120,120,0.05071191073499833,0.04899752248991583,0.022917880559747927,2.2127661675690358,0.046561086405946035,0.05488217324496608,0.9916666666666667,120,0,1.8206056505535589e-34,0.0,10.046699605140907,,,1,9.347782037316676e-08
