example_id,layer,lens,stratum,positive_name,negative_name,distance_gap,margin,correct
synthetic_control_778570,15,jlens,indent_matched,t,h,-6,0.12497365474700928,True
synthetic_control_778570,15,logit,indent_matched,t,h,-6,5.846514701843262,True
synthetic_control_778570,15,random,indent_matched,t,h,-6,4.005192756652832,True
synthetic_control_778570,15,jlens,indent_matched,t,o,1,-0.08258712291717529,False
synthetic_control_778570,15,logit,indent_matched,t,o,1,3.8192925453186035,True
synthetic_control_778570,15,random,indent_matched,t,o,1,5.746034622192383,True
synthetic_control_778570,15,jlens,indent_matched,t,c,-29,0.03620964288711548,True
synthetic_control_778570,15,logit,indent_matched,t,c,-29,3.573434829711914,True
synthetic_control_778570,15,random,indent_matched,t,c,-29,5.451566696166992,True
synthetic_control_778570,15,jlens,indent_matched,t,k,-22,0.22437936067581177,True
synthetic_control_778570,15,logit,indent_matched,t,k,-22,6.563634872436523,True
synthetic_control_778570,15,random,indent_matched,t,k,-22,1.7555243968963623,True
synthetic_control_778570,15,jlens,indent_matched,q,k,-15,0.1372392773628235,True
synthetic_control_778570,15,logit,indent_matched,q,k,-15,4.342049598693848,True
synthetic_control_778570,15,random,indent_matched,q,k,-15,-1.5500816106796265,False
synthetic_control_778570,15,jlens,indent_matched,q,c,-22,-0.0509304404258728,False
synthetic_control_778570,15,logit,indent_matched,q,c,-22,1.3518495559692383,True
synthetic_control_778570,15,random,indent_matched,q,c,-22,2.145960807800293,True
synthetic_control_778570,15,jlens,indent_matched,q,o,8,-0.16972720623016357,False
synthetic_control_778570,15,logit,indent_matched,q,o,8,1.5977072715759277,True
synthetic_control_778570,15,random,indent_matched,q,o,8,2.4404284954071045,True
synthetic_control_778570,15,jlens,indent_matched,q,h,1,0.037833571434020996,True
synthetic_control_778570,15,logit,indent_matched,q,h,1,3.624929189682007,True
synthetic_control_778570,15,random,indent_matched,q,h,1,0.6995869874954224,True
synthetic_control_778570,15,jlens,indent_matched,k,t,-6,-0.18192839622497559,False
synthetic_control_778570,15,logit,indent_matched,k,t,-6,-6.330813884735107,False
synthetic_control_778570,15,random,indent_matched,k,t,-6,-1.551706075668335,False
synthetic_control_778570,15,jlens,indent_matched,k,q,1,-0.16100895404815674,False
synthetic_control_778570,15,logit,indent_matched,k,q,1,-2.9830665588378906,False
synthetic_control_778570,15,random,indent_matched,k,q,1,1.1247756481170654,True
synthetic_control_778570,15,jlens,indent_matched,k,h,-28,-0.07439768314361572,False
synthetic_control_778570,15,logit,indent_matched,k,h,-28,-0.07424783706665039,False
synthetic_control_778570,15,random,indent_matched,k,h,-28,3.973904609680176,True
synthetic_control_778570,15,jlens,indent_matched,k,o,-21,-0.255617618560791,False
synthetic_control_778570,15,logit,indent_matched,k,o,-21,-4.002419471740723,False
synthetic_control_778570,15,random,indent_matched,k,o,-21,2.942995309829712,True
synthetic_control_778570,15,jlens,indent_matched,c,q,8,-0.017104387283325195,False
synthetic_control_778570,15,logit,indent_matched,c,q,8,0.17764484882354736,True
synthetic_control_778570,15,random,indent_matched,c,q,8,-2.6248180866241455,False
synthetic_control_778570,15,jlens,indent_matched,c,o,-14,-0.11171305179595947,False
synthetic_control_778570,15,logit,indent_matched,c,o,-14,-0.8417081832885742,False
synthetic_control_778570,15,random,indent_matched,c,o,-14,-0.806598424911499,False
synthetic_control_778570,15,jlens,indent_matched,c,h,-21,0.06950688362121582,True
synthetic_control_778570,15,logit,indent_matched,c,h,-21,3.086463451385498,True
synthetic_control_778570,15,random,indent_matched,c,h,-21,0.22431087493896484,True
synthetic_control_778570,15,jlens,indent_matched,c,t,1,-0.03802382946014404,False
synthetic_control_778570,15,logit,indent_matched,c,t,1,-3.170102596282959,False
synthetic_control_778570,15,random,indent_matched,c,t,1,-5.301300048828125,False
synthetic_control_933546,15,jlens,indent_matched,i,t,-58,-0.04149913787841797,False
synthetic_control_933546,15,logit,indent_matched,i,t,-58,0.3480229377746582,True
synthetic_control_933546,15,random,indent_matched,i,t,-58,0.4100755453109741,True
synthetic_control_933546,15,jlens,indent_matched,i,j,-65,0.27206897735595703,True
synthetic_control_933546,15,logit,indent_matched,i,j,-65,1.3925418853759766,True
synthetic_control_933546,15,random,indent_matched,i,j,-65,0.5992112159729004,True
synthetic_control_933546,15,jlens,indent_matched,i,y,-36,-0.05316567420959473,False
synthetic_control_933546,15,logit,indent_matched,i,y,-36,-0.19192934036254883,False
synthetic_control_933546,15,random,indent_matched,i,y,-36,-1.6840542554855347,False
synthetic_control_933546,15,jlens,indent_matched,i,w,-72,0.15923452377319336,True
synthetic_control_933546,15,logit,indent_matched,i,w,-72,-0.6241140365600586,False
synthetic_control_933546,15,random,indent_matched,i,w,-72,-2.889467239379883,False
synthetic_control_933546,15,jlens,indent_matched,d,v,-22,0.10212826728820801,True
synthetic_control_933546,15,logit,indent_matched,d,v,-22,-0.9158499240875244,False
synthetic_control_933546,15,random,indent_matched,d,v,-22,2.9992551803588867,True
synthetic_control_933546,15,jlens,indent_matched,d,y,-29,-0.18222975730895996,False
synthetic_control_933546,15,logit,indent_matched,d,y,-29,-4.516364097595215,False
synthetic_control_933546,15,random,indent_matched,d,y,-29,1.8912450075149536,True
synthetic_control_933546,15,jlens,indent_matched,d,j,-58,0.1430048942565918,True
synthetic_control_933546,15,logit,indent_matched,d,j,-58,-2.9318928718566895,False
synthetic_control_933546,15,random,indent_matched,d,j,-58,4.174510478973389,True
synthetic_control_933546,15,jlens,indent_matched,d,t,-51,-0.1705632209777832,False
synthetic_control_933546,15,logit,indent_matched,d,t,-51,-3.976411819458008,False
synthetic_control_933546,15,random,indent_matched,d,t,-51,3.985374927520752,True
synthetic_control_933546,15,jlens,indent_matched,b,q,-29,0.21264386177062988,True
synthetic_control_933546,15,logit,indent_matched,b,q,-29,1.7663960456848145,True
synthetic_control_933546,15,random,indent_matched,b,q,-29,-1.4660825729370117,False
synthetic_control_933546,15,jlens,indent_matched,b,j,-51,0.24940228462219238,True
synthetic_control_933546,15,logit,indent_matched,b,j,-51,1.6200518608093262,True
synthetic_control_933546,15,random,indent_matched,b,j,-51,-0.7632107734680176,False
synthetic_control_933546,15,jlens,indent_matched,b,w,-58,0.1365678310394287,True
synthetic_control_933546,15,logit,indent_matched,b,w,-58,-0.396604061126709,False
synthetic_control_933546,15,random,indent_matched,b,w,-58,-4.251889228820801,False
synthetic_control_933546,15,jlens,indent_matched,b,t,-44,-0.06416583061218262,False
synthetic_control_933546,15,logit,indent_matched,b,t,-44,0.5755329132080078,True
synthetic_control_933546,15,random,indent_matched,b,t,-44,-0.9523464441299438,False
synthetic_control_933546,15,jlens,indent_matched,v,t,-29,-0.10649609565734863,False
synthetic_control_933546,15,logit,indent_matched,v,t,-29,-6.197209358215332,False
synthetic_control_933546,15,random,indent_matched,v,t,-29,1.4368479251861572,True
synthetic_control_933546,15,jlens,indent_matched,v,w,-43,0.03829234838485718,True
synthetic_control_933546,15,logit,indent_matched,v,w,-43,-3.74078369140625,False
synthetic_control_933546,15,random,indent_matched,v,w,-43,0.4436061382293701,True
synthetic_control_933546,15,jlens,indent_matched,v,b,1,-0.060288190841674805,False
synthetic_control_933546,15,logit,indent_matched,v,b,1,-5.132279396057129,False
synthetic_control_933546,15,random,indent_matched,v,b,1,6.247237205505371,True
synthetic_control_933546,15,jlens,indent_matched,v,i,-13,-0.09171533584594727,False
synthetic_control_933546,15,logit,indent_matched,v,i,-13,-4.1535749435424805,False
synthetic_control_933546,15,random,indent_matched,v,i,-13,3.4731621742248535,True
synthetic_control_933546,15,jlens,indent_matched,y,d,1,0.19424688816070557,True
synthetic_control_933546,15,logit,indent_matched,y,d,1,3.5657882690429688,True
synthetic_control_933546,15,random,indent_matched,y,d,1,-6.255700588226318,False
synthetic_control_933546,15,jlens,indent_matched,y,j,-29,0.161615788936615,True
synthetic_control_933546,15,logit,indent_matched,y,j,-29,-0.5065040588378906,False
synthetic_control_933546,15,random,indent_matched,y,j,-29,-3.4360599517822266,False
synthetic_control_933546,15,jlens,indent_matched,y,i,-6,0.0024942755699157715,True
synthetic_control_933546,15,logit,indent_matched,y,i,-6,-0.4736213684082031,False
synthetic_control_933546,15,random,indent_matched,y,i,-6,-1.9263347387313843,False
synthetic_control_933546,15,jlens,indent_matched,y,t,-22,-0.012286484241485596,False
synthetic_control_933546,15,logit,indent_matched,y,t,-22,-2.5172557830810547,False
synthetic_control_933546,15,random,indent_matched,y,t,-22,-3.96264910697937,False
synthetic_control_933546,15,jlens,indent_matched,q,t,-15,-0.12229692935943604,False
synthetic_control_933546,15,logit,indent_matched,q,t,-15,-4.181277751922607,False
synthetic_control_933546,15,random,indent_matched,q,t,-15,-0.3771432042121887,False
synthetic_control_933546,15,jlens,indent_matched,q,j,-22,0.05160534381866455,True
synthetic_control_933546,15,logit,indent_matched,q,j,-22,-2.1705260276794434,False
synthetic_control_933546,15,random,indent_matched,q,j,-22,0.14944595098495483,True
synthetic_control_933546,15,jlens,indent_matched,q,d,8,0.08423644304275513,True
synthetic_control_933546,15,logit,indent_matched,q,d,8,1.9017664194107056,True
synthetic_control_933546,15,random,indent_matched,q,d,8,-2.670194625854492,False
synthetic_control_933546,15,jlens,indent_matched,q,b,15,-0.07608902454376221,False
synthetic_control_933546,15,logit,indent_matched,q,b,15,-3.1163477897644043,False
synthetic_control_933546,15,random,indent_matched,q,b,15,4.43324613571167,True
synthetic_control_933546,15,jlens,indent_matched,t,q,1,0.058103322982788086,True
synthetic_control_933546,15,logit,indent_matched,t,q,1,4.000054359436035,True
synthetic_control_933546,15,random,indent_matched,t,q,1,1.667427659034729,True
synthetic_control_933546,15,jlens,indent_matched,t,b,-28,0.06446957588195801,True
synthetic_control_933546,15,logit,indent_matched,t,b,-28,2.189210891723633,True
synthetic_control_933546,15,random,indent_matched,t,b,-28,4.070686340332031,True
synthetic_control_933546,15,jlens,indent_matched,t,v,-13,0.005099177360534668,True
synthetic_control_933546,15,logit,indent_matched,t,v,-13,5.9135518074035645,True
synthetic_control_933546,15,random,indent_matched,t,v,-13,-0.21291279792785645,False
synthetic_control_933546,15,jlens,indent_matched,t,y,-6,0.11564254760742188,True
synthetic_control_933546,15,logit,indent_matched,t,y,-6,3.2606005668640137,True
synthetic_control_933546,15,random,indent_matched,t,y,-6,5.49519157409668,True
synthetic_control_933546,15,jlens,indent_matched,j,d,-28,-0.016936540603637695,False
synthetic_control_933546,15,logit,indent_matched,j,d,-28,0.8975910544395447,True
synthetic_control_933546,15,random,indent_matched,j,d,-28,-1.5509707927703857,False
synthetic_control_933546,15,jlens,indent_matched,j,i,-35,-0.2306760549545288,False
synthetic_control_933546,15,logit,indent_matched,j,i,-35,-2.714306354522705,False
synthetic_control_933546,15,random,indent_matched,j,i,-35,-0.232227623462677,False
synthetic_control_933546,15,jlens,indent_matched,j,q,8,-0.15344929695129395,False
synthetic_control_933546,15,logit,indent_matched,j,q,8,0.3238227367401123,True
synthetic_control_933546,15,random,indent_matched,j,q,8,-0.39180684089660645,False
synthetic_control_933546,15,jlens,indent_matched,j,v,-6,-0.20645344257354736,False
synthetic_control_933546,15,logit,indent_matched,j,v,-6,2.2373204231262207,True
synthetic_control_933546,15,random,indent_matched,j,v,-6,-2.2721471786499023,False
synthetic_control_933546,15,jlens,indent_matched,w,y,8,-0.006899476051330566,False
synthetic_control_933546,15,logit,indent_matched,w,y,8,0.9353646039962769,True
synthetic_control_933546,15,random,indent_matched,w,y,8,6.241329193115234,True
synthetic_control_933546,15,jlens,indent_matched,w,d,-21,0.0720740556716919,True
synthetic_control_933546,15,logit,indent_matched,w,d,-21,2.248586654663086,True
synthetic_control_933546,15,random,indent_matched,w,d,-21,1.2544013261795044,True
synthetic_control_933546,15,jlens,indent_matched,w,b,-14,-0.058072447776794434,False
synthetic_control_933546,15,logit,indent_matched,w,b,-14,-0.13602495193481445,False
synthetic_control_933546,15,random,indent_matched,w,b,-14,4.816823959350586,True
synthetic_control_933546,15,jlens,indent_matched,w,q,15,-0.06443870067596436,False
synthetic_control_933546,15,logit,indent_matched,w,q,15,1.6748182773590088,True
synthetic_control_933546,15,random,indent_matched,w,q,15,2.413565158843994,True
synthetic_control_903818,15,jlens,indent_matched,m,p,-15,0.026216745376586914,True
synthetic_control_903818,15,logit,indent_matched,m,p,-15,1.2953274250030518,True
synthetic_control_903818,15,random,indent_matched,m,p,-15,-1.560654640197754,False
synthetic_control_903818,15,jlens,indent_matched,p,m,1,0.08524197340011597,True
synthetic_control_903818,15,logit,indent_matched,p,m,1,1.374790906906128,True
synthetic_control_903818,15,random,indent_matched,p,m,1,4.379485130310059,True
synthetic_control_669765,15,jlens,indent_matched,n,a,-15,-0.09983599185943604,False
synthetic_control_669765,15,logit,indent_matched,n,a,-15,-0.33269405364990234,False
synthetic_control_669765,15,random,indent_matched,n,a,-15,0.6810181140899658,True
synthetic_control_669765,15,jlens,indent_matched,a,n,1,0.20476341247558594,True
synthetic_control_669765,15,logit,indent_matched,a,n,1,1.0218687057495117,True
synthetic_control_669765,15,random,indent_matched,a,n,1,-2.4302783012390137,False
synthetic_control_305620,15,jlens,indent_matched,x,m,-51,0.2980492115020752,True
synthetic_control_305620,15,logit,indent_matched,x,m,-51,1.3210723400115967,True
synthetic_control_305620,15,random,indent_matched,x,m,-51,-1.0207130908966064,False
synthetic_control_305620,15,jlens,indent_matched,x,b,-29,0.21316170692443848,True
synthetic_control_305620,15,logit,indent_matched,x,b,-29,0.7655010223388672,True
synthetic_control_305620,15,random,indent_matched,x,b,-29,1.064730167388916,True
synthetic_control_305620,15,jlens,indent_matched,x,q,-22,0.368172287940979,True
synthetic_control_305620,15,logit,indent_matched,x,q,-22,1.3095917701721191,True
synthetic_control_305620,15,random,indent_matched,x,q,-22,0.17827877402305603,True
synthetic_control_305620,15,jlens,indent_matched,x,p,-44,0.21556854248046875,True
synthetic_control_305620,15,logit,indent_matched,x,p,-44,1.5745582580566406,True
synthetic_control_305620,15,random,indent_matched,x,p,-44,-3.853271961212158,False
synthetic_control_305620,15,jlens,indent_matched,v,q,-15,0.06008899211883545,True
synthetic_control_305620,15,logit,indent_matched,v,q,-15,-2.481062889099121,False
synthetic_control_305620,15,random,indent_matched,v,q,-15,-0.5791598558425903,False
synthetic_control_305620,15,jlens,indent_matched,v,p,-37,-0.0925147533416748,False
synthetic_control_305620,15,logit,indent_matched,v,p,-37,-2.2160964012145996,False
synthetic_control_305620,15,random,indent_matched,v,p,-37,-4.610710620880127,False
synthetic_control_305620,15,jlens,indent_matched,v,m,-44,-0.01003408432006836,False
synthetic_control_305620,15,logit,indent_matched,v,m,-44,-2.4695820808410645,False
synthetic_control_305620,15,random,indent_matched,v,m,-44,-1.7781516313552856,False
synthetic_control_305620,15,jlens,indent_matched,v,b,-22,-0.09492158889770508,False
synthetic_control_305620,15,logit,indent_matched,v,b,-22,-3.025153636932373,False
synthetic_control_305620,15,random,indent_matched,v,b,-22,0.3072916269302368,True
synthetic_control_305620,15,jlens,indent_matched,q,p,-22,0.02070295810699463,True
synthetic_control_305620,15,logit,indent_matched,q,p,-22,0.40535879135131836,True
synthetic_control_305620,15,random,indent_matched,q,p,-22,-4.062988758087158,False
synthetic_control_305620,15,jlens,indent_matched,q,x,-6,-0.19921159744262695,False
synthetic_control_305620,15,logit,indent_matched,q,x,-6,-1.6070122718811035,False
synthetic_control_305620,15,random,indent_matched,q,x,-6,-0.6283444166183472,False
synthetic_control_305620,15,jlens,indent_matched,q,m,-29,0.20794767141342163,True
synthetic_control_305620,15,logit,indent_matched,q,m,-29,2.5350594520568848,True
synthetic_control_305620,15,random,indent_matched,q,m,-29,-1.1734222173690796,False
synthetic_control_305620,15,jlens,indent_matched,q,v,1,-0.05811375379562378,False
synthetic_control_305620,15,logit,indent_matched,q,v,1,2.444328784942627,True
synthetic_control_305620,15,random,indent_matched,q,v,1,-2.7294230461120605,False
synthetic_control_305620,15,jlens,indent_matched,b,x,1,-0.14011025428771973,False
synthetic_control_305620,15,logit,indent_matched,b,x,1,-0.2832622528076172,False
synthetic_control_305620,15,random,indent_matched,b,x,1,-3.106574535369873,False
synthetic_control_305620,15,jlens,indent_matched,b,v,8,0.0009875893592834473,True
synthetic_control_305620,15,logit,indent_matched,b,v,8,3.7680788040161133,True
synthetic_control_305620,15,random,indent_matched,b,v,8,-5.207653045654297,False
synthetic_control_305620,15,jlens,indent_matched,b,m,-22,0.26704901456832886,True
synthetic_control_305620,15,logit,indent_matched,b,m,-22,3.858809471130371,True
synthetic_control_305620,15,random,indent_matched,b,m,-22,-3.6516523361206055,False
synthetic_control_305620,15,jlens,indent_matched,b,p,-15,0.07980430126190186,True
synthetic_control_305620,15,logit,indent_matched,b,p,-15,1.7291088104248047,True
synthetic_control_305620,15,random,indent_matched,b,p,-15,-6.5412187576293945,False
synthetic_control_305620,15,jlens,indent_matched,p,b,1,-0.11294984817504883,False
synthetic_control_305620,15,logit,indent_matched,p,b,1,-1.6863882541656494,False
synthetic_control_305620,15,random,indent_matched,p,b,1,5.0808281898498535,True
synthetic_control_305620,15,jlens,indent_matched,p,q,-6,-0.12067246437072754,False
synthetic_control_305620,15,logit,indent_matched,p,q,-6,0.723420262336731,True
synthetic_control_305620,15,random,indent_matched,p,q,-6,4.225065231323242,True
synthetic_control_305620,15,jlens,indent_matched,p,v,-21,-0.16966724395751953,False
synthetic_control_305620,15,logit,indent_matched,p,v,-21,2.390247106552124,True
synthetic_control_305620,15,random,indent_matched,p,v,-21,1.03999924659729,True
synthetic_control_305620,15,jlens,indent_matched,p,x,-28,-0.35597944259643555,False
synthetic_control_305620,15,logit,indent_matched,p,x,-28,-2.1241047382354736,False
synthetic_control_305620,15,random,indent_matched,p,x,-28,3.066420316696167,True
synthetic_control_305620,15,jlens,indent_matched,m,q,1,-0.19820213317871094,False
synthetic_control_305620,15,logit,indent_matched,m,q,1,-1.7105954885482788,False
synthetic_control_305620,15,random,indent_matched,m,q,1,-0.297052800655365,False
synthetic_control_305620,15,jlens,indent_matched,m,b,8,-0.19047951698303223,False
synthetic_control_305620,15,logit,indent_matched,m,b,8,-4.120404243469238,False
synthetic_control_305620,15,random,indent_matched,m,b,8,0.5587100386619568,True
synthetic_control_305620,15,jlens,indent_matched,m,x,-21,-0.43350911140441895,False
synthetic_control_305620,15,logit,indent_matched,m,x,-21,-4.5581207275390625,False
synthetic_control_305620,15,random,indent_matched,m,x,-21,-1.455697774887085,False
synthetic_control_305620,15,jlens,indent_matched,m,v,-14,-0.24719691276550293,False
synthetic_control_305620,15,logit,indent_matched,m,v,-14,-0.04376864433288574,False
synthetic_control_305620,15,random,indent_matched,m,v,-14,-3.482118844985962,False
synthetic_binding_485000,15,jlens,non_dependent,b,e,1,0.04365944862365723,True
synthetic_binding_485000,15,logit,non_dependent,b,e,1,4.360339164733887,True
synthetic_binding_485000,15,random,non_dependent,b,e,1,-1.2292425632476807,False
synthetic_binding_485000,15,jlens,non_dependent,b,f,-14,0.07342386245727539,True
synthetic_binding_485000,15,logit,non_dependent,b,f,-14,0.9996466636657715,True
synthetic_binding_485000,15,random,non_dependent,b,f,-14,-1.4544312953948975,False
synthetic_binding_485000,15,jlens,non_dependent,b,d,-5,0.10463190078735352,True
synthetic_binding_485000,15,logit,non_dependent,b,d,-5,4.293281555175781,True
synthetic_binding_485000,15,random,non_dependent,b,d,-5,-4.506192684173584,False
synthetic_binding_485000,15,jlens,non_dependent,b,c,-11,0.03178286552429199,True
synthetic_binding_485000,15,logit,non_dependent,b,c,-11,1.5968358516693115,True
synthetic_binding_485000,15,random,non_dependent,b,c,-11,-5.668642044067383,False
synthetic_binding_485000,15,jlens,non_dependent,c,b,-10,-0.03178286552429199,False
synthetic_binding_485000,15,logit,non_dependent,c,b,-10,-1.5968358516693115,False
synthetic_binding_485000,15,random,non_dependent,c,b,-10,5.668642044067383,True
synthetic_binding_485000,15,jlens,non_dependent,c,e,8,0.011876583099365234,True
synthetic_binding_485000,15,logit,non_dependent,c,e,8,2.763503313064575,True
synthetic_binding_485000,15,random,non_dependent,c,e,8,4.439399719238281,True
synthetic_binding_485000,15,jlens,non_dependent,c,f,-7,0.0416409969329834,True
synthetic_binding_485000,15,logit,non_dependent,c,f,-7,-0.59718918800354,False
synthetic_binding_485000,15,random,non_dependent,c,f,-7,4.2142109870910645,True
synthetic_binding_485000,15,jlens,non_dependent,c,d,2,0.07284903526306152,True
synthetic_binding_485000,15,logit,non_dependent,c,d,2,2.6964454650878906,True
synthetic_binding_485000,15,random,non_dependent,c,d,2,1.1624493598937988,True
synthetic_control_725250,15,jlens,indent_matched,i,o,-36,-0.05848050117492676,False
synthetic_control_725250,15,logit,indent_matched,i,o,-36,-0.0014829635620117188,False
synthetic_control_725250,15,random,indent_matched,i,o,-36,-0.2755908966064453,False
synthetic_control_725250,15,jlens,indent_matched,i,q,-29,0.238214373588562,True
synthetic_control_725250,15,logit,indent_matched,i,q,-29,0.23977184295654297,True
synthetic_control_725250,15,random,indent_matched,i,q,-29,1.4450634717941284,True
synthetic_control_725250,15,jlens,indent_matched,i,e,-43,0.10591065883636475,True
synthetic_control_725250,15,logit,indent_matched,i,e,-43,3.122731924057007,True
synthetic_control_725250,15,random,indent_matched,i,e,-43,0.2864656448364258,True
synthetic_control_725250,15,jlens,indent_matched,y,o,-29,-0.06114673614501953,False
synthetic_control_725250,15,logit,indent_matched,y,o,-29,0.6459174156188965,True
synthetic_control_725250,15,random,indent_matched,y,o,-29,1.5537337064743042,True
synthetic_control_725250,15,jlens,indent_matched,y,e,-36,0.10324442386627197,True
synthetic_control_725250,15,logit,indent_matched,y,e,-36,3.770132303237915,True
synthetic_control_725250,15,random,indent_matched,y,e,-36,2.115790367126465,True
synthetic_control_725250,15,jlens,indent_matched,y,q,-22,0.23554813861846924,True
synthetic_control_725250,15,logit,indent_matched,y,q,-22,0.8871722221374512,True
synthetic_control_725250,15,random,indent_matched,y,q,-22,3.274388074874878,True
synthetic_control_725250,15,jlens,indent_matched,s,o,-22,-0.04886889457702637,False
synthetic_control_725250,15,logit,indent_matched,s,o,-22,0.020898818969726562,True
synthetic_control_725250,15,random,indent_matched,s,o,-22,0.5065040588378906,True
synthetic_control_725250,15,jlens,indent_matched,s,q,-15,0.2478259801864624,True
synthetic_control_725250,15,logit,indent_matched,s,q,-15,0.26215362548828125,True
synthetic_control_725250,15,random,indent_matched,s,q,-15,2.227158546447754,True
synthetic_control_725250,15,jlens,indent_matched,s,e,-29,0.11552226543426514,True
synthetic_control_725250,15,logit,indent_matched,s,e,-29,3.145113706588745,True
synthetic_control_725250,15,random,indent_matched,s,e,-29,1.0685606002807617,True
synthetic_control_725250,15,jlens,indent_matched,q,s,1,0.004086852073669434,True
synthetic_control_725250,15,logit,indent_matched,q,s,1,2.926649570465088,True
synthetic_control_725250,15,random,indent_matched,q,s,1,0.465140700340271,True
synthetic_control_725250,15,jlens,indent_matched,q,y,-6,-0.1107856035232544,False
synthetic_control_725250,15,logit,indent_matched,q,y,-6,-1.566014289855957,False
synthetic_control_725250,15,random,indent_matched,q,y,-6,2.8902854919433594,True
synthetic_control_725250,15,jlens,indent_matched,q,i,-13,-0.05855131149291992,False
synthetic_control_725250,15,logit,indent_matched,q,i,-13,0.015493392944335938,True
synthetic_control_725250,15,random,indent_matched,q,i,-13,2.056046485900879,True
synthetic_control_725250,15,jlens,indent_matched,o,y,1,-0.044497787952423096,False
synthetic_control_725250,15,logit,indent_matched,o,y,1,-2.6736574172973633,False
synthetic_control_725250,15,random,indent_matched,o,y,1,1.1212098598480225,True
synthetic_control_725250,15,jlens,indent_matched,o,s,8,0.07037466764450073,True
synthetic_control_725250,15,logit,indent_matched,o,s,8,1.8190064430236816,True
synthetic_control_725250,15,random,indent_matched,o,s,8,-1.3039348125457764,False
synthetic_control_725250,15,jlens,indent_matched,o,i,-6,0.007736504077911377,True
synthetic_control_725250,15,logit,indent_matched,o,i,-6,-1.0921497344970703,False
synthetic_control_725250,15,random,indent_matched,o,i,-6,0.286970853805542,True
synthetic_control_725250,15,jlens,indent_matched,e,s,15,0.04393625259399414,True
synthetic_control_725250,15,logit,indent_matched,e,s,15,1.2832698822021484,True
synthetic_control_725250,15,random,indent_matched,e,s,15,-2.0764758586883545,False
synthetic_control_725250,15,jlens,indent_matched,e,i,1,-0.018701910972595215,False
synthetic_control_725250,15,logit,indent_matched,e,i,1,-1.6278862953186035,False
synthetic_control_725250,15,random,indent_matched,e,i,1,-0.48557019233703613,False
synthetic_control_725250,15,jlens,indent_matched,e,y,8,-0.07093620300292969,False
synthetic_control_725250,15,logit,indent_matched,e,y,8,-3.2093939781188965,False
synthetic_control_725250,15,random,indent_matched,e,y,8,0.34866881370544434,True
synthetic_control_929456,15,jlens,indent_matched,b,j,-30,0.3676757216453552,True
synthetic_control_929456,15,logit,indent_matched,b,j,-30,2.1425914764404297,True
synthetic_control_929456,15,random,indent_matched,b,j,-30,2.603947401046753,True
synthetic_control_929456,15,jlens,indent_matched,b,l,-15,0.11021196842193604,True
synthetic_control_929456,15,logit,indent_matched,b,l,-15,0.5318505764007568,True
synthetic_control_929456,15,random,indent_matched,b,l,-15,-1.4610449075698853,False
synthetic_control_929456,15,jlens,indent_matched,l,b,1,-0.13208425045013428,False
synthetic_control_929456,15,logit,indent_matched,l,b,1,-2.790254592895508,False
synthetic_control_929456,15,random,indent_matched,l,b,1,5.645971298217773,True
synthetic_control_929456,15,jlens,indent_matched,l,j,-15,0.15373945236206055,True
synthetic_control_929456,15,logit,indent_matched,l,j,-15,-0.4718332290649414,False
synthetic_control_929456,15,random,indent_matched,l,j,-15,3.711458921432495,True
synthetic_control_929456,15,jlens,indent_matched,j,l,1,-0.17526841163635254,False
synthetic_control_929456,15,logit,indent_matched,j,l,1,-0.8335336446762085,False
synthetic_control_929456,15,random,indent_matched,j,l,1,-5.710776329040527,False
synthetic_control_929456,15,jlens,indent_matched,j,b,-14,-0.2075972557067871,False
synthetic_control_929456,15,logit,indent_matched,j,b,-14,-2.3837363719940186,False
synthetic_control_929456,15,random,indent_matched,j,b,-14,-1.4259376525878906,False
synthetic_control_167154,19,jlens,indent_matched,o,k,-15,0.31642913818359375,True
synthetic_control_167154,19,logit,indent_matched,o,k,-15,7.0716705322265625,True
synthetic_control_167154,19,random,indent_matched,o,k,-15,0.4884127378463745,True
synthetic_control_167154,19,jlens,indent_matched,k,o,1,-0.15170574188232422,False
synthetic_control_167154,19,logit,indent_matched,k,o,1,-4.179111003875732,False
synthetic_control_167154,19,random,indent_matched,k,o,1,0.5144028067588806,True
synthetic_control_367930,19,jlens,indent_matched,v,n,-29,-0.052909016609191895,False
synthetic_control_367930,19,logit,indent_matched,v,n,-29,-0.6839470267295837,False
synthetic_control_367930,19,random,indent_matched,v,n,-29,-1.0585823059082031,False
synthetic_control_367930,19,jlens,indent_matched,v,w,-36,-0.14275634288787842,False
synthetic_control_367930,19,logit,indent_matched,v,w,-36,-3.525909662246704,False
synthetic_control_367930,19,random,indent_matched,v,w,-36,-2.70566463470459,False
synthetic_control_367930,19,jlens,indent_matched,v,h,-43,0.002857804298400879,True
synthetic_control_367930,19,logit,indent_matched,v,h,-43,0.9624254107475281,True
synthetic_control_367930,19,random,indent_matched,v,h,-43,2.457221031188965,True
synthetic_control_367930,19,jlens,indent_matched,v,y,-58,-0.1435316801071167,False
synthetic_control_367930,19,logit,indent_matched,v,y,-58,-3.049401044845581,False
synthetic_control_367930,19,random,indent_matched,v,y,-58,0.790018618106842,True
synthetic_control_367930,19,jlens,indent_matched,o,y,-51,-0.027582287788391113,False
synthetic_control_367930,19,logit,indent_matched,o,y,-51,1.2648086547851562,True
synthetic_control_367930,19,random,indent_matched,o,y,-51,-3.5838122367858887,False
synthetic_control_367930,19,jlens,indent_matched,o,w,-29,-0.026806950569152832,False
