split,position,site_kind,site,variant,n_families,min_family_delta,max_family_delta,all_families_positive,all_families_ci_positive,delta_affine,ci_lo_affine,delta_index,ci_lo_index,delta_modulus,ci_lo_modulus,delta_mul_sub,ci_lo_mul_sub,delta_threshold,ci_lo_threshold
calib,use,single,L16,cf_push_1,5,0.0021701372332043117,0.18336396006976857,True,False,0.14149304727713266,0.07898217240969341,0.00564234455426534,-0.0260416733721892,0.18336396006976857,0.062028943440493416,0.018229194482167563,-0.01145828604698181,0.0021701372332043117,-0.003906245860788557
calib,use,single,L16,gram_random,5,-0.0013020866447024876,0.001838228281806497,False,False,0.0017361011770036486,-0.0030381961001290213,-0.0013020866447024876,-0.003906256705522537,0.001838228281806497,-0.002297801129958209,3.973642985026042e-09,-0.0036458253860473635,0.0017361144224802654,-0.0013020833333333333
calib,use,single,L16,jlens_answer,5,-0.0017361077997419569,0.005055141799590167,False,False,0.0,-0.001736098031202952,-0.0017361077997419569,-0.00434028771188524,0.005055141799590167,0.0004595500143135295,1.9868214925130207e-08,-0.0015624801317850748,0.0026041650109820897,-0.0013020833333333333
calib,use,single,L16,jlens_offvalue,5,-0.0030381944444444445,0.001838231787962072,False,False,0.0013020717435412938,-0.0013020899560716418,-0.0030381944444444445,-0.006076375643412272,0.001838231787962072,-0.0018382370471954346,-0.0010416428248087564,-0.004166666666666667,0.001302085816860199,-0.0017361077997419569
calib,use,single,L16,jlens_value,5,-0.0010416467984517416,0.0018382300348842844,False,False,-8.27842288547092e-09,-0.0026041434870825875,-0.0008680621782938639,-0.0039062367545233834,0.0018382300348842844,-0.001378687032881905,-0.0010416467984517416,-0.003645809491475423,0.00043402777777777775,-0.0026041666666666665
calib,use,single,L16,logit_value,5,3.311369154188368e-09,0.0010416865348815917,True,False,3.311369154188368e-09,-0.003472218910853068,0.0008680522441864014,-0.00173611119389534,0.0004595447989071117,-0.0027573757311877083,0.0010416865348815917,-0.0020833174387613934,0.0004340269499354892,-0.0030381944444444445
calib,use,single,L16,noop_same_value,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calib,use,single,L16,probe_basis,5,-0.00130209657880995,0.03298611276679569,False,False,0.03298611276679569,0.014322926559382016,-0.00130209657880995,-0.011284732239113913,0.02711396532900193,0.0018382387564462774,0.0067708492279052734,0.0010416746139526368,0.0017361119389533997,-0.000868054727713267
calib,use,single,L16,whole_state,5,0.0021701372332043117,0.18336396006976857,True,False,0.14149304727713266,0.07898217240969341,0.00564234455426534,-0.0260416733721892,0.18336396006976857,0.062028943440493416,0.018229194482167563,-0.01145828604698181,0.0021701372332043117,-0.003906245860788557
calib,use,single,L24,cf_push_0.03,5,-0.002170138888888889,0.0009191211532143986,False,False,0.0008680389987097846,-0.001302099972963333,-0.0008680688010321723,-0.004340294334623549,0.0009191211532143986,-0.0013786747175104478,-0.0010416388511657714,-0.0036458095908164976,-0.002170138888888889,-0.005642357013291783
calib,use,single,L24,cf_push_0.1,5,-0.002170128954781426,-1.3245476616753471e-08,False,False,-1.3245476616753471e-08,-0.002604176642166244,-0.002170128954781426,-0.004340274466408623,-0.0013786764705882354,-0.003676477600546444,-0.0005208134651184082,-0.003645817438761393,-0.00043402860562006634,-0.0034722172965606056
calib,use,single,L24,cf_push_0.3,5,-0.002083309491475423,0.0009191176470588235,False,False,-0.0008680638339784411,-0.006076418732603391,-0.0017360978656344945,-0.004774295704232322,0.0009191176470588235,-0.0027573494350208957,-0.002083309491475423,-0.005729134976863861,8.27842288547092e-10,-0.003472213943799337
calib,use,single,L24,cf_push_1,5,-0.0015624761581420898,0.0034722230500645107,False,False,0.002170138888888889,-0.006076387274596426,0.000868045621448093,-0.005208343267440796,-0.0009191176470588235,-0.013786764793536242,-0.0015624761581420898,-0.008854138950506846,0.0034722230500645107,-0.0017361053369111487
calib,use,single,L24,gram_random,5,-0.0008680555555555555,1.1920928955078126e-08,False,False,-0.0008680538998709784,-0.0030381961001290213,-0.00043401453230116103,-0.0030381911330752904,-3.506155575022978e-09,-0.0022977923645692714,1.1920928955078126e-08,-0.0026041626930236816,-0.0008680555555555555,-0.0034722238779067993
calib,use,single,L24,jlens_answer,5,-0.0008680621782938639,0.003038192788759867,False,False,0.003038192788759867,-0.000868037384417322,-0.0008680621782938639,-0.003906273179584079,0.0018382370471954346,-0.0009191088816698859,0.0005208571751912435,-0.0020833174387613934,-2.483526865641276e-09,-0.003472222222222222
calib,use,single,L24,jlens_offvalue,5,-0.0013020998901791042,0.002604174945089552,False,False,0.002604174945089552,2.483526865641276e-08,-0.0013020998901791042,-0.005208353284332488,-7.012311150045956e-09,-0.0018382475656621596,-0.0010416388511657714,-0.004166618982950846,-0.000868054727713267,-0.003472221394379934
calib,use,single,L24,jlens_value,5,-0.0013020899560716418,0.0013786677051992977,False,False,-9.934107462565104e-09,-0.001736121086610688,-0.0013020899560716418,-0.0043402910232543945,0.0013786677051992977,-0.0018382370471954346,-0.0005208094914754232,-0.003124988079071045,-0.001302084161175622,-0.0034722230500645107
calib,use,single,L24,logit_value,5,-0.00130209657880995,0.0022977923645692714,False,False,-0.0013020684321721394,-0.0039062550084458456,-0.00130209657880995,-0.0034722420904371473,0.0022977923645692714,-0.000459564126589719,-0.0005208174387613932,-0.0020833334326744077,0.0008680580390824212,-0.002170140544573466
calib,use,single,L24,noop_same_value,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calib,use,single,L24,probe_basis,5,-0.0013020899560716418,0.0018382265287287096,False,False,0.0008680555555555555,-0.002615036401483747,-0.0013020899560716418,-0.003906250165568457,0.0018382265287287096,-0.004136034670998068,0.0015625317891438803,-0.0015624326467514038,0.0013020825054910448,-0.0008680572112401327
calib,use,single,L24,whole_state,5,-0.0015624761581420898,0.0034722230500645107,False,False,0.002170138888888889,-0.006076387274596426,0.000868045621448093,-0.005208343267440796,-0.0009191176470588235,-0.013786764793536242,-0.0015624761581420898,-0.008854138950506846,0.0034722230500645107,-0.0017361053369111487
calib,use,single,L31,cf_push_0.03,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calib,use,single,L31,cf_push_0.1,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calib,use,single,L31,cf_push_0.3,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calib,use,single,L31,cf_push_1,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calib,use,single,L31,gram_random,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calib,use,single,L31,jlens_answer,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calib,use,single,L31,jlens_offvalue,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calib,use,single,L31,jlens_value,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calib,use,single,L31,logit_value,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calib,use,single,L31,noop_same_value,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calib,use,single,L31,probe_basis,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calib,use,single,L31,whole_state,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calib,use,single,L8,cf_push_0.03,5,-0.0015624761581420898,0.006944459345605638,False,False,0.006944459345605638,0.00043408386409282684,0.0021701322661505807,-0.0013020700878567165,0.00597425944664899,-0.0004595605766071993,-0.0015624761581420898,-0.005729126930236817,0.0030381903052330017,-0.0008680638339784411
calib,use,single,L8,cf_push_0.1,5,-0.0026041428248087567,0.03168402115503947,False,False,0.03168402115503947,0.00866968615187539,0.005642371045218574,-0.00173609455426534,0.019301475847468656,-0.0023092862876022556,-0.0026041428248087567,-0.01147135277589162,0.011718749172157712,0.000434026929239432
calib,use,single,L8,cf_push_0.3,5,0.005208357175191244,0.2065972222222222,True,False,0.2065972222222222,0.11762154085768593,0.019531253311369155,-0.007378465682268143,0.1107536677051993,0.024356608881669885,0.005208357175191244,-0.02968747248252233,0.035590277777777776,-0.0013020825261871021
calib,use,single,L8,cf_push_1,5,0.08680553237597148,3.410590281089147,True,False,3.410590281089147,2.5103080971373455,0.08680553237597148,-0.06294488824076123,1.1907169082585503,0.7135914481738035,0.3401041905085246,-0.08028645704189936,0.1545138880610466,0.03641492896195915
calib,use,single,L8,gram_random,5,-0.004166654745737712,0.0027573511880986832,False,False,0.0008680522441864014,-0.0034722289277447594,-0.0030381944444444445,-0.00651042006082005,0.0027573511880986832,-0.002768846688901676,-0.004166654745737712,-0.006770821412404379,0.0013020849890179103,-0.0008680572112401327
calib,use,single,L8,jlens_answer,5,-0.0010416547457377115,0.007812495032946269,False,False,0.007812495032946269,0.0008681017077631421,0.002604156732559204,-0.0034722156822681424,0.005514695363886216,-0.00045956758891834933,-0.0010416547457377115,-0.007291654745737712,0.0008680555555555555,-0.002170140544573466
calib,use,single,L8,jlens_offvalue,5,-0.009114586644702487,0.009548614422480265,False,False,0.009548614422480265,0.001736133959558275,-0.009114586644702487,-0.02213541004392836,0.009191174717510448,0.0018382194725906147,-0.00312497615814209,-0.00624999612569809,0.0008680514163441128,-0.003472227230668068
calib,use,single,L8,jlens_value,5,-0.010850701067182753,0.013020834989017911,False,False,0.013020834989017911,0.004340272810724046,-0.010850701067182753,-0.022146276384592056,0.007352937670315013,-0.000919122906292186,0.002604186534881592,-0.0020963766177495313,-0.00043403108914693195,-0.0065104175152050124
calib,use,single,L8,logit_value,5,-0.001302093267440796,0.0010416825612386067,False,False,0.0008680439657635159,-0.0034722321977217994,-0.001302093267440796,-0.004785188453065024,-0.0004595605766071993,-0.005055148811901317,0.0010416825612386067,-0.0020833293596903483,-8.27842288547092e-10,-0.0034722222429182793
calib,use,single,L8,noop_same_value,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calib,use,single,L8,probe_basis,5,0.008731617647058824,0.05642361442248026,True,False,0.05642361442248026,0.026041669895251595,0.017795135577519734,0.004340274383624394,0.008731617647058824,-0.01240809358218137,0.013020845254262288,-1.3024111588795239e-05,0.015190972222222222,0.002604167494508955
calib,use,single,L8,whole_state,5,0.08680553237597148,3.410590281089147,True,False,3.410590281089147,2.5103080971373455,0.08680553237597148,-0.06294488824076123,1.1907169082585503,0.7135914481738035,0.3401041905085246,-0.08028645704189936,0.1545138880610466,0.03641492896195915
test,answer,band,L16+24+31,cf_push_0.03,5,0.017671130952380952,0.3664434552192688,True,True,0.3664434552192688,0.3147321428216639,0.017671130952380952,0.009114584752491542,0.2016058953271972,0.1714355354714725,0.06491816682474953,0.041103988211779366,0.03236607071899232,0.019159223352159773
test,answer,band,L16+24+31,cf_push_0.1,5,0.05710565476190476,1.2676711252757482,True,True,1.2676711252757482,1.086300216721637,0.05710565476190476,0.026599702132599694,0.7083333291941218,0.5969997763633728,0.22414435730094,0.1420898349512191,0.10416666737624578,0.06156994248075145
test,answer,band,L16+24+31,cf_push_0.3,5,0.16610862385658992,4.20926340279125,True,True,4.20926340279125,3.585988669789263,0.16610862385658992,0.07458146725382124,2.421223954194122,1.9971299920851986,0.7098214363767987,0.4477260282529252,0.30933779655467897,0.1845005558892375
test,answer,band,L16+24+31,cf_push_1,5,0.5372023823715392,12.239164806547619,True,True,12.239164806547619,10.589162481505246,0.5372023823715392,0.2176990284096627,6.785590276122093,5.71266818087962,2.105282723194077,1.2742675755882547,0.9884672608403933,0.5902111238666943
test,answer,band,L16+24+31,gram_random,5,-0.003162193156424023,0.0020461305975914,False,False,-0.0026041652475084576,-0.010974696846235366,-0.0007440391040983654,-0.0039062343892597015,-0.0017361119389533997,-0.01302626176426808,-0.003162193156424023,-0.007812495086164702,0.0020461305975914,-1.4280279477437332e-09
test,answer,band,L16+24+31,jlens_answer,5,-0.008184526647840227,1.0719866085620153,False,False,1.0719866085620153,0.8370489191618703,0.03906251419158209,-0.014513566132102694,0.9500868055555556,0.7695312522765663,0.33965774731976645,0.2159551955227341,-0.008184526647840227,-0.03906715247957479
test,answer,band,L16+24+31,jlens_offvalue,5,-0.02083333759080796,0.02064732000941322,False,False,0.02064732000941322,-0.020284594630911236,0.006324410438537598,-0.0035388770912374765,-0.007161459161175622,-0.029296874213549828,-0.02083333759080796,-0.048372410326486544,0.000372024519102914,-0.0016741085708850906
test,answer,band,L16+24+31,jlens_value,5,-0.0013020776567004976,0.4378720230999447,False,False,0.4378720230999447,0.34243397549504323,0.0027901814097449893,-0.010416646975846518,0.15256075974967745,0.10633679973996348,-0.0013020776567004976,-0.02715772411652974,0.001674107497646695,-0.0022321432296718868
test,answer,band,L16+24+31,logit_value,5,-0.006696432474113646,0.5995163775625683,False,False,0.5995163775625683,0.4452939142073904,0.020275304714838665,0.005203685803072793,0.2619357589218352,0.20919053339295918,0.11625744615282331,0.07309804800010863,-0.006696432474113646,-0.015252977325802757
test,answer,band,L16+24+31,noop_same_value,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,answer,band,L16+24+31,probe_basis,5,0.012276787133443923,0.19215030187652224,True,True,0.19215030187652224,0.1140113445619742,0.023995547067551387,0.009300616454510462,0.126953119205104,0.0640190922551685,0.062314003705978394,0.02585567839088894,0.012276787133443923,0.005766373287354197
test,answer,band,L16+24+31,whole_state,5,0.1848958418482826,5.496651785714286,True,True,5.496651785714286,4.6799665150897845,0.1848958418482826,0.07552085554315931,3.0985242989328174,2.56576604909367,0.9393601374966758,0.5926246494409584,0.3742559523809524,0.22208890961039635
test,answer,band,L8+16+24,cf_push_0.03,5,0.013020830495016915,0.20275297051384336,True,True,0.20275297051384336,0.17391647268973645,0.013020830495016915,0.007254474077905927,0.1111111044883728,0.09396157968375417,0.037202403658912295,0.0230654966263544,0.021577380952380952,0.013020835399982476
test,answer,band,L8+16+24,cf_push_0.1,5,0.04055060659136091,0.7248883992433548,True,True,0.7248883992433548,0.6210937513304609,0.04055060659136091,0.02101935932324046,0.4019097189108531,0.3389756959138645,0.1328125149011612,0.08407739714852401,0.06789434488330569,0.040917967313102314
test,answer,band,L8+16+24,cf_push_0.3,5,0.11309524802934556,2.579241062913622,True,True,2.579241062913622,2.2032505551441797,0.11309524802934556,0.05449684638352621,1.4965277819169893,1.229801423723499,0.43229167872951146,0.27248419883350533,0.19866071464050383,0.11811755874327251
test,answer,band,L8+16+24,cf_push_1,5,0.36755952097120737,7.439732140728405,True,True,7.439732140728405,6.4499162878841165,0.36755952097120737,0.15811012004102978,3.9199218675494194,3.3195638028904795,1.1968006044626236,0.7093936200475409,0.6333705342951275,0.3779668894285957
test,answer,band,L8+16+24,gram_random,5,-0.004278274519102914,0.0020461298880122955,False,False,-0.004278274519102914,-0.01228145110820021,-0.0001860019706544422,-0.0031621924468449186,-0.0021701446837849086,-0.013677317235204907,-0.0031621959947404406,-0.00930057895325479,0.0020461298880122955,-0.0001860111951828003
test,answer,band,L8+16+24,jlens_answer,5,0.0003720287765775408,0.2924107064803441,True,False,0.2924107064803441,0.2189174100047066,0.01822917801993234,0.002227505473863511,0.008463538355297513,-0.00846897510604726,0.0003720287765775408,-0.010788678413345701,0.014508929635797228,0.009300594475297701
test,answer,band,L8+16+24,jlens_offvalue,5,-0.005208336644702488,0.02920387259551457,False,False,0.02920387259551457,0.010974706372334844,-0.004464295648393177,-0.00948661853160177,-0.005208336644702488,-0.0201877285208967,-0.0027901665085837955,-0.010788669295254209,0.0003720238095238095,-0.002046129550962221
test,answer,band,L8+16+24,jlens_value,5,-0.005208318432172139,0.1380208432674408,False,False,0.1380208432674408,0.10509673802270776,0.0009300680387587775,-0.004092259279319219,0.021484371688630845,0.00868055462423298,-0.005208318432172139,-0.013955544573920113,0.0007440433615729923,-0.002232145340669723
test,answer,band,L8+16+24,logit_value,5,-0.0018601133709862118,0.5997023866290138,False,False,0.5997023866290138,0.4542131605779841,0.017113098076411655,0.002971537730523518,0.2814670064383083,0.22655164108922082,-0.0018601133709862118,-0.023809522745155152,-0.001674108562015352,-0.004464288552602132
test,answer,band,L8+16+24,noop_same_value,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,answer,band,L8+16+24,probe_basis,5,-0.016183037133443923,0.012152773638566336,False,False,-0.016183037133443923,-0.04129928487042586,-0.004092250551496234,-0.008556541942414782,0.012152773638566336,-0.007166886101994249,0.0011160877488908313,-0.00651505919439452,-0.0014880945285161336,-0.004092260503343173
test,answer,band,L8+16+24,whole_state,5,0.18340773667607987,5.451636898375693,True,True,5.451636898375693,4.633900668915539,0.18340773667607987,0.07625557634802091,3.0694444419609175,2.5323079442398417,0.9082961330811182,0.5714285881568988,0.3454241053689094,0.20311569042858624
test,answer,single,L16,cf_push_0.03,5,0.007254464285714286,0.07366071144739787,True,True,0.07366071144739787,0.060639884464797525,0.007254464285714286,0.004092267545915786,0.042751734455426536,0.033637154412766296,0.012834822847729637,0.007254470654186749,0.011718747161683581,0.006696426442691258
test,answer,single,L16,cf_push_0.1,5,0.020461319457916988,0.25799850551854997,True,True,0.25799850551854997,0.21519251804621448,0.020461319457916988,0.011156073212623597,0.14908853587177065,0.11912976478536923,0.04854911281948998,0.030133942514657976,0.033296131307170504,0.01971260891074226
test,answer,single,L16,cf_push_0.3,5,0.05970983916804904,0.9056919635761351,True,True,0.9056919635761351,0.7645042789833886,0.05970983916804904,0.03180338334114779,0.513671869205104,0.41557074398216276,0.15848215633914584,0.0989583572106702,0.09709821428571429,0.05784505146245162
test,answer,single,L16,cf_push_1,5,0.18880208333333334,4.1995907709712075,True,True,4.1995907709712075,3.5163085998346406,0.18880208333333334,0.09318731437836375,2.3396267369389534,1.8246310857642027,0.5933779854150045,0.3643926651172695,0.3165922633239201,0.1878534233463662
test,answer,single,L16,gram_random,5,-0.0020461217278525943,0.002232140728405544,False,False,-0.0013020861716497513,-0.008184531632633437,-0.0007440461998894101,-0.0035342290287926083,0.001736109455426534,-0.010416671675112512,-0.0020461217278525943,-0.006696408809650512,0.002232140728405544,0.0001860090664454869
test,answer,single,L16,jlens_answer,5,0.002976191895348685,0.0189732164144516,True,False,0.014694936928294954,0.007249802120384716,0.011904760485603696,-0.000930055266334897,0.012586802244186401,-0.017578125041392115,0.002976191895348685,-0.0067010799511557535,0.0189732164144516,0.013950895677719797
test,answer,single,L16,jlens_offvalue,5,-0.018229151765505474,0.019903278066998438,False,False,0.019903278066998438,0.004650293326094037,-0.002604156732559204,-0.010974677119936263,-0.0006510400109820896,-0.015413413507242997,-0.018229151765505474,-0.03385413562258085,0.0014880963024638948,-0.000372024519102914
test,answer,single,L16,jlens_value,5,-0.010788684089978537,0.0697544657048725,False,False,0.0697544657048725,0.046493674122861456,-0.0003720266478402274,-0.005394360919793447,0.03255207588275274,0.010199646879401471,-0.010788684089978537,-0.017671108423244385,0.0009300577498617626,-0.0011160735573087419
test,answer,single,L16,logit_value,5,0.0005580364238648187,0.07589285927159446,True,False,0.07589285927159446,0.04612629720497699,0.0013020847524915422,-0.001488085374945686,0.054687491721577115,0.027772340799371402,0.008556561101050604,0.0027902003555070787,0.0005580364238648187,-0.0014880952558347157
test,answer,single,L16,noop_same_value,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,answer,single,L16,probe_basis,5,0.011718749290420896,0.182477681409745,True,True,0.182477681409745,0.10099981691510905,0.02473958900996617,0.010226001945279893,0.11002604249450895,0.04600151444060935,0.07682291879540398,0.03831846712245828,0.011718749290420896,0.005022320692383108
test,answer,single,L16,whole_state,5,0.18880208333333334,4.1995907709712075,True,True,4.1995907709712075,3.5163085998346406,0.18880208333333334,0.09318731437836375,2.3396267369389534,1.8246310857642027,0.5933779854150045,0.3643926651172695,0.3165922633239201,0.1878534233463662
test,answer,single,L24,cf_push_0.03,5,0.006882450410297939,0.12834820577076503,True,True,0.12834820577076503,0.11067241323845727,0.006882450410297939,0.003906254257474627,0.0644531241721577,0.055772570996648736,0.022879474929400852,0.01395089142024517,0.012090772745155152,0.007063797604115236
test,answer,single,L24,cf_push_0.1,5,0.019531255676632837,0.44438244047619047,True,True,0.44438244047619047,0.3822451790351243,0.019531255676632837,0.009300587893951506,0.2322048528326882,0.20030380777186818,0.07979911352906909,0.04966518485120364,0.034970239514396304,0.020456657913469133
test,answer,single,L24,cf_push_0.3,5,0.05543154903820583,1.5078125021287374,True,True,1.5078125021287374,1.2899879203311035,0.05543154903820583,0.02324685174084845,0.8213975611660216,0.6926920506896244,0.25855655826273416,0.1638718523262512,0.1037946417927742,0.06119326288324027
test,answer,single,L24,cf_push_1,5,0.18340773667607987,5.451636898375693,True,True,5.451636898375693,4.633900668915539,0.18340773667607987,0.07625557634802091,3.0694444419609175,2.5323079442398417,0.9082961330811182,0.5714285881568988,0.3454241053689094,0.20311569042858624
test,answer,single,L24,gram_random,5,-0.0035342304479508172,0.00260416560229801,False,False,-0.0035342304479508172,-0.00781250645716985,0.0007440419424147833,-0.0014880981118906113,0.0021701372332043117,-0.0023871561098429894,-0.001674104304540725,-0.004650283533902395,0.00260416560229801,0.0007440479649674324
test,answer,single,L24,jlens_answer,5,0.004836317329179673,2.3097098143327806,True,False,2.3097098143327806,1.8089564715467747,0.1103050566854931,0.050767294778710316,0.3936631936166022,0.2838487349243628,0.004836317329179673,-0.052097290576923465,0.0589657716807865,0.037941776251509074
test,answer,single,L24,jlens_offvalue,5,-0.030877976900055296,0.0020461284688540866,False,False,-0.030877976900055296,-0.07403739057481289,0.0016741099811735608,-0.005766357800790241,-0.004774311350451576,-0.022352429831193555,-0.012462794071152097,-0.035342250604714666,0.0020461284688540866,0.00018600974941537494
test,answer,single,L24,jlens_value,5,-0.02362349700360071,0.553571431409745,False,False,0.553571431409745,0.4136486318139803,0.008742568038758777,-0.004650287720419111,0.1714409755335914,0.13280163721905813,-0.02362349700360071,-0.047619037826855976,-0.001116070364202772,-0.003906243649267015
test,answer,single,L24,logit_value,5,-0.010044628665560768,0.5535714271522704,False,False,0.5535714271522704,0.40736141712183044,0.016555062362125943,0.0027855229519662406,0.24023437251647314,0.18619248181995418,-0.010044628665560768,-0.029389871089231398,-0.00334821499529339,-0.006510419522722562
test,answer,single,L24,noop_same_value,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,answer,single,L24,probe_basis,5,0.014508932828903198,0.22470237882364363,True,False,0.22470237882364363,0.15364583184321723,0.014508932828903198,-0.005580344441391173,0.19921874751647314,0.09655490134739214,0.03050596657253447,-0.01247208613370146,0.026041664892718905,0.012462797255388328
test,answer,single,L24,whole_state,5,0.18340773667607987,5.451636898375693,True,True,5.451636898375693,4.633900668915539,0.18340773667607987,0.07625557634802091,3.0694444419609175,2.5323079442398417,0.9082961330811182,0.5714285881568988,0.3454241053689094,0.20311569042858624
test,answer,single,L31,cf_push_0.03,5,0.006696441343852452,0.163132444024086,True,True,0.163132444024086,0.1389509020107133,0.006696441343852452,0.003720243771870931,0.0926649272441864,0.07682291664597062,0.026971734705425444,0.016555076979455494,0.011532738450027648,0.006324407218822411
test,answer,single,L31,cf_push_0.1,5,0.019345249448503767,0.5440848207189923,True,True,0.5440848207189923,0.4627976239082359,0.019345249448503767,0.008551898031007678,0.3075086813833978,0.25390083121342794,0.09449405897231329,0.05989119470829055,0.038318452380952384,0.022507439030423054
test,answer,single,L31,cf_push_0.3,5,0.056547616918881737,1.643415175023533,True,True,1.643415175023533,1.4002464588554133,0.056547616918881737,0.023437502802837462,0.928385405904717,0.7690538060127033,0.2810639916431336,0.17801339640503838,0.11253720238095238,0.06696428500470661
test,answer,single,L31,cf_push_1,5,0.1848958418482826,5.496651785714286,True,True,5.496651785714286,4.6799665150897845,0.1848958418482826,0.07552085554315931,3.0985242989328174,2.56576604909367,0.9393601374966758,0.5926246494409584,0.3742559523809524,0.22208890961039635
test,answer,single,L31,gram_random,5,-2.483526865641276e-09,0.0016740993374869937,False,False,0.0016740993374869937,-0.00037203659968716756,0.0011160771052042644,-0.0007486957169714426,-2.483526865641276e-09,-0.0019531258899304605,0.0009300722962334042,-0.0016740745909157252,0.0011160742668878463,-0.000930057412811688
test,answer,single,L31,jlens_answer,5,0.18284971231505984,5.49813987385659,True,True,5.49813987385659,4.682305620894546,0.18284971231505984,0.07161460408852215,3.0952690922551684,2.5618598097521397,0.9430803848164422,0.5984003318917184,0.37462797654526575,0.22284226081378403
test,answer,single,L31,jlens_offvalue,5,-0.004836306685493106,0.052269341690199714,False,False,0.052269341690199714,0.014880948087998799,-0.004836306685493106,-0.018415163244519916,0.006727423104974959,-0.010205094185140397,0.005394361558414641,-0.02865047440642402,0.0013020833333333333,-0.003906250017739477
test,answer,single,L31,jlens_value,5,-0.03732640544573466,0.15587797264258066,False,False,0.15587797264258066,0.07198661125841595,0.021763394276301067,-0.0007486936237130844,-0.03732640544573466,-0.0950520984414551,0.14360118976661138,0.09225260654375667,-0.032180060942967735,-0.04985119123898801
test,answer,single,L31,logit_value,5,-0.03710939155684577,0.15606398241860525,False,False,0.15606398241860525,0.07235397657468205,0.02157738662901379,-0.0009347082248755861,-0.03710939155684577,-0.09483509624583854,0.14378720025221506,0.09243861731319201,-0.03218006165254684,-0.04985119269362518
test,answer,single,L31,noop_same_value,5,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,answer,single,L31,probe_basis,5,0.005208331559385572,0.04613095380011059,True,False,0.04613095380011059,-0.007440469804264251,0.00688243621871585,-0.005771019416196006,0.03624131613307529,-0.008045785749951998,0.009672637496675764,-0.04203866716651689,0.005208331559385572,-0.008928576431104115
test,answer,single,L31,whole_state,5,0.1848958418482826,5.496651785714286,True,True,5.496651785714286,4.6799665150897845,0.1848958418482826,0.07552085554315931,3.0985242989328174,2.56576604909367,0.9393601374966758,0.5926246494409584,0.3742559523809524,0.22208890961039635
test,answer,single,L8,cf_push_0.03,5,2.483526865641276e-09,0.002232144276301066,True,False,0.0005580421004976545,-0.0011207282720577148,0.002232144276301066,0.0005580300376528786,2.483526865641276e-09,-0.001953125848538346,0.0009300616525468372,-0.00037203447094985413,0.0005580342951275053,-0.0011160714463109061
test,answer,single,L8,cf_push_0.1,5,-0.0005580286184946696,0.003720238095238095,False,False,0.003720238095238095,0.0013020826060147512,0.0022321485337756927,-4.292953582037061e-09,0.0032552091611756217,0.00108506271822585,-0.0005580286184946696,-0.0026041659748270397,0.0009300591690199715,-0.0005626910765256198
test,answer,single,L8,cf_push_0.3,5,0.0018601204667772566,0.008370540681339446,True,False,0.008370540681339446,0.00409226186928295,0.0044642942292349675,-4.651291029793611e-06,0.005208336644702488,0.0002170237609081798,0.0018601254338309879,-0.0011160799967391151,0.0018601204667772566,-0.00018601048560369583
test,answer,single,L8,cf_push_1,5,0.002790177861849467,0.03329613379069737,True,False,0.03329613379069737,0.019717273169330186,0.014694947571981521,0.002790184212582452,0.021918403605620067,0.006727428051332633,0.007626500867661976,0.0007440566484417235,0.002790177861849467,-0.002790179316486631
