example_id,layer,lens,comparison,stratum,positive_name,negative_name,distance_gap,margin,correct
synthetic_control_885305,19,clens,control_dep,indent_matched,v,b,-36,-0.017865538597106934,False
synthetic_control_885305,19,logit,control_dep,indent_matched,v,b,-36,-0.6427043676376343,False
synthetic_control_885305,19,random,control_dep,indent_matched,v,b,-36,6.056958198547363,True
synthetic_control_885305,19,clens,control_dep,indent_matched,j,r,1,0.08258962631225586,True
synthetic_control_885305,19,logit,control_dep,indent_matched,j,r,1,5.824921607971191,True
synthetic_control_885305,19,random,control_dep,indent_matched,j,r,1,-0.33741068840026855,False
synthetic_control_885305,19,clens,control_dep,indent_matched,j,x,-15,0.08758187294006348,True
synthetic_control_885305,19,logit,control_dep,indent_matched,j,x,-15,0.7895138263702393,True
synthetic_control_885305,19,random,control_dep,indent_matched,j,x,-15,-4.549551963806152,False
synthetic_control_885305,19,clens,control_dep,indent_matched,j,n,15,-0.05845844745635986,False
synthetic_control_885305,19,logit,control_dep,indent_matched,j,n,15,1.5353593826293945,True
synthetic_control_885305,19,random,control_dep,indent_matched,j,n,15,-3.4873476028442383,False
synthetic_control_885305,19,clens,control_dep,indent_matched,j,z,8,-0.07291924953460693,False
synthetic_control_885305,19,logit,control_dep,indent_matched,j,z,8,0.07932591438293457,True
synthetic_control_885305,19,random,control_dep,indent_matched,j,z,8,-1.7952463626861572,False
synthetic_control_885305,19,clens,guard_var,present_in_program,o,p,0,0.17890405654907227,True
synthetic_control_885305,19,logit,guard_var,present_in_program,o,p,0,7.063113212585449,True
synthetic_control_885305,19,random,guard_var,present_in_program,o,p,0,-8.948874473571777,False
synthetic_control_885305,19,clens,next_ident,present_in_program,g,p,0,-0.04513692855834961,False
synthetic_control_885305,19,logit,next_ident,present_in_program,g,p,0,-0.9174413681030273,False
synthetic_control_885305,19,random,next_ident,present_in_program,g,p,0,-14.67011547088623,False
synthetic_control_885305,19,clens,control_dep,indent_matched,x,j,1,-0.10224628448486328,False
synthetic_control_885305,19,logit,control_dep,indent_matched,x,j,1,0.29358410835266113,True
synthetic_control_885305,19,random,control_dep,indent_matched,x,j,1,2.7654528617858887,True
synthetic_control_885305,19,clens,control_dep,indent_matched,x,r,-42,0.046658992767333984,True
synthetic_control_885305,19,logit,control_dep,indent_matched,x,r,-42,5.984289169311523,True
synthetic_control_885305,19,random,control_dep,indent_matched,x,r,-42,0.13523471355438232,True
synthetic_control_885305,19,clens,control_dep,indent_matched,x,z,-35,-0.20063161849975586,False
synthetic_control_885305,19,logit,control_dep,indent_matched,x,z,-35,-0.43976664543151855,False
synthetic_control_885305,19,random,control_dep,indent_matched,x,z,-35,3.054866313934326,True
synthetic_control_885305,19,clens,control_dep,indent_matched,x,g,-13,-0.033014774322509766,False
synthetic_control_885305,19,logit,control_dep,indent_matched,x,g,-13,1.6006486415863037,True
synthetic_control_885305,19,random,control_dep,indent_matched,x,g,-13,12.075170516967773,True
synthetic_control_885305,19,clens,control_dep,indent_matched,d,g,-6,0.2959592342376709,True
synthetic_control_885305,19,logit,control_dep,indent_matched,d,g,-6,0.45822715759277344,True
synthetic_control_885305,19,random,control_dep,indent_matched,d,g,-6,12.142844200134277,True
synthetic_control_885305,19,clens,control_dep,indent_matched,d,j,8,0.22672772407531738,True
synthetic_control_885305,19,logit,control_dep,indent_matched,d,j,8,-0.8488373756408691,False
synthetic_control_885305,19,random,control_dep,indent_matched,d,j,8,2.833127021789551,True
synthetic_control_885305,19,clens,control_dep,indent_matched,d,n,-21,0.0692746639251709,True
synthetic_control_885305,19,logit,control_dep,indent_matched,d,n,-21,-1.2258572578430176,False
synthetic_control_885305,19,random,control_dep,indent_matched,d,n,-21,-1.1432398557662964,False
synthetic_control_885305,19,clens,control_dep,indent_matched,d,z,-28,0.1283423900604248,True
synthetic_control_885305,19,logit,control_dep,indent_matched,d,z,-28,-1.5821881294250488,False
synthetic_control_885305,19,random,control_dep,indent_matched,d,z,-28,3.1225404739379883,True
synthetic_control_885305,19,clens,control_dep,indent_matched,b,g,1,0.18218660354614258,True
synthetic_control_885305,19,logit,control_dep,indent_matched,b,g,1,2.8130903244018555,True
synthetic_control_885305,19,random,control_dep,indent_matched,b,g,1,6.559711456298828,True
synthetic_control_885305,19,clens,control_dep,indent_matched,b,j,15,0.11295509338378906,True
synthetic_control_885305,19,logit,control_dep,indent_matched,b,j,15,1.506025791168213,True
synthetic_control_885305,19,random,control_dep,indent_matched,b,j,15,-2.7500054836273193,False
synthetic_control_885305,19,clens,control_dep,indent_matched,b,v,8,-0.11191034317016602,False
synthetic_control_885305,19,logit,control_dep,indent_matched,b,v,8,0.2178342342376709,True
synthetic_control_885305,19,random,control_dep,indent_matched,b,v,8,-5.679085731506348,False
synthetic_control_885305,19,clens,control_dep,indent_matched,b,z,-21,0.014569759368896484,True
synthetic_control_885305,19,logit,control_dep,indent_matched,b,z,-21,0.7726750373840332,True
synthetic_control_885305,19,random,control_dep,indent_matched,b,z,-21,-2.460592269897461,False
synthetic_control_885305,19,clens,guard_var,present_in_program,q,p,0,0.23618030548095703,True
synthetic_control_885305,19,logit,guard_var,present_in_program,q,p,0,1.0563535690307617,True
synthetic_control_885305,19,random,guard_var,present_in_program,q,p,0,-3.448573589324951,False
synthetic_control_885305,19,clens,next_ident,present_in_program,x,c,0,-0.154710054397583,False
synthetic_control_885305,19,logit,next_ident,present_in_program,x,c,0,-0.5643715858459473,False
synthetic_control_885305,19,random,next_ident,present_in_program,x,c,0,5.628545761108398,True
synthetic_control_707008,19,clens,control_dep,indent_matched,n,z,-29,0.0014691352844238281,True
synthetic_control_707008,19,logit,control_dep,indent_matched,n,z,-29,-0.5551626682281494,False
synthetic_control_707008,19,random,control_dep,indent_matched,n,z,-29,5.96785831451416,True
synthetic_control_707008,19,clens,control_dep,indent_matched,n,o,-22,-0.020246267318725586,False
synthetic_control_707008,19,logit,control_dep,indent_matched,n,o,-22,-3.346384286880493,False
synthetic_control_707008,19,random,control_dep,indent_matched,n,o,-22,4.465654373168945,True
synthetic_control_707008,19,clens,control_dep,indent_matched,d,z,-22,0.03412151336669922,True
synthetic_control_707008,19,logit,control_dep,indent_matched,d,z,-22,-3.4954147338867188,False
synthetic_control_707008,19,random,control_dep,indent_matched,d,z,-22,7.4358720779418945,True
synthetic_control_707008,19,clens,control_dep,indent_matched,d,o,-15,0.012406110763549805,True
synthetic_control_707008,19,logit,control_dep,indent_matched,d,o,-15,-6.2866363525390625,False
synthetic_control_707008,19,random,control_dep,indent_matched,d,o,-15,5.93366813659668,True
synthetic_control_707008,19,clens,guard_var,present_in_program,p,o,0,-0.02092599868774414,False
synthetic_control_707008,19,logit,guard_var,present_in_program,p,o,0,-2.222712516784668,False
synthetic_control_707008,19,random,guard_var,present_in_program,p,o,0,6.839829444885254,True
synthetic_control_707008,19,clens,next_ident,present_in_program,n,p,0,0.0006797313690185547,True
synthetic_control_707008,19,logit,next_ident,present_in_program,n,p,0,-1.1236717700958252,False
synthetic_control_707008,19,random,next_ident,present_in_program,n,p,0,-2.3741750717163086,False
synthetic_control_707008,19,clens,control_dep,indent_matched,o,n,-6,-0.02054882049560547,False
synthetic_control_707008,19,logit,control_dep,indent_matched,o,n,-6,2.936204433441162,True
synthetic_control_707008,19,random,control_dep,indent_matched,o,n,-6,-5.270926475524902,False
synthetic_control_707008,19,clens,control_dep,indent_matched,o,d,1,-0.05323004722595215,False
synthetic_control_707008,19,logit,control_dep,indent_matched,o,d,1,5.7971014976501465,True
synthetic_control_707008,19,random,control_dep,indent_matched,o,d,1,-6.3199310302734375,False
synthetic_control_707008,19,clens,control_dep,indent_matched,z,n,1,0.006088972091674805,True
synthetic_control_707008,19,logit,control_dep,indent_matched,z,n,1,1.2433713674545288,True
synthetic_control_707008,19,random,control_dep,indent_matched,z,n,1,-3.8377649784088135,False
synthetic_control_707008,19,clens,control_dep,indent_matched,z,d,8,-0.026592254638671875,False
synthetic_control_707008,19,logit,control_dep,indent_matched,z,d,8,4.1042680740356445,True
synthetic_control_707008,19,random,control_dep,indent_matched,z,d,8,-4.8867692947387695,False
synthetic_control_707008,19,clens,guard_var,present_in_program,k,d,0,-0.17946696281433105,False
synthetic_control_707008,19,logit,guard_var,present_in_program,k,d,0,-0.3783738613128662,False
synthetic_control_707008,19,random,guard_var,present_in_program,k,d,0,-2.4519805908203125,False
synthetic_control_707008,19,clens,next_ident,present_in_program,o,k,0,0.1262369155883789,True
synthetic_control_707008,19,logit,next_ident,present_in_program,o,k,0,6.175475120544434,True
synthetic_control_707008,19,random,next_ident,present_in_program,o,k,0,-3.867950439453125,False
synthetic_binding_656109,19,clens,control_dep,non_dependent,b,a,-17,-0.15855610370635986,False
synthetic_binding_656109,19,logit,control_dep,non_dependent,b,a,-17,0.343595027923584,True
synthetic_binding_656109,19,random,control_dep,non_dependent,b,a,-17,1.9019083976745605,True
synthetic_binding_656109,19,clens,control_dep,non_dependent,b,d,1,0.0882948637008667,True
synthetic_binding_656109,19,logit,control_dep,non_dependent,b,d,1,4.1063432693481445,True
synthetic_binding_656109,19,random,control_dep,non_dependent,b,d,1,-6.243315696716309,False
synthetic_binding_656109,19,clens,control_dep,non_dependent,b,c,-5,0.07397055625915527,True
synthetic_binding_656109,19,logit,control_dep,non_dependent,b,c,-5,3.4775571823120117,True
synthetic_binding_656109,19,random,control_dep,non_dependent,b,c,-5,-3.2705328464508057,False
synthetic_binding_656109,19,clens,control_dep,non_dependent,c,a,-10,-0.23252665996551514,False
synthetic_binding_656109,19,logit,control_dep,non_dependent,c,a,-10,-3.1339621543884277,False
synthetic_binding_656109,19,random,control_dep,non_dependent,c,a,-10,5.172441482543945,True
synthetic_binding_656109,19,clens,control_dep,non_dependent,c,b,-4,-0.07397055625915527,False
synthetic_binding_656109,19,logit,control_dep,non_dependent,c,b,-4,-3.4775571823120117,False
synthetic_binding_656109,19,random,control_dep,non_dependent,c,b,-4,3.2705328464508057,True
synthetic_binding_656109,19,clens,control_dep,non_dependent,c,d,8,0.014324307441711426,True
synthetic_binding_656109,19,logit,control_dep,non_dependent,c,d,8,0.6287860870361328,True
synthetic_binding_656109,19,random,control_dep,non_dependent,c,d,8,-2.972782850265503,False
synthetic_binding_656109,19,clens,control_dep,non_dependent,d,b,3,-0.0882948637008667,False
synthetic_binding_656109,19,logit,control_dep,non_dependent,d,b,3,-4.1063432693481445,False
synthetic_binding_656109,19,random,control_dep,non_dependent,d,b,3,6.243315696716309,True
synthetic_binding_656109,19,clens,control_dep,non_dependent,d,c,9,-0.014324307441711426,False
synthetic_binding_656109,19,logit,control_dep,non_dependent,d,c,9,-0.6287860870361328,False
synthetic_binding_656109,19,random,control_dep,non_dependent,d,c,9,2.972782850265503,True
synthetic_binding_656109,19,clens,control_dep,non_dependent,d,a,-3,-0.24685096740722656,False
synthetic_binding_656109,19,logit,control_dep,non_dependent,d,a,-3,-3.7627482414245605,False
synthetic_binding_656109,19,random,control_dep,non_dependent,d,a,-3,8.145223617553711,True
synthetic_binding_656109,19,clens,guard_var,present_in_program,a,c,0,0.23252665996551514,True
synthetic_binding_656109,19,logit,guard_var,present_in_program,a,c,0,3.1339621543884277,True
synthetic_binding_656109,19,random,guard_var,present_in_program,a,c,0,-5.172441482543945,False
synthetic_binding_656109,19,clens,next_ident,present_in_program,b,d,0,0.0882948637008667,True
synthetic_binding_656109,19,logit,next_ident,present_in_program,b,d,0,4.1063432693481445,True
synthetic_binding_656109,19,random,next_ident,present_in_program,b,d,0,-6.243315696716309,False
synthetic_control_289230,19,clens,control_dep,indent_matched,k,w,-15,-0.16325533390045166,False
synthetic_control_289230,19,logit,control_dep,indent_matched,k,w,-15,-3.5046133995056152,False
synthetic_control_289230,19,random,control_dep,indent_matched,k,w,-15,-4.913762092590332,False
synthetic_control_289230,19,clens,guard_var,present_in_program,p,n,0,-0.0103682279586792,False
synthetic_control_289230,19,logit,guard_var,present_in_program,p,n,0,-0.027130126953125,False
synthetic_control_289230,19,random,guard_var,present_in_program,p,n,0,-0.9215705394744873,False
synthetic_control_289230,19,clens,next_ident,present_in_program,k,w,0,-0.16325533390045166,False
synthetic_control_289230,19,logit,next_ident,present_in_program,k,w,0,-3.5046133995056152,False
synthetic_control_289230,19,random,next_ident,present_in_program,k,w,0,-4.913762092590332,False
synthetic_control_289230,19,clens,control_dep,indent_matched,w,k,1,0.27356672286987305,True
synthetic_control_289230,19,logit,control_dep,indent_matched,w,k,1,7.460055828094482,True
synthetic_control_289230,19,random,control_dep,indent_matched,w,k,1,1.0849746465682983,True
synthetic_control_289230,19,clens,guard_var,present_in_program,v,k,0,0.3137856721878052,True
synthetic_control_289230,19,logit,guard_var,present_in_program,v,k,0,7.968655109405518,True
synthetic_control_289230,19,random,guard_var,present_in_program,v,k,0,-0.1654602289199829,False
synthetic_control_289230,19,clens,next_ident,present_in_program,w,n,0,0.16274690628051758,True
synthetic_control_289230,19,logit,next_ident,present_in_program,w,n,0,4.321601390838623,True
synthetic_control_289230,19,random,next_ident,present_in_program,w,n,0,1.9124987125396729,True
synthetic_control_727306,19,clens,control_dep,indent_matched,u,a,-36,-0.11205911636352539,False
synthetic_control_727306,19,logit,control_dep,indent_matched,u,a,-36,-2.5023717880249023,False
synthetic_control_727306,19,random,control_dep,indent_matched,u,a,-36,7.72537899017334,True
synthetic_control_727306,19,clens,control_dep,indent_matched,u,r,-29,0.04448843002319336,True
synthetic_control_727306,19,logit,control_dep,indent_matched,u,r,-29,0.36361491680145264,True
synthetic_control_727306,19,random,control_dep,indent_matched,u,r,-29,3.50144100189209,True
synthetic_control_727306,19,clens,control_dep,indent_matched,u,f,-43,0.011696338653564453,True
synthetic_control_727306,19,logit,control_dep,indent_matched,u,f,-43,2.278609275817871,True
synthetic_control_727306,19,random,control_dep,indent_matched,u,f,-43,4.397520065307617,True
synthetic_control_727306,19,clens,control_dep,indent_matched,m,f,-36,-0.13341116905212402,False
synthetic_control_727306,19,logit,control_dep,indent_matched,m,f,-36,0.4933628439903259,True
synthetic_control_727306,19,random,control_dep,indent_matched,m,f,-36,1.1075986623764038,True
synthetic_control_727306,19,clens,control_dep,indent_matched,m,r,-22,-0.10061907768249512,False
synthetic_control_727306,19,logit,control_dep,indent_matched,m,r,-22,-1.4216315746307373,False
synthetic_control_727306,19,random,control_dep,indent_matched,m,r,-22,0.21151959896087646,True
synthetic_control_727306,19,clens,control_dep,indent_matched,m,a,-29,-0.25716662406921387,False
synthetic_control_727306,19,logit,control_dep,indent_matched,m,a,-29,-4.287618160247803,False
synthetic_control_727306,19,random,control_dep,indent_matched,m,a,-29,4.435457706451416,True
synthetic_control_727306,19,clens,control_dep,indent_matched,i,a,-22,-0.007668018341064453,False
synthetic_control_727306,19,logit,control_dep,indent_matched,i,a,-22,0.7839174270629883,True
synthetic_control_727306,19,random,control_dep,indent_matched,i,a,-22,1.7647075653076172,True
synthetic_control_727306,19,clens,control_dep,indent_matched,i,f,-29,0.11608743667602539,True
synthetic_control_727306,19,logit,control_dep,indent_matched,i,f,-29,5.564898490905762,True
synthetic_control_727306,19,random,control_dep,indent_matched,i,f,-29,-1.5631513595581055,False
synthetic_control_727306,19,clens,control_dep,indent_matched,i,r,-15,0.1488795280456543,True
synthetic_control_727306,19,logit,control_dep,indent_matched,i,r,-15,3.649904251098633,True
synthetic_control_727306,19,random,control_dep,indent_matched,i,r,-15,-2.459230422973633,False
synthetic_control_727306,19,clens,guard_var,present_in_program,c,f,0,0.09521341323852539,True
synthetic_control_727306,19,logit,guard_var,present_in_program,c,f,0,3.8498291969299316,True
synthetic_control_727306,19,random,guard_var,present_in_program,c,f,0,2.965494155883789,True
synthetic_control_727306,19,clens,next_ident,present_in_program,u,i,0,-0.10439109802246094,False
synthetic_control_727306,19,logit,next_ident,present_in_program,u,i,0,-3.2862892150878906,False
synthetic_control_727306,19,random,next_ident,present_in_program,u,i,0,5.960671424865723,True
synthetic_control_727306,19,clens,control_dep,indent_matched,r,u,-13,-0.200286865234375,False
synthetic_control_727306,19,logit,control_dep,indent_matched,r,u,-13,-3.3313815593719482,False
synthetic_control_727306,19,random,control_dep,indent_matched,r,u,-13,-5.706509590148926,False
synthetic_control_727306,19,clens,control_dep,indent_matched,r,m,-6,-0.04099535942077637,False
synthetic_control_727306,19,logit,control_dep,indent_matched,r,m,-6,-1.984055519104004,False
synthetic_control_727306,19,random,control_dep,indent_matched,r,m,-6,-1.2685903310775757,False
synthetic_control_727306,19,clens,control_dep,indent_matched,r,i,1,-0.35182690620422363,False
synthetic_control_727306,19,logit,control_dep,indent_matched,r,i,1,-7.809866905212402,False
synthetic_control_727306,19,random,control_dep,indent_matched,r,i,1,0.999611496925354,True
synthetic_control_727306,19,clens,control_dep,indent_matched,a,i,8,-0.07550692558288574,False
synthetic_control_727306,19,logit,control_dep,indent_matched,a,i,8,-0.7936396598815918,False
synthetic_control_727306,19,random,control_dep,indent_matched,a,i,8,-1.0484826564788818,False
synthetic_control_727306,19,clens,control_dep,indent_matched,a,u,-6,0.07603311538696289,True
synthetic_control_727306,19,logit,control_dep,indent_matched,a,u,-6,3.6848459243774414,True
synthetic_control_727306,19,random,control_dep,indent_matched,a,u,-6,-7.754603862762451,False
synthetic_control_727306,19,clens,control_dep,indent_matched,a,m,1,0.23532462120056152,True
synthetic_control_727306,19,logit,control_dep,indent_matched,a,m,1,5.032172203063965,True
synthetic_control_727306,19,random,control_dep,indent_matched,a,m,1,-3.3166844844818115,False
synthetic_control_727306,19,clens,control_dep,indent_matched,f,u,1,-0.1380157470703125,False
synthetic_control_727306,19,logit,control_dep,indent_matched,f,u,1,-1.8700976371765137,False
synthetic_control_727306,19,random,control_dep,indent_matched,f,u,1,-5.667815208435059,False
synthetic_control_727306,19,clens,control_dep,indent_matched,f,i,15,-0.28955578804016113,False
synthetic_control_727306,19,logit,control_dep,indent_matched,f,i,15,-6.348583221435547,False
synthetic_control_727306,19,random,control_dep,indent_matched,f,i,15,1.0383057594299316,True
synthetic_control_727306,19,clens,control_dep,indent_matched,f,m,8,0.021275758743286133,True
synthetic_control_727306,19,logit,control_dep,indent_matched,f,m,8,-0.5227716565132141,False
synthetic_control_727306,19,random,control_dep,indent_matched,f,m,8,-1.229896068572998,False
synthetic_control_727306,19,clens,guard_var,present_in_program,n,m,0,0.12380838394165039,True
synthetic_control_727306,19,logit,guard_var,present_in_program,n,m,0,2.8301584720611572,True
synthetic_control_727306,19,random,guard_var,present_in_program,n,m,0,0.14603900909423828,True
synthetic_control_727306,19,clens,next_ident,present_in_program,r,i,0,-0.35182690620422363,False
synthetic_control_727306,19,logit,next_ident,present_in_program,r,i,0,-7.809866905212402,False
synthetic_control_727306,19,random,next_ident,present_in_program,r,i,0,0.999611496925354,True
synthetic_binding_591053,19,clens,control_dep,non_dependent,b,d,-5,0.03125011920928955,True
synthetic_binding_591053,19,logit,control_dep,non_dependent,b,d,-5,4.171987056732178,True
synthetic_binding_591053,19,random,control_dep,non_dependent,b,d,-5,-6.764106273651123,False
synthetic_binding_591053,19,clens,control_dep,non_dependent,b,a,-22,-0.17719793319702148,False
synthetic_binding_591053,19,logit,control_dep,non_dependent,b,a,-22,-0.7103729248046875,False
synthetic_binding_591053,19,random,control_dep,non_dependent,b,a,-22,1.1723217964172363,True
synthetic_binding_591053,19,clens,control_dep,non_dependent,b,c,-10,0.023402690887451172,True
synthetic_binding_591053,19,logit,control_dep,non_dependent,b,c,-10,2.525658130645752,True
synthetic_binding_591053,19,random,control_dep,non_dependent,b,c,-10,-3.907773017883301,False
synthetic_binding_591053,19,clens,control_dep,non_dependent,b,e,1,0.0321347713470459,True
synthetic_binding_591053,19,logit,control_dep,non_dependent,b,e,1,0.6576504707336426,True
synthetic_binding_591053,19,random,control_dep,non_dependent,b,e,1,-3.4562902450561523,False
synthetic_binding_591053,19,clens,control_dep,non_dependent,c,e,8,0.008732080459594727,True
synthetic_binding_591053,19,logit,control_dep,non_dependent,c,e,8,-1.8680076599121094,False
synthetic_binding_591053,19,random,control_dep,non_dependent,c,e,8,0.45148301124572754,True
synthetic_binding_591053,19,clens,control_dep,non_dependent,c,d,2,0.007847428321838379,True
synthetic_binding_591053,19,logit,control_dep,non_dependent,c,d,2,1.6463289260864258,True
synthetic_binding_591053,19,random,control_dep,non_dependent,c,d,2,-2.8563332557678223,False
synthetic_binding_591053,19,clens,control_dep,non_dependent,c,b,-9,-0.023402690887451172,False
synthetic_binding_591053,19,logit,control_dep,non_dependent,c,b,-9,-2.525658130645752,False
synthetic_binding_591053,19,random,control_dep,non_dependent,c,b,-9,3.907773017883301,True
synthetic_binding_591053,19,clens,control_dep,non_dependent,c,a,-15,-0.20060062408447266,False
synthetic_binding_591053,19,logit,control_dep,non_dependent,c,a,-15,-3.2360310554504395,False
synthetic_binding_591053,19,random,control_dep,non_dependent,c,a,-15,5.080094814300537,True
synthetic_binding_591053,19,clens,guard_var,present_in_program,a,d,0,0.20844805240631104,True
synthetic_binding_591053,19,logit,guard_var,present_in_program,a,d,0,4.882359981536865,True
synthetic_binding_591053,19,random,guard_var,present_in_program,a,d,0,-7.936428070068359,False
synthetic_binding_591053,19,clens,next_ident,present_in_program,b,a,0,-0.17719793319702148,False
synthetic_binding_591053,19,logit,next_ident,present_in_program,b,a,0,-0.7103729248046875,False
synthetic_binding_591053,19,random,next_ident,present_in_program,b,a,0,1.1723217964172363,True
synthetic_control_510972,19,clens,control_dep,indent_matched,e,w,-36,-0.0637824535369873,False
synthetic_control_510972,19,logit,control_dep,indent_matched,e,w,-36,-2.523876428604126,False
synthetic_control_510972,19,random,control_dep,indent_matched,e,w,-36,-3.6110076904296875,False
synthetic_control_510972,19,clens,control_dep,indent_matched,e,a,-43,-0.22358393669128418,False
synthetic_control_510972,19,logit,control_dep,indent_matched,e,a,-43,-1.4095256328582764,False
synthetic_control_510972,19,random,control_dep,indent_matched,e,a,-43,4.524502754211426,True
synthetic_control_510972,19,clens,control_dep,indent_matched,e,g,-29,0.10637044906616211,True
synthetic_control_510972,19,logit,control_dep,indent_matched,e,g,-29,0.41276073455810547,True
synthetic_control_510972,19,random,control_dep,indent_matched,e,g,-29,9.492586135864258,True
synthetic_control_510972,19,clens,control_dep,indent_matched,c,w,-29,-0.1421794891357422,False
synthetic_control_510972,19,logit,control_dep,indent_matched,c,w,-29,-5.854567050933838,False
synthetic_control_510972,19,random,control_dep,indent_matched,c,w,-29,-4.311450004577637,False
synthetic_control_510972,19,clens,control_dep,indent_matched,c,g,-22,0.027973413467407227,True
synthetic_control_510972,19,logit,control_dep,indent_matched,c,g,-22,-2.9179298877716064,False
synthetic_control_510972,19,random,control_dep,indent_matched,c,g,-22,8.792143821716309,True
synthetic_control_510972,19,clens,control_dep,indent_matched,c,a,-36,-0.30198097229003906,False
synthetic_control_510972,19,logit,control_dep,indent_matched,c,a,-36,-4.740216255187988,False
synthetic_control_510972,19,random,control_dep,indent_matched,c,a,-36,3.8240604400634766,True
synthetic_control_510972,19,clens,control_dep,indent_matched,d,g,-15,0.06685733795166016,True
synthetic_control_510972,19,logit,control_dep,indent_matched,d,g,-15,-4.094245910644531,False
synthetic_control_510972,19,random,control_dep,indent_matched,d,g,-15,11.492018699645996,True
synthetic_control_510972,19,clens,control_dep,indent_matched,d,w,-22,-0.10329556465148926,False
synthetic_control_510972,19,logit,control_dep,indent_matched,d,w,-22,-7.030883312225342,False
synthetic_control_510972,19,random,control_dep,indent_matched,d,w,-22,-1.6115751266479492,False
synthetic_control_510972,19,clens,control_dep,indent_matched,d,a,-29,-0.26309704780578613,False
synthetic_control_510972,19,logit,control_dep,indent_matched,d,a,-29,-5.916532516479492,False
synthetic_control_510972,19,random,control_dep,indent_matched,d,a,-29,6.523935317993164,True
synthetic_control_510972,19,clens,guard_var,present_in_program,m,z,0,0.1711266040802002,True
synthetic_control_510972,19,logit,guard_var,present_in_program,m,z,0,1.6963914632797241,True
synthetic_control_510972,19,random,guard_var,present_in_program,m,z,0,4.343451499938965,True
synthetic_control_510972,19,clens,next_ident,present_in_program,e,a,0,-0.22358393669128418,False
synthetic_control_510972,19,logit,next_ident,present_in_program,e,a,0,-1.4095256328582764,False
synthetic_control_510972,19,random,next_ident,present_in_program,e,a,0,4.524502754211426,True
synthetic_control_510972,19,clens,control_dep,indent_matched,g,d,1,-0.18613839149475098,False
synthetic_control_510972,19,logit,control_dep,indent_matched,g,d,1,0.7302727699279785,True
synthetic_control_510972,19,random,control_dep,indent_matched,g,d,1,-15.34672737121582,False
synthetic_control_510972,19,clens,control_dep,indent_matched,g,c,-6,-0.11694955825805664,False
synthetic_control_510972,19,logit,control_dep,indent_matched,g,c,-6,-1.2858424186706543,False
synthetic_control_510972,19,random,control_dep,indent_matched,g,c,-6,-9.314987182617188,False
synthetic_control_510972,19,clens,control_dep,indent_matched,g,e,-13,-0.39359164237976074,False
synthetic_control_510972,19,logit,control_dep,indent_matched,g,e,-13,-5.668455123901367,False
synthetic_control_510972,19,random,control_dep,indent_matched,g,e,-13,-10.080461502075195,False
synthetic_control_510972,19,clens,control_dep,indent_matched,w,e,-6,-0.1003570556640625,False
synthetic_control_510972,19,logit,control_dep,indent_matched,w,e,-6,1.0317790508270264,True
synthetic_control_510972,19,random,control_dep,indent_matched,w,e,-6,5.5690155029296875,True
synthetic_control_510972,19,clens,control_dep,indent_matched,w,c,1,0.1762850284576416,True
synthetic_control_510972,19,logit,control_dep,indent_matched,w,c,1,5.41439151763916,True
synthetic_control_510972,19,random,control_dep,indent_matched,w,c,1,6.334489822387695,True
synthetic_control_510972,19,clens,control_dep,indent_matched,w,d,8,0.10709619522094727,True
synthetic_control_510972,19,logit,control_dep,indent_matched,w,d,8,7.430506706237793,True
synthetic_control_510972,19,random,control_dep,indent_matched,w,d,8,0.3027496337890625,True
synthetic_control_510972,19,clens,control_dep,indent_matched,a,d,15,0.21878647804260254,True
synthetic_control_510972,19,logit,control_dep,indent_matched,a,d,15,7.063331604003906,True
synthetic_control_510972,19,random,control_dep,indent_matched,a,d,15,-7.800258636474609,False
synthetic_control_510972,19,clens,control_dep,indent_matched,a,e,1,0.011333227157592773,True
synthetic_control_510972,19,logit,control_dep,indent_matched,a,e,1,0.6646037101745605,True
synthetic_control_510972,19,random,control_dep,indent_matched,a,e,1,-2.5339927673339844,False
synthetic_control_510972,19,clens,control_dep,indent_matched,a,c,8,0.2879753112792969,True
synthetic_control_510972,19,logit,control_dep,indent_matched,a,c,8,5.047216415405273,True
synthetic_control_510972,19,random,control_dep,indent_matched,a,c,8,-1.7685184478759766,False
synthetic_control_510972,19,clens,guard_var,present_in_program,r,z,0,-0.06567120552062988,False
synthetic_control_510972,19,logit,guard_var,present_in_program,r,z,0,-2.2836427688598633,False
synthetic_control_510972,19,random,guard_var,present_in_program,r,z,0,3.9597065448760986,True
synthetic_control_510972,19,clens,next_ident,present_in_program,g,r,0,-0.10976386070251465,False
synthetic_control_510972,19,logit,next_ident,present_in_program,g,r,0,-1.295612096786499,False
synthetic_control_510972,19,random,next_ident,present_in_program,g,r,0,-11.542271614074707,False
synthetic_control_987078,19,clens,control_dep,indent_matched,d,h,-15,0.06085610389709473,True
synthetic_control_987078,19,logit,control_dep,indent_matched,d,h,-15,-3.602936267852783,False
synthetic_control_987078,19,random,control_dep,indent_matched,d,h,-15,4.621497631072998,True
synthetic_control_987078,19,clens,guard_var,present_in_program,l,u,0,0.0009551048278808594,True
synthetic_control_987078,19,logit,guard_var,present_in_program,l,u,0,1.213258981704712,True
synthetic_control_987078,19,random,guard_var,present_in_program,l,u,0,-2.1233978271484375,False
synthetic_control_987078,19,clens,next_ident,present_in_program,d,b,0,-0.07017827033996582,False
synthetic_control_987078,19,logit,next_ident,present_in_program,d,b,0,-5.574099063873291,False
