model,contrast,layer,target_condition,position,role_to,mean_delta,median_delta,sign_consistency,n
deepseek-coder-1.3b,same_outer,0,bound,13,other,-0.0007465800862549135,-7.694308608201532e-06,0.495,200
deepseek-coder-1.3b,same_outer,0,bound,14,return_kw,-0.0014089152462135148,1.2126326426689822e-05,0.5,200
deepseek-coder-1.3b,same_outer,0,bound,15,use_site,0.0002250418301929752,0.0008563962929312267,0.56,200
deepseek-coder-1.3b,same_outer,0,bound,16,suffix,-0.00016445756648354487,-0.0002801754904234203,0.475,200
deepseek-coder-1.3b,same_outer,0,bound,17,suffix,0.001108019593507803,0.0001526006813878083,0.52,200
deepseek-coder-1.3b,same_outer,0,bound,18,suffix,-0.0005091603873756246,0.00044900483758342734,0.545,200
deepseek-coder-1.3b,same_outer,0,bound,19,suffix,-0.0013674246621717722,0.0003447638586126442,0.52,200
deepseek-coder-1.3b,same_outer,0,bound,20,suffix,-0.005490297678489127,0.0016512966800868167,0.515,200
deepseek-coder-1.3b,same_outer,0,fixed_a,0,outer_def_name,1.2141743852229991,-0.03685660128080287,0.36,200
deepseek-coder-1.3b,same_outer,0,fixed_a,1,other,0.08562203774890302,-0.009337741036699342,0.23,200
deepseek-coder-1.3b,same_outer,0,fixed_a,2,outer_def_value,0.4585386405059322,-0.035639508735621175,0.335,200
deepseek-coder-1.3b,same_outer,0,fixed_a,3,other,-0.13991475439367376,0.020310427603183953,0.605,200
deepseek-coder-1.3b,same_outer,0,fixed_a,4,signature,0.49033672063252587,-0.0024339758777256566,0.425,200
deepseek-coder-1.3b,same_outer,0,fixed_a,5,signature,0.06854608723947438,-0.0006320321594033029,0.44,200
deepseek-coder-1.3b,same_outer,0,fixed_a,6,signature,-0.11995034381895853,0.003165792304087412,0.555,200
deepseek-coder-1.3b,same_outer,0,fixed_a,7,other,0.09517982882623238,0.00046100285418634293,0.545,200
deepseek-coder-1.3b,same_outer,0,fixed_a,8,other,0.017737518999848004,0.0009230038995551085,0.6,200
deepseek-coder-1.3b,same_outer,0,fixed_a,9,inner_def_name,0.11591428691200101,0.001771948447324795,0.565,200
deepseek-coder-1.3b,same_outer,0,fixed_a,10,other,-0.10699911072219821,0.005250023146425025,0.635,200
deepseek-coder-1.3b,same_outer,0,fixed_a,11,inner_def_value,-0.5040601712293156,0.025286948016259227,0.71,200
deepseek-coder-1.3b,same_outer,0,fixed_a,12,other,0.01955794083219663,0.0006624385873556064,0.625,200
deepseek-coder-1.3b,same_outer,0,fixed_a,13,other,0.010992234010695767,1.701510137222806e-05,0.51,200
deepseek-coder-1.3b,same_outer,0,fixed_a,14,return_kw,0.01126826515942593,-9.823671310835863e-06,0.5,200
deepseek-coder-1.3b,same_outer,0,fixed_a,15,use_site,-0.30838590311026215,0.003525893702823836,0.69,200
deepseek-coder-1.3b,same_outer,0,fixed_a,16,suffix,0.0971454961878033,-0.0007146907906677106,0.445,200
deepseek-coder-1.3b,same_outer,0,fixed_a,17,suffix,0.04168281131965021,-5.600289477694295e-05,0.495,200
deepseek-coder-1.3b,same_outer,0,fixed_a,18,suffix,-0.13392377156690405,0.00172957519501688,0.595,200
deepseek-coder-1.3b,same_outer,0,fixed_a,19,suffix,-0.2627098329979061,0.0015908733777651972,0.56,200
deepseek-coder-1.3b,same_outer,0,fixed_a,20,suffix,-1.1507535637659707,0.008921851625841123,0.59,200
deepseek-coder-1.3b,same_outer,0,fixed_b,0,outer_def_name,0.17359851289670344,0.026027429166519928,0.61,200
deepseek-coder-1.3b,same_outer,0,fixed_b,1,other,0.016959580262827872,0.009825324228987466,0.785,200
deepseek-coder-1.3b,same_outer,0,fixed_b,2,outer_def_value,0.10082613213347176,0.03540254686305702,0.63,200
deepseek-coder-1.3b,same_outer,0,fixed_b,3,other,-0.03862258629093748,-0.016454071035291826,0.39,200
deepseek-coder-1.3b,same_outer,0,fixed_b,4,signature,0.02785772821109949,-0.0013339518742254567,0.455,200
deepseek-coder-1.3b,same_outer,0,fixed_b,5,signature,0.003294027265979234,0.000584527273120633,0.53,200
deepseek-coder-1.3b,same_outer,0,fixed_b,6,signature,-0.016483765637004256,-0.002643978466682042,0.47,200
deepseek-coder-1.3b,same_outer,0,fixed_b,7,other,0.008719707214492072,-0.0007184009022498553,0.415,200
deepseek-coder-1.3b,same_outer,0,fixed_b,8,other,-0.003131159459547068,-0.0014203801361554313,0.33,200
deepseek-coder-1.3b,same_outer,0,fixed_b,9,inner_def_name,-0.0034306259306688437,-0.003380735000786025,0.35,200
deepseek-coder-1.3b,same_outer,0,fixed_b,10,other,-0.016169406360785746,-0.00822279037340259,0.35,200
deepseek-coder-1.3b,same_outer,0,fixed_b,11,inner_def_value,-0.10205131155941388,-0.022860022551627397,0.34,200
deepseek-coder-1.3b,same_outer,0,fixed_b,12,other,0.000605997273172545,-0.00025381454293355987,0.47,200
deepseek-coder-1.3b,same_outer,0,fixed_b,13,other,-0.0003150238600436939,5.5097025774151196e-05,0.525,200
deepseek-coder-1.3b,same_outer,0,fixed_b,14,return_kw,-0.0019165956484562166,-8.923288866719204e-05,0.485,200
deepseek-coder-1.3b,same_outer,0,fixed_b,15,use_site,-0.013443283607120875,-0.002296082850046434,0.38,200
deepseek-coder-1.3b,same_outer,0,fixed_b,16,suffix,0.00909801206401093,0.00037774121123596537,0.54,200
deepseek-coder-1.3b,same_outer,0,fixed_b,17,suffix,0.007715524965543265,-0.0010556407993388833,0.435,200
deepseek-coder-1.3b,same_outer,0,fixed_b,18,suffix,-0.016050864667812834,-0.0011880853725964886,0.45,200
deepseek-coder-1.3b,same_outer,0,fixed_b,19,suffix,-0.024671823792128747,-0.0015036221237450104,0.445,200
deepseek-coder-1.3b,same_outer,0,fixed_b,20,suffix,-0.11238876377888653,-0.006154902505455792,0.47,200
deepseek-coder-1.3b,same_outer,0,other,0,outer_def_name,1.371714838988961,-0.007882058907506054,0.465,200
deepseek-coder-1.3b,same_outer,0,other,1,other,0.10199941838826528,0.0009052781202563073,0.52,200
deepseek-coder-1.3b,same_outer,0,other,2,outer_def_value,0.5564042276980703,-0.0013578155992129137,0.485,200
deepseek-coder-1.3b,same_outer,0,other,3,other,-0.17844766542762072,0.006123825963299259,0.525,200
deepseek-coder-1.3b,same_outer,0,other,4,signature,0.5191426735812142,-0.0027141458657211,0.45,200
deepseek-coder-1.3b,same_outer,0,other,5,signature,0.07296152012203465,0.0003042881803230473,0.52,200
deepseek-coder-1.3b,same_outer,0,other,6,signature,-0.1333706492513985,0.0002976751856451458,0.51,200
deepseek-coder-1.3b,same_outer,0,other,7,other,0.10383917659035673,-0.00024006271937078438,0.475,200
deepseek-coder-1.3b,same_outer,0,other,8,other,0.01551269875191946,-0.00034592566356693335,0.46,200
deepseek-coder-1.3b,same_outer,0,other,9,inner_def_name,0.11435882271651872,-0.0010187472673969505,0.465,200
deepseek-coder-1.3b,same_outer,0,other,10,other,-0.12275793432140725,-0.0026202595945571164,0.475,200
deepseek-coder-1.3b,same_outer,0,other,11,inner_def_value,-0.6036230983301129,0.005046231500202121,0.525,200
deepseek-coder-1.3b,same_outer,0,other,12,other,0.020568081923969493,9.704721952182049e-05,0.52,200
deepseek-coder-1.3b,same_outer,0,other,13,other,0.011423790236906988,7.056673115809219e-05,0.52,200
deepseek-coder-1.3b,same_outer,0,other,14,return_kw,0.010760584757183224,5.430819050464969e-05,0.505,200
deepseek-coder-1.3b,same_outer,0,other,15,use_site,-0.322054228547576,0.0008804081934835235,0.56,200
deepseek-coder-1.3b,same_outer,0,other,16,suffix,0.10640796581829783,0.00013370207786359565,0.51,200
deepseek-coder-1.3b,same_outer,0,other,17,suffix,0.04829031669168567,-0.0007492745195107255,0.46,200
deepseek-coder-1.3b,same_outer,0,other,18,suffix,-0.14946547584734124,0.0001875704117500123,0.52,200
deepseek-coder-1.3b,same_outer,0,other,19,suffix,-0.28601423212786314,0.00013740742295096503,0.505,200
deepseek-coder-1.3b,same_outer,0,other,20,suffix,-1.257652029866368,-0.0010789454705845969,0.495,200
deepseek-coder-1.3b,same_outer,3,bound,0,outer_def_name,0.004839456681812697,-0.0017889773986897728,0.48,200
deepseek-coder-1.3b,same_outer,3,bound,1,other,0.007712001528508867,-0.0011588402318350637,0.48,200
deepseek-coder-1.3b,same_outer,3,bound,2,outer_def_value,0.0035726574542768517,-0.007724174098367502,0.465,200
deepseek-coder-1.3b,same_outer,3,bound,3,other,-0.0009593351216686863,0.009292699746653657,0.53,200
deepseek-coder-1.3b,same_outer,3,bound,4,signature,0.004948796789095311,-0.0010654187909299563,0.48,200
deepseek-coder-1.3b,same_outer,3,bound,5,signature,-0.0012993612942392011,-9.42074260588681e-05,0.49,200
deepseek-coder-1.3b,same_outer,3,bound,6,signature,-0.0033009204131704,0.0008276918415575686,0.525,200
deepseek-coder-1.3b,same_outer,3,bound,7,other,-0.0002446293817434381,-0.0011959621299816904,0.47,200
deepseek-coder-1.3b,same_outer,3,bound,8,other,-0.0010221975810127597,-0.00018529914447761552,0.485,200
deepseek-coder-1.3b,same_outer,3,bound,9,inner_def_name,-0.001550417994318839,-0.0005321265004369974,0.49,200
deepseek-coder-1.3b,same_outer,3,bound,10,other,-0.0014481180204492289,-0.0010474961795377518,0.475,200
deepseek-coder-1.3b,same_outer,3,bound,11,inner_def_value,-0.0021893104985729584,0.00651601078038333,0.525,200
deepseek-coder-1.3b,same_outer,3,bound,12,other,-0.0006639919615425052,0.00027698884600928686,0.53,200
deepseek-coder-1.3b,same_outer,3,bound,13,other,-0.0006656108154074622,-5.014264876850353e-05,0.48,200
deepseek-coder-1.3b,same_outer,3,bound,14,return_kw,-0.0011366608514858357,-8.069144231558512e-05,0.49,200
deepseek-coder-1.3b,same_outer,3,bound,15,use_site,-0.0018310722780280487,0.00018314753890468632,0.51,200
deepseek-coder-1.3b,same_outer,3,bound,16,suffix,0.00028370528961500665,-0.00020994967838514468,0.49,200
deepseek-coder-1.3b,same_outer,3,bound,17,suffix,0.0013885528676647852,-5.6012535755057755e-05,0.495,200
deepseek-coder-1.3b,same_outer,3,bound,18,suffix,0.00017497137326594263,0.00033854370558701,0.535,200
deepseek-coder-1.3b,same_outer,3,bound,19,suffix,-0.0009963091439001463,0.00045504845276096544,0.505,200
deepseek-coder-1.3b,same_outer,3,bound,20,suffix,-0.005612170052275545,0.0025951177779198614,0.51,200
deepseek-coder-1.3b,same_outer,3,fixed_a,0,outer_def_name,0.3718129432996523,-0.021806273279396493,0.31,200
deepseek-coder-1.3b,same_outer,3,fixed_a,1,other,0.5267558263138312,-0.007810625885101907,0.39,200
deepseek-coder-1.3b,same_outer,3,fixed_a,2,outer_def_value,0.7208409910252337,-0.04864191420393939,0.32,200
deepseek-coder-1.3b,same_outer,3,fixed_a,3,other,-0.47550014122212225,0.022091216404754282,0.59,200
deepseek-coder-1.3b,same_outer,3,fixed_a,4,signature,0.7105066722343671,-0.0038256600538415864,0.45,200
deepseek-coder-1.3b,same_outer,3,fixed_a,5,signature,-0.003138190070051159,0.0002701830309143659,0.545,200
deepseek-coder-1.3b,same_outer,3,fixed_a,6,signature,-0.3163730614303898,0.003246233760050999,0.575,200
deepseek-coder-1.3b,same_outer,3,fixed_a,7,other,0.4021934535888463,-0.004076845325156518,0.455,200
deepseek-coder-1.3b,same_outer,3,fixed_a,8,other,0.14831926612471852,-0.00045718249141740003,0.465,200
deepseek-coder-1.3b,same_outer,3,fixed_a,9,inner_def_name,0.05589857740383066,0.0016332300454529273,0.6,200
deepseek-coder-1.3b,same_outer,3,fixed_a,10,other,-0.004024214366232946,0.0043725745860900495,0.575,200
deepseek-coder-1.3b,same_outer,3,fixed_a,11,inner_def_value,-0.446264440096361,0.03107760287405937,0.7,200
deepseek-coder-1.3b,same_outer,3,fixed_a,12,other,0.03222182221769187,0.0013237335512123513,0.615,200
deepseek-coder-1.3b,same_outer,3,fixed_a,13,other,0.04077694115292679,-9.40668432553222e-05,0.47,200
deepseek-coder-1.3b,same_outer,3,fixed_a,14,return_kw,0.030031451466722828,-0.0002498311706690573,0.48,200
deepseek-coder-1.3b,same_outer,3,fixed_a,15,use_site,-0.2535081697288325,0.0036516656869536174,0.715,200
deepseek-coder-1.3b,same_outer,3,fixed_a,16,suffix,0.12265793533700486,-0.0011984906377803819,0.4,200
deepseek-coder-1.3b,same_outer,3,fixed_a,17,suffix,0.1064864421763939,-0.00034531337427050855,0.475,200
deepseek-coder-1.3b,same_outer,3,fixed_a,18,suffix,-0.06849080406788928,0.0008755747885639291,0.585,200
deepseek-coder-1.3b,same_outer,3,fixed_a,19,suffix,-0.21697374954860046,0.0014881579930513464,0.56,200
deepseek-coder-1.3b,same_outer,3,fixed_a,20,suffix,-1.4842308970380804,0.010129468767590258,0.585,200
deepseek-coder-1.3b,same_outer,3,fixed_b,0,outer_def_name,0.05245776510422411,0.021007777398223237,0.73,200
deepseek-coder-1.3b,same_outer,3,fixed_b,1,other,0.06959147925469607,0.0058292051248110405,0.595,200
deepseek-coder-1.3b,same_outer,3,fixed_b,2,outer_def_value,0.13810897667506322,0.04855426142634929,0.645,200
deepseek-coder-1.3b,same_outer,3,fixed_b,3,other,-0.07109447618912333,-0.016520973412733383,0.43,200
deepseek-coder-1.3b,same_outer,3,fixed_b,4,signature,0.07683483793999178,0.0010548965486814966,0.515,200
deepseek-coder-1.3b,same_outer,3,fixed_b,5,signature,-0.005674538350542696,-0.0003456847921744482,0.465,200
deepseek-coder-1.3b,same_outer,3,fixed_b,6,signature,-0.029641156106322616,-0.0031252797377298094,0.45,200
deepseek-coder-1.3b,same_outer,3,fixed_b,7,other,0.030940381425019182,0.001090201922402459,0.53,200
deepseek-coder-1.3b,same_outer,3,fixed_b,8,other,0.006439940804280534,-0.00019839495819422726,0.48,200
deepseek-coder-1.3b,same_outer,3,fixed_b,9,inner_def_name,-0.0045433350484176335,-0.0026501082758412318,0.385,200
deepseek-coder-1.3b,same_outer,3,fixed_b,10,other,-0.008666235680193543,-0.006864402253293225,0.355,200
deepseek-coder-1.3b,same_outer,3,fixed_b,11,inner_def_value,-0.10659600497145316,-0.024816982147400062,0.32,200
deepseek-coder-1.3b,same_outer,3,fixed_b,12,other,-0.0024121078544065925,-0.000529255763345541,0.43,200
deepseek-coder-1.3b,same_outer,3,fixed_b,13,other,0.0010055906851639566,0.00016297880798741727,0.545,200
deepseek-coder-1.3b,same_outer,3,fixed_b,14,return_kw,0.0024340538134057506,0.00031337763936678965,0.53,200
deepseek-coder-1.3b,same_outer,3,fixed_b,15,use_site,-0.014912183604871215,-0.002729995733366502,0.31,200
deepseek-coder-1.3b,same_outer,3,fixed_b,16,suffix,0.013406091518101411,0.0003949264041307448,0.53,200
deepseek-coder-1.3b,same_outer,3,fixed_b,17,suffix,0.011205055092180038,-2.972809424736829e-05,0.495,200
deepseek-coder-1.3b,same_outer,3,fixed_b,18,suffix,-0.0044419600015560045,-0.0003550858129161309,0.45,200
deepseek-coder-1.3b,same_outer,3,fixed_b,19,suffix,-0.018009894476436413,-0.0013322838704646952,0.445,200
deepseek-coder-1.3b,same_outer,3,fixed_b,20,suffix,-0.13643224519176647,-0.0077693924618501,0.47,200
deepseek-coder-1.3b,same_outer,3,other,0,outer_def_name,0.41943125172206364,-0.004384877431051676,0.475,200
deepseek-coder-1.3b,same_outer,3,other,1,other,0.5886353040400183,-0.0017454075968507754,0.475,200
deepseek-coder-1.3b,same_outer,3,other,2,outer_def_value,0.8553773102460199,-0.005513485420609942,0.49,200
deepseek-coder-1.3b,same_outer,3,other,3,other,-0.5456352822895769,0.010047321809187687,0.53,200
deepseek-coder-1.3b,same_outer,3,other,4,signature,0.7823927133852634,-0.001793512434029915,0.485,200
deepseek-coder-1.3b,same_outer,3,other,5,signature,-0.007513367126354653,-0.00020446217895634614,0.485,200
deepseek-coder-1.3b,same_outer,3,other,6,signature,-0.3427132971235421,-0.0003357346400825918,0.49,200
deepseek-coder-1.3b,same_outer,3,other,7,other,0.43337846439560906,-0.001460538144932133,0.49,200
deepseek-coder-1.3b,same_outer,3,other,8,other,0.15578140451001188,-0.00027759831377437995,0.47,200
deepseek-coder-1.3b,same_outer,3,other,9,inner_def_name,0.052905660349731855,-0.0009465158163398943,0.46,200
deepseek-coder-1.3b,same_outer,3,other,10,other,-0.011242332025977264,-0.0025492373481902026,0.455,200
deepseek-coder-1.3b,same_outer,3,other,11,inner_def_value,-0.5506711345692411,0.00669988178264623,0.525,200
deepseek-coder-1.3b,same_outer,3,other,12,other,0.03047370632482779,0.0002666645704781105,0.54,200
deepseek-coder-1.3b,same_outer,3,other,13,other,0.04244814265349823,4.777667098444056e-05,0.515,200
deepseek-coder-1.3b,same_outer,3,other,14,return_kw,0.03360216613161442,0.000279490663496528,0.535,200
deepseek-coder-1.3b,same_outer,3,other,15,use_site,-0.2665892810556756,0.0006410673560724688,0.545,200
deepseek-coder-1.3b,same_outer,3,other,16,suffix,0.13578032156549127,-0.000712788084586351,0.47,200
deepseek-coder-1.3b,same_outer,3,other,17,suffix,0.11630294440090917,-8.174396837666749e-05,0.49,200
deepseek-coder-1.3b,same_outer,3,other,18,suffix,-0.07310773544271124,0.0003124790176122355,0.525,200
deepseek-coder-1.3b,same_outer,3,other,19,suffix,-0.23398733488113677,-0.00016364238988295088,0.495,200
deepseek-coder-1.3b,same_outer,3,other,20,suffix,-1.6150509721775712,-0.00011405498738877029,0.5,200
deepseek-coder-1.3b,same_outer,7,bound,0,outer_def_name,-0.0024254399822997335,7.197311733442291e-05,0.5,200
deepseek-coder-1.3b,same_outer,7,bound,1,other,0.006604888661895707,-0.0015976248050653971,0.465,200
deepseek-coder-1.3b,same_outer,7,bound,2,outer_def_value,0.003676595618818047,-0.022943213844427927,0.45,200
deepseek-coder-1.3b,same_outer,7,bound,3,other,-0.0022354917715322435,0.005299405969419815,0.535,200
deepseek-coder-1.3b,same_outer,7,bound,4,signature,0.008293813625667201,-0.00039668120630832174,0.49,200
deepseek-coder-1.3b,same_outer,7,bound,5,signature,-0.0010536131367137917,0.000606081362226567,0.525,200
deepseek-coder-1.3b,same_outer,7,bound,6,signature,-0.005377567738238454,0.004401805136287136,0.525,200
deepseek-coder-1.3b,same_outer,7,bound,7,other,0.0001188514573445798,-0.0019139741488089848,0.48,200
deepseek-coder-1.3b,same_outer,7,bound,8,other,-0.00019505199799459139,-0.00011358185493032247,0.475,200
deepseek-coder-1.3b,same_outer,7,bound,9,inner_def_name,-0.0002654972439522379,0.00014789433006864785,0.515,200
deepseek-coder-1.3b,same_outer,7,bound,10,other,0.001133528435212282,-0.00011696622068079789,0.495,200
deepseek-coder-1.3b,same_outer,7,bound,11,inner_def_value,-0.00248918317740745,0.00843934371202034,0.53,200
deepseek-coder-1.3b,same_outer,7,bound,12,other,-0.0005659103428008015,-0.000693738653031159,0.43,200
deepseek-coder-1.3b,same_outer,7,bound,13,other,0.00010626590871723796,-0.00028213931813507605,0.44,200
deepseek-coder-1.3b,same_outer,7,bound,14,return_kw,-0.0014201592793797136,-0.00028204531318746313,0.455,200
deepseek-coder-1.3b,same_outer,7,bound,15,use_site,0.001298944039026525,0.0025644168611403968,0.545,200
deepseek-coder-1.3b,same_outer,7,bound,16,suffix,0.0006414300517196581,-0.00016771067152127755,0.495,200
deepseek-coder-1.3b,same_outer,7,bound,17,suffix,0.0011048631985565533,0.00011394132600784333,0.51,200
deepseek-coder-1.3b,same_outer,7,bound,18,suffix,0.0002495796106957103,0.0013668232525469084,0.54,200
deepseek-coder-1.3b,same_outer,7,bound,19,suffix,-0.001583681126155766,0.0012712225750833792,0.52,200
deepseek-coder-1.3b,same_outer,7,bound,20,suffix,-0.005617145817033491,-0.00013260782124824289,0.5,200
deepseek-coder-1.3b,same_outer,7,fixed_a,0,outer_def_name,-0.13993641164038398,-0.004279313464591428,0.36,200
deepseek-coder-1.3b,same_outer,7,fixed_a,1,other,0.5654225572027837,-0.008371987704592609,0.38,200
deepseek-coder-1.3b,same_outer,7,fixed_a,2,outer_def_value,1.067046557717076,-0.06769763534584892,0.315,200
deepseek-coder-1.3b,same_outer,7,fixed_a,3,other,-0.2630931996723632,0.01280538592338512,0.615,200
deepseek-coder-1.3b,same_outer,7,fixed_a,4,signature,0.9277432257349596,-0.0015255471688010083,0.465,200
deepseek-coder-1.3b,same_outer,7,fixed_a,5,signature,-0.07804034611619268,0.001603553388775064,0.59,200
deepseek-coder-1.3b,same_outer,7,fixed_a,6,signature,-0.536782340858321,0.00898457060940962,0.57,200
deepseek-coder-1.3b,same_outer,7,fixed_a,7,other,0.4279300521898055,-0.0030069970433661995,0.46,200
deepseek-coder-1.3b,same_outer,7,fixed_a,8,other,0.1594788163371796,-0.0004936011467015053,0.455,200
deepseek-coder-1.3b,same_outer,7,fixed_a,9,inner_def_name,0.03134827665353379,0.0012507054618260314,0.635,200
deepseek-coder-1.3b,same_outer,7,fixed_a,10,other,0.007401930114190258,0.0026268806501662735,0.575,200
deepseek-coder-1.3b,same_outer,7,fixed_a,11,inner_def_value,-0.46370698275758654,0.04453091860344102,0.705,200
deepseek-coder-1.3b,same_outer,7,fixed_a,12,other,0.08376303764531212,-0.0011106080149300688,0.44,200
deepseek-coder-1.3b,same_outer,7,fixed_a,13,other,0.0857971869222405,-0.0008084399665955652,0.35,200
deepseek-coder-1.3b,same_outer,7,fixed_a,14,return_kw,0.018758587873528992,-0.0004797360257456592,0.44,200
deepseek-coder-1.3b,same_outer,7,fixed_a,15,use_site,0.024743786352396,0.0019624210640495424,0.545,200
deepseek-coder-1.3b,same_outer,7,fixed_a,16,suffix,0.354356202905306,-0.0028441012163850426,0.37,200
deepseek-coder-1.3b,same_outer,7,fixed_a,17,suffix,0.14868918505507048,1.6164759547455249e-06,0.5,200
deepseek-coder-1.3b,same_outer,7,fixed_a,18,suffix,-0.15044083160757638,0.001401711686772126,0.56,200
deepseek-coder-1.3b,same_outer,7,fixed_a,19,suffix,-0.3821250034280091,0.003533820142238457,0.57,200
deepseek-coder-1.3b,same_outer,7,fixed_a,20,suffix,-1.8883550748423688,0.010842347990179343,0.595,200
deepseek-coder-1.3b,same_outer,7,fixed_b,0,outer_def_name,-0.021058521093434604,0.004813013222457821,0.65,200
deepseek-coder-1.3b,same_outer,7,fixed_b,1,other,0.05723005957216226,0.004925203204034763,0.545,200
deepseek-coder-1.3b,same_outer,7,fixed_b,2,outer_def_value,0.18653737835137035,0.06502704566685426,0.64,200
deepseek-coder-1.3b,same_outer,7,fixed_b,3,other,-0.043378653484847096,-0.0074903719597295415,0.405,200
deepseek-coder-1.3b,same_outer,7,fixed_b,4,signature,0.09757596087738332,0.0010868538043475858,0.52,200
deepseek-coder-1.3b,same_outer,7,fixed_b,5,signature,-0.01106518462388561,-0.0008968898207058363,0.445,200
deepseek-coder-1.3b,same_outer,7,fixed_b,6,signature,-0.052722991717016054,-0.0010862410449466384,0.49,200
deepseek-coder-1.3b,same_outer,7,fixed_b,7,other,0.0356752151358622,1.2164613729548357e-05,0.5,200
deepseek-coder-1.3b,same_outer,7,fixed_b,8,other,0.01225855890494514,5.6100554476255175e-05,0.505,200
deepseek-coder-1.3b,same_outer,7,fixed_b,9,inner_def_name,-0.002111164641801626,-0.000761465981174166,0.4,200
deepseek-coder-1.3b,same_outer,7,fixed_b,10,other,0.003424439449078226,-0.0024681496836877234,0.415,200
deepseek-coder-1.3b,same_outer,7,fixed_b,11,inner_def_value,-0.12849105637395242,-0.04030782766898547,0.325,200
deepseek-coder-1.3b,same_outer,7,fixed_b,12,other,0.0027078793318841454,-0.0012396368702624928,0.43,200
deepseek-coder-1.3b,same_outer,7,fixed_b,13,other,0.008345418471960575,0.0003562563638093131,0.565,200
deepseek-coder-1.3b,same_outer,7,fixed_b,14,return_kw,0.00017943910004305266,0.0004459970036299111,0.55,200
deepseek-coder-1.3b,same_outer,7,fixed_b,15,use_site,0.019641392513217917,0.0021695635141603517,0.565,200
deepseek-coder-1.3b,same_outer,7,fixed_b,16,suffix,0.036229394082972294,0.001720164246138134,0.58,200
deepseek-coder-1.3b,same_outer,7,fixed_b,17,suffix,0.01496554316752414,5.901200251805412e-05,0.505,200
deepseek-coder-1.3b,same_outer,7,fixed_b,18,suffix,-0.011239841760958068,7.69996749174686e-05,0.505,200
deepseek-coder-1.3b,same_outer,7,fixed_b,19,suffix,-0.03595676186012328,-0.0019692453327967083,0.47,200
deepseek-coder-1.3b,same_outer,7,fixed_b,20,suffix,-0.16874651591467668,-0.01025410288999018,0.445,200
deepseek-coder-1.3b,same_outer,7,other,0,outer_def_name,-0.15856949275151883,-0.00018710323430756737,0.495,200
deepseek-coder-1.3b,same_outer,7,other,1,other,0.61604772811305,-0.0023556100476787556,0.48,200
deepseek-coder-1.3b,same_outer,7,other,2,outer_def_value,1.2499073404496281,-0.012173004424044136,0.475,200
deepseek-coder-1.3b,same_outer,7,other,3,other,-0.30423636138567817,0.0027422722367792113,0.515,200
deepseek-coder-1.3b,same_outer,7,other,4,signature,1.0170253729866756,8.083866923013237e-05,0.505,200
deepseek-coder-1.3b,same_outer,7,other,5,signature,-0.08805191760336449,0.00046248878515371076,0.525,200
deepseek-coder-1.3b,same_outer,7,other,6,signature,-0.5841277648370986,0.002488021894644022,0.515,200
deepseek-coder-1.3b,same_outer,7,other,7,other,0.463486415868323,-0.0015777266110571508,0.485,200
deepseek-coder-1.3b,same_outer,7,other,8,other,0.17193242724011934,-0.00021911007867781405,0.485,200
deepseek-coder-1.3b,same_outer,7,other,9,inner_def_name,0.029502609255684407,0.0003829527708658874,0.525,200
deepseek-coder-1.3b,same_outer,7,other,10,other,0.009692841128056202,6.027061042602859e-05,0.5,200
deepseek-coder-1.3b,same_outer,7,other,11,inner_def_value,-0.5897088559541315,0.007873031671035757,0.525,200
deepseek-coder-1.3b,same_outer,7,other,12,other,0.0870368273199971,-0.0015860846848509964,0.435,200
deepseek-coder-1.3b,same_outer,7,other,13,other,0.09403633948548382,-0.00018970163718959624,0.455,200
deepseek-coder-1.3b,same_outer,7,other,14,return_kw,0.02035818625295176,6.262189014182164e-05,0.515,200
deepseek-coder-1.3b,same_outer,7,other,15,use_site,0.04308623482658738,0.0033933009882711022,0.555,200
deepseek-coder-1.3b,same_outer,7,other,16,suffix,0.3899441669365585,-0.0005553174048790492,0.48,200
deepseek-coder-1.3b,same_outer,7,other,17,suffix,0.1625498650240381,-0.0007343513222073973,0.47,200
deepseek-coder-1.3b,same_outer,7,other,18,suffix,-0.1619302529792301,7.998460733313947e-05,0.505,200
deepseek-coder-1.3b,same_outer,7,other,19,suffix,-0.4164980841619766,0.0007518750951162993,0.51,200
deepseek-coder-1.3b,same_outer,7,other,20,suffix,-2.0514844449400114,0.0016833192099152405,0.52,200
deepseek-coder-1.3b,same_outer,11,bound,0,outer_def_name,-0.005509963686797469,0.0005416358818419731,0.51,200
deepseek-coder-1.3b,same_outer,11,bound,1,other,0.005957746775345861,-0.0017024081185262811,0.48,200
deepseek-coder-1.3b,same_outer,11,bound,2,outer_def_value,0.004577191570959662,-0.02033443659827143,0.465,200
deepseek-coder-1.3b,same_outer,11,bound,3,other,-0.0021930535670945986,0.0038657188315978502,0.535,200
deepseek-coder-1.3b,same_outer,11,bound,4,signature,0.0068641041387451284,-0.0020515367753042944,0.475,200
deepseek-coder-1.3b,same_outer,11,bound,5,signature,-0.0006221677137937765,5.772917900609756e-05,0.51,200
deepseek-coder-1.3b,same_outer,11,bound,6,signature,-0.006148323404723429,0.004083222925745131,0.525,200
deepseek-coder-1.3b,same_outer,11,bound,7,other,0.001169994313049959,-0.0021266268831920503,0.47,200
deepseek-coder-1.3b,same_outer,11,bound,8,other,-0.00019877540071777777,-0.0004054622516432712,0.48,200
deepseek-coder-1.3b,same_outer,11,bound,9,inner_def_name,-0.001703835617025238,0.00017824562005200426,0.525,200
