model,arm,binding,layer,target_mode,position,role,mean_frac,median_frac,n
deepseek-coder-1.3b,ba,source,11,bound,20,suffix,0.41709446220001456,0.3693817189525839,200
deepseek-coder-1.3b,ba,target,11,bound,0,outer_def_name,0.26462732590880533,0.24185113508154166,200
deepseek-coder-1.3b,ba,target,11,bound,1,other,-0.062048873670990504,-0.03101106159879192,200
deepseek-coder-1.3b,ba,target,11,bound,2,outer_def_value,0.06793742673527606,0.038705339452492056,200
deepseek-coder-1.3b,ba,target,11,bound,3,other,0.19753789556210347,0.19007174919537817,200
deepseek-coder-1.3b,ba,target,11,bound,4,signature,-0.05118924862175213,-0.07543112458937253,200
deepseek-coder-1.3b,ba,target,11,bound,5,signature,0.023249554153160337,0.01702284003115086,200
deepseek-coder-1.3b,ba,target,11,bound,6,signature,0.11887440149951044,0.11275680397442683,200
deepseek-coder-1.3b,ba,target,11,bound,7,other,-0.022625718022175632,-0.03885439020892301,200
deepseek-coder-1.3b,ba,target,11,bound,8,other,-0.009969308673737853,-0.01930907328328221,200
deepseek-coder-1.3b,ba,target,11,bound,9,inner_def_name,-0.00842698915588598,-0.0018973045057482155,200
deepseek-coder-1.3b,ba,target,11,bound,10,other,-0.09074159812131885,-0.02949276060634872,200
deepseek-coder-1.3b,ba,target,11,bound,11,inner_def_value,0.10140296565579955,0.10922724590786848,200
deepseek-coder-1.3b,ba,target,11,bound,12,other,-0.01888296260704909,-0.019178332016387474,200
deepseek-coder-1.3b,ba,target,11,bound,13,other,-0.010851538929143159,-0.021731212074469514,200
deepseek-coder-1.3b,ba,target,11,bound,14,return_kw,-0.002493590327040513,-0.003950324835833126,200
deepseek-coder-1.3b,ba,target,11,bound,15,use_site,0.012944099037925736,0.023973123078179226,200
deepseek-coder-1.3b,ba,target,11,bound,16,suffix,-0.008812715439487577,-0.0109909556016793,200
deepseek-coder-1.3b,ba,target,11,bound,17,suffix,0.0003038962368526199,-0.006058974041236743,200
deepseek-coder-1.3b,ba,target,11,bound,18,suffix,-0.01725970587895058,-0.01563738933784097,200
deepseek-coder-1.3b,ba,target,11,bound,19,suffix,0.0653980982434042,0.06896868897824672,200
deepseek-coder-1.3b,ba,target,11,bound,20,suffix,0.45102658271286494,0.47889386462849903,200
deepseek-coder-1.3b,ab,source,11,other,0,outer_def_name,0.26567967925012664,0.19386871472309058,200
deepseek-coder-1.3b,ab,source,11,other,1,other,-0.07112749231749427,-0.013601350987422853,200
deepseek-coder-1.3b,ab,source,11,other,2,outer_def_value,-0.08842458231068948,0.043100221273209366,200
deepseek-coder-1.3b,ab,source,11,other,3,other,0.1890915765641292,0.1548549351750173,200
deepseek-coder-1.3b,ab,source,11,other,4,signature,-0.17659350710177527,-0.03837383239092459,200
deepseek-coder-1.3b,ab,source,11,other,5,signature,0.018883442693489003,0.0143074745654615,200
deepseek-coder-1.3b,ab,source,11,other,6,signature,0.18579970029213244,0.11328746829519033,200
deepseek-coder-1.3b,ab,source,11,other,7,other,-0.0696421354973899,-0.021564675880964224,200
deepseek-coder-1.3b,ab,source,11,other,8,other,-0.03257334847031709,-0.011733737353388243,200
deepseek-coder-1.3b,ab,source,11,other,9,inner_def_name,0.0015552428198622095,0.006001953928703174,200
deepseek-coder-1.3b,ab,source,11,other,10,other,-0.03739138873879596,-0.02571945398475465,200
deepseek-coder-1.3b,ab,source,11,other,11,inner_def_value,0.19330663469653916,0.1079078839627262,200
deepseek-coder-1.3b,ab,source,11,other,12,other,-0.0339650991913076,-0.014913424284464813,200
deepseek-coder-1.3b,ab,source,11,other,13,other,-0.02416051302191094,-0.012062579669663606,200
deepseek-coder-1.3b,ab,source,11,other,14,return_kw,-0.013614579893901859,-0.0062664442255614145,200
deepseek-coder-1.3b,ab,source,11,other,15,use_site,0.018278103635049368,0.03299052952730801,200
deepseek-coder-1.3b,ab,source,11,other,16,suffix,-0.029129568182080526,-0.0043904194495603,200
deepseek-coder-1.3b,ab,source,11,other,17,suffix,-0.013210902947730918,0.010828704885929647,200
deepseek-coder-1.3b,ab,source,11,other,18,suffix,0.022377556009773578,0.016223129717874783,200
deepseek-coder-1.3b,ab,source,11,other,19,suffix,0.13421615124168054,0.06849232549819452,200
deepseek-coder-1.3b,ab,source,11,other,20,suffix,0.5606449662801848,0.3719077585283602,200
deepseek-coder-1.3b,ab,target,11,other,0,outer_def_name,0.15236954261859442,0.2402911944964253,200
deepseek-coder-1.3b,ab,target,11,other,1,other,0.017510167706325852,-0.02427274329443021,200
deepseek-coder-1.3b,ab,target,11,other,2,outer_def_value,-0.014170513211356974,0.1367360586614665,200
deepseek-coder-1.3b,ab,target,11,other,3,other,0.1460869931521804,0.18164891246141335,200
deepseek-coder-1.3b,ab,target,11,other,4,signature,0.11286489005976871,-0.06591435420275868,200
deepseek-coder-1.3b,ab,target,11,other,5,signature,0.007311389927053385,0.01651184573063944,200
deepseek-coder-1.3b,ab,target,11,other,6,signature,0.031121867646837754,0.11149449749138886,200
deepseek-coder-1.3b,ab,target,11,other,7,other,0.03205427948757035,-0.0360985212991357,200
deepseek-coder-1.3b,ab,target,11,other,8,other,0.0057633344915141395,-0.019461742730083074,200
deepseek-coder-1.3b,ab,target,11,other,9,inner_def_name,0.020294070325585188,0.00024770526353578876,200
deepseek-coder-1.3b,ab,target,11,other,10,other,0.049548822705910996,-0.03686592431521649,200
deepseek-coder-1.3b,ab,target,11,other,11,inner_def_value,0.21083857956116397,0.02415427961005047,200
deepseek-coder-1.3b,ab,target,11,other,12,other,0.0025577058261024833,-0.018229421346018536,200
deepseek-coder-1.3b,ab,target,11,other,13,other,0.0010102824856863047,-0.01927062723747138,200
deepseek-coder-1.3b,ab,target,11,other,14,return_kw,-0.005396825422858012,-0.004067298467796284,200
deepseek-coder-1.3b,ab,target,11,other,15,use_site,0.021424917404160065,0.021581996202371688,200
deepseek-coder-1.3b,ab,target,11,other,16,suffix,0.010620761399217034,-0.010259839436998684,200
deepseek-coder-1.3b,ab,target,11,other,17,suffix,0.028923829436370382,-0.005432375102976175,200
deepseek-coder-1.3b,ab,target,11,other,18,suffix,0.005264756721848372,-0.014757952299103781,200
deepseek-coder-1.3b,ab,target,11,other,19,suffix,0.026269960095051007,0.06611791918648177,200
deepseek-coder-1.3b,ab,target,11,other,20,suffix,0.13773080278686187,0.4726174449030237,200
deepseek-coder-1.3b,ba,source,11,other,0,outer_def_name,-0.24194781506123436,0.19118069365614954,200
deepseek-coder-1.3b,ba,source,11,other,1,other,0.4888721348071769,-0.015458581161801547,200
deepseek-coder-1.3b,ba,source,11,other,2,outer_def_value,1.1789328914402608,0.05131638368990455,200
deepseek-coder-1.3b,ba,source,11,other,3,other,-0.12280304859817381,0.15261645098941432,200
deepseek-coder-1.3b,ba,source,11,other,4,signature,1.0994107948691407,-0.03751196853281805,200
deepseek-coder-1.3b,ba,source,11,other,5,signature,-0.005187889866202946,0.013737725359395072,200
deepseek-coder-1.3b,ba,source,11,other,6,signature,-0.5455205147679212,0.11199102397531754,200
deepseek-coder-1.3b,ba,source,11,other,7,other,0.3896150059468297,-0.020873817834471398,200
deepseek-coder-1.3b,ba,source,11,other,8,other,0.18545062265776427,-0.011501369340841262,200
deepseek-coder-1.3b,ba,source,11,other,9,inner_def_name,0.05424997982847881,0.005421593034127007,200
deepseek-coder-1.3b,ba,source,11,other,10,other,-0.06870486065709279,-0.02755332372019271,200
deepseek-coder-1.3b,ba,source,11,other,11,inner_def_value,-0.32441691768005915,0.10917696866714827,200
deepseek-coder-1.3b,ba,source,11,other,12,other,0.1391081307139219,-0.014672911615163792,200
deepseek-coder-1.3b,ba,source,11,other,13,other,0.06715003754278091,-0.011874751992953837,200
deepseek-coder-1.3b,ba,source,11,other,14,return_kw,-0.000625694852506217,-0.006425570351037531,200
deepseek-coder-1.3b,ba,source,11,other,15,use_site,-0.20536710151798143,0.03671015069134674,200
deepseek-coder-1.3b,ba,source,11,other,16,suffix,0.21715100247534166,-0.00486864565831872,200
deepseek-coder-1.3b,ba,source,11,other,17,suffix,0.19261139266205,0.011820317250760692,200
deepseek-coder-1.3b,ba,source,11,other,18,suffix,-0.04099978918075662,0.017253658306191903,200
deepseek-coder-1.3b,ba,source,11,other,19,suffix,-0.4048617384278102,0.06759960949840865,200
deepseek-coder-1.3b,ba,source,11,other,20,suffix,-1.052116638611639,0.37190518679016055,200
deepseek-coder-1.3b,ba,target,11,other,0,outer_def_name,2.0976781721836044,0.24497837017126006,200
deepseek-coder-1.3b,ba,target,11,other,1,other,-1.3619313397391546,-0.02463722095957756,200
deepseek-coder-1.3b,ba,target,11,other,2,outer_def_value,0.7619082116480591,0.1471656758787039,200
deepseek-coder-1.3b,ba,target,11,other,3,other,1.2458060471238577,0.18430758206201742,200
deepseek-coder-1.3b,ba,target,11,other,4,signature,-1.9313970121035982,-0.07325149784402316,200
deepseek-coder-1.3b,ba,target,11,other,5,signature,0.1086006486555271,0.017031405371553395,200
deepseek-coder-1.3b,ba,target,11,other,6,signature,1.575735057088913,0.11277322810766853,200
deepseek-coder-1.3b,ba,target,11,other,7,other,-0.8419493068282745,-0.040199857881015585,200
deepseek-coder-1.3b,ba,target,11,other,8,other,-0.42523361076930927,-0.019729193170710237,200
deepseek-coder-1.3b,ba,target,11,other,9,inner_def_name,-0.30805239843421656,-0.003253056848606861,200
deepseek-coder-1.3b,ba,target,11,other,10,other,-1.120629304947174,-0.03660970818212636,200
deepseek-coder-1.3b,ba,target,11,other,11,inner_def_value,-2.290046899907599,0.02249969400752949,200
deepseek-coder-1.3b,ba,target,11,other,12,other,-0.23319353029126147,-0.019135507352365043,200
deepseek-coder-1.3b,ba,target,11,other,13,other,-0.2330204039211957,-0.020746558969510005,200
deepseek-coder-1.3b,ba,target,11,other,14,return_kw,-0.16396773054766078,-0.004188116994440654,200
deepseek-coder-1.3b,ba,target,11,other,15,use_site,-0.035610597711093366,0.022493687947778677,200
deepseek-coder-1.3b,ba,target,11,other,16,suffix,-0.4881156265015042,-0.010911083706129088,200
deepseek-coder-1.3b,ba,target,11,other,17,suffix,-0.4274566585596126,-0.006268292235531894,200
deepseek-coder-1.3b,ba,target,11,other,18,suffix,-0.45089497847573085,-0.016628071580175027,200
deepseek-coder-1.3b,ba,target,11,other,19,suffix,0.6450239140433958,0.06723916957567488,200
deepseek-coder-1.3b,ba,target,11,other,20,suffix,4.876752241916871,0.4703972710555533,200
deepseek-coder-1.3b,ab,source,15,bound,0,outer_def_name,0.1606612601968118,0.13707412329671803,200
deepseek-coder-1.3b,ab,source,15,bound,1,other,-0.02993902651601621,-0.013073241209156778,200
deepseek-coder-1.3b,ab,source,15,bound,2,outer_def_value,0.0872792914361536,0.09092647646633775,200
deepseek-coder-1.3b,ab,source,15,bound,3,other,0.12191811821335725,0.10918162687058228,200
deepseek-coder-1.3b,ab,source,15,bound,4,signature,-0.06364019016278057,-0.025227883982108457,200
deepseek-coder-1.3b,ab,source,15,bound,5,signature,0.01622351457632168,0.01507233471009703,200
deepseek-coder-1.3b,ab,source,15,bound,6,signature,0.1453636351141442,0.12452176310076489,200
deepseek-coder-1.3b,ab,source,15,bound,7,other,-0.04299253352877323,-0.02586830562550891,200
deepseek-coder-1.3b,ab,source,15,bound,8,other,-0.018253054395313714,-0.010058942157360772,200
deepseek-coder-1.3b,ab,source,15,bound,9,inner_def_name,0.0011238643940255423,0.004713249913433588,200
deepseek-coder-1.3b,ab,source,15,bound,10,other,-0.02903839496086226,-0.02291193683981948,200
deepseek-coder-1.3b,ab,source,15,bound,11,inner_def_value,0.0666489488061682,0.05666941737281755,200
deepseek-coder-1.3b,ab,source,15,bound,12,other,-0.022974317103612724,-0.01668602899087116,200
deepseek-coder-1.3b,ab,source,15,bound,13,other,-0.015511927922224167,-0.011110826895932447,200
deepseek-coder-1.3b,ab,source,15,bound,14,return_kw,-0.008797571754001105,-0.006585352589226715,200
deepseek-coder-1.3b,ab,source,15,bound,15,use_site,0.058613349947497395,0.05060766607428906,200
deepseek-coder-1.3b,ab,source,15,bound,16,suffix,-0.013365544676951377,-0.004904868478089455,200
deepseek-coder-1.3b,ab,source,15,bound,17,suffix,0.003850141829847017,0.009455100847954274,200
deepseek-coder-1.3b,ab,source,15,bound,18,suffix,0.007388084071339982,0.007832427227882474,200
deepseek-coder-1.3b,ab,source,15,bound,19,suffix,0.06946744067432181,0.06156120246914814,200
deepseek-coder-1.3b,ab,source,15,bound,20,suffix,0.5059748391461387,0.46283778227380556,200
deepseek-coder-1.3b,ab,target,15,bound,0,outer_def_name,-0.04180171574402358,0.18369791059773521,200
deepseek-coder-1.3b,ab,target,15,bound,1,other,0.1006262711864314,-0.026429737564599074,200
deepseek-coder-1.3b,ab,target,15,bound,2,outer_def_value,0.24647908025394918,0.02548491685408976,200
deepseek-coder-1.3b,ab,target,15,bound,3,other,-0.017655918236625063,0.14808967072397822,200
deepseek-coder-1.3b,ab,target,15,bound,4,signature,0.2174171443141103,-0.04904549528670826,200
deepseek-coder-1.3b,ab,target,15,bound,5,signature,-0.002405461087935572,0.017582160423431394,200
deepseek-coder-1.3b,ab,target,15,bound,6,signature,-0.05066191113086587,0.127686577870617,200
deepseek-coder-1.3b,ab,target,15,bound,7,other,0.13223417850727132,-0.04312470843171948,200
deepseek-coder-1.3b,ab,target,15,bound,8,other,0.06025861412440024,-0.020780625811528994,200
deepseek-coder-1.3b,ab,target,15,bound,9,inner_def_name,0.02844716795503626,-0.0012394267326648646,200
deepseek-coder-1.3b,ab,target,15,bound,10,other,-0.012348279139664207,-0.01964074078868044,200
deepseek-coder-1.3b,ab,target,15,bound,11,inner_def_value,0.08669744090237305,0.12903372918872374,200
deepseek-coder-1.3b,ab,target,15,bound,12,other,0.029157121785362047,-0.01861965841889753,200
deepseek-coder-1.3b,ab,target,15,bound,13,other,0.0407267164052962,-0.023552165665355198,200
deepseek-coder-1.3b,ab,target,15,bound,14,return_kw,0.009662323455765539,0.002039028594346129,200
deepseek-coder-1.3b,ab,target,15,bound,15,use_site,0.0030280790618446934,0.034775591670110864,200
deepseek-coder-1.3b,ab,target,15,bound,16,suffix,0.053017412865915575,-0.009148311986457817,200
deepseek-coder-1.3b,ab,target,15,bound,17,suffix,0.07131984913161532,-0.0005553046447303118,200
deepseek-coder-1.3b,ab,target,15,bound,18,suffix,0.036424780901837484,-0.003713134466692803,200
deepseek-coder-1.3b,ab,target,15,bound,19,suffix,-0.012900847743103383,0.051454484634047906,200
deepseek-coder-1.3b,ab,target,15,bound,20,suffix,0.022278015460086616,0.5106500819677888,200
deepseek-coder-1.3b,ba,source,15,bound,0,outer_def_name,0.15646835158759687,0.13515333323674483,200
deepseek-coder-1.3b,ba,source,15,bound,1,other,-0.02338894589534565,-0.013230405843743317,200
deepseek-coder-1.3b,ba,source,15,bound,2,outer_def_value,0.09057000292108762,0.10119488653112205,200
deepseek-coder-1.3b,ba,source,15,bound,3,other,0.11990504837771032,0.10824781148372684,200
deepseek-coder-1.3b,ba,source,15,bound,4,signature,-0.05554382714328371,-0.025228893229507734,200
deepseek-coder-1.3b,ba,source,15,bound,5,signature,0.015685339499020987,0.014991960104453637,200
deepseek-coder-1.3b,ba,source,15,bound,6,signature,0.1388910358074924,0.12450530286249416,200
deepseek-coder-1.3b,ba,source,15,bound,7,other,-0.04181026999964997,-0.026761994766527096,200
deepseek-coder-1.3b,ba,source,15,bound,8,other,-0.018504895444545363,-0.010284406048880293,200
deepseek-coder-1.3b,ba,source,15,bound,9,inner_def_name,-0.0016411797706200998,0.004883695151829386,200
deepseek-coder-1.3b,ba,source,15,bound,10,other,-0.026983892756025057,-0.0262397391357978,200
deepseek-coder-1.3b,ba,source,15,bound,11,inner_def_value,0.0662803382351928,0.056422790920964284,200
deepseek-coder-1.3b,ba,source,15,bound,12,other,-0.022614298111481634,-0.01664766881725672,200
deepseek-coder-1.3b,ba,source,15,bound,13,other,-0.015017709530766874,-0.010839758303368117,200
deepseek-coder-1.3b,ba,source,15,bound,14,return_kw,-0.00867892594397472,-0.006583276339732035,200
deepseek-coder-1.3b,ba,source,15,bound,15,use_site,0.05833364326523337,0.04870001068865687,200
deepseek-coder-1.3b,ba,source,15,bound,16,suffix,-0.014275945306105271,-0.005054883179710827,200
deepseek-coder-1.3b,ba,source,15,bound,17,suffix,0.0044971057527577515,0.009837090418324219,200
deepseek-coder-1.3b,ba,source,15,bound,18,suffix,0.008259143065717695,0.008363776423082288,200
deepseek-coder-1.3b,ba,source,15,bound,19,suffix,0.0678937156370877,0.06055329726451955,200
deepseek-coder-1.3b,ba,source,15,bound,20,suffix,0.501676104568102,0.46036236529121366,200
deepseek-coder-1.3b,ba,target,15,bound,0,outer_def_name,0.1982329429225376,0.19629129669031978,200
deepseek-coder-1.3b,ba,target,15,bound,1,other,-0.06389675159206877,-0.030781842897621405,200
deepseek-coder-1.3b,ba,target,15,bound,2,outer_def_value,0.0721676284487035,0.026945113684498076,200
deepseek-coder-1.3b,ba,target,15,bound,3,other,0.14940348252275995,0.15482235650877862,200
deepseek-coder-1.3b,ba,target,15,bound,4,signature,-0.03288332184135419,-0.06124765610099646,200
deepseek-coder-1.3b,ba,target,15,bound,5,signature,0.026219760131883558,0.01819809929260263,200
deepseek-coder-1.3b,ba,target,15,bound,6,signature,0.1361919622360507,0.12968121979964536,200
deepseek-coder-1.3b,ba,target,15,bound,7,other,-0.026831760647190065,-0.04996798603026775,200
deepseek-coder-1.3b,ba,target,15,bound,8,other,-0.011204647793817272,-0.022980680921558472,200
deepseek-coder-1.3b,ba,target,15,bound,9,inner_def_name,-0.010843358212224471,-0.003741020030689562,200
deepseek-coder-1.3b,ba,target,15,bound,10,other,-0.09424819902050471,-0.022838399018629288,200
deepseek-coder-1.3b,ba,target,15,bound,11,inner_def_value,0.11687478315623774,0.1232595224286134,200
deepseek-coder-1.3b,ba,target,15,bound,12,other,-0.017576324276855553,-0.019971313827456122,200
deepseek-coder-1.3b,ba,target,15,bound,13,other,-0.012767050797282973,-0.02688510936852563,200
deepseek-coder-1.3b,ba,target,15,bound,14,return_kw,0.0022925575633768224,0.0027283053533638016,200
deepseek-coder-1.3b,ba,target,15,bound,15,use_site,0.03369875411095929,0.03727711294298044,200
deepseek-coder-1.3b,ba,target,15,bound,16,suffix,-0.006163651273375151,-0.00853834882873334,200
deepseek-coder-1.3b,ba,target,15,bound,17,suffix,0.005829470185543183,-0.0021312979680616017,200
deepseek-coder-1.3b,ba,target,15,bound,18,suffix,-0.004194827163349323,-0.004725095305647855,200
deepseek-coder-1.3b,ba,target,15,bound,19,suffix,0.053527748451514895,0.051854097439505274,200
deepseek-coder-1.3b,ba,target,15,bound,20,suffix,0.48617089977239625,0.5026168782718826,200
deepseek-coder-1.3b,ab,source,15,other,0,outer_def_name,0.22422944568869194,0.1409151409430633,200
deepseek-coder-1.3b,ab,source,15,other,1,other,-0.06682704159738434,-0.015472030758303064,200
deepseek-coder-1.3b,ab,source,15,other,2,outer_def_value,-0.10167143702031811,0.026037594223488572,200
deepseek-coder-1.3b,ab,source,15,other,3,other,0.1587089745588234,0.11154270698681634,200
deepseek-coder-1.3b,ab,source,15,other,4,signature,-0.1693663452771344,-0.027196586043601506,200
deepseek-coder-1.3b,ab,source,15,other,5,signature,0.019642834590971124,0.015533776017720387,200
deepseek-coder-1.3b,ab,source,15,other,6,signature,0.21085274414461025,0.13085283831206573,200
deepseek-coder-1.3b,ab,source,15,other,7,other,-0.08561779182296551,-0.027990949530310283,200
deepseek-coder-1.3b,ab,source,15,other,8,other,-0.03553151471834417,-0.010570605941232492,200
deepseek-coder-1.3b,ab,source,15,other,9,inner_def_name,-0.0029032882272101695,0.004706912044161165,200
deepseek-coder-1.3b,ab,source,15,other,10,other,-0.03041690043684664,-0.022566837704354054,200
deepseek-coder-1.3b,ab,source,15,other,11,inner_def_value,0.21411084168448277,0.11507054580597764,200
deepseek-coder-1.3b,ab,source,15,other,12,other,-0.04093279857341765,-0.017323665561957198,200
deepseek-coder-1.3b,ab,source,15,other,13,other,-0.026425986798642685,-0.012033770118526525,200
deepseek-coder-1.3b,ab,source,15,other,14,return_kw,-0.015456075863735763,-0.007914832927857818,200
deepseek-coder-1.3b,ab,source,15,other,15,use_site,0.06558281026303958,0.052709261747470766,200
deepseek-coder-1.3b,ab,source,15,other,16,suffix,-0.03214588152836936,-0.005512741070674466,200
deepseek-coder-1.3b,ab,source,15,other,17,suffix,-0.010459129190891085,0.008792016375200808,200
deepseek-coder-1.3b,ab,source,15,other,18,suffix,0.0028931990253284346,0.007805341417358962,200
deepseek-coder-1.3b,ab,source,15,other,19,suffix,0.10127575710374428,0.06363758990366386,200
deepseek-coder-1.3b,ab,source,15,other,20,suffix,0.620457503632182,0.46869025257751595,200
deepseek-coder-1.3b,ab,target,15,other,0,outer_def_name,0.08826339751254718,0.18688465618525069,200
deepseek-coder-1.3b,ab,target,15,other,1,other,0.01082756874127754,-0.025146150743104903,200
deepseek-coder-1.3b,ab,target,15,other,2,outer_def_value,-0.05535407880315471,0.13071510856622118,200
deepseek-coder-1.3b,ab,target,15,other,3,other,0.08091538190235348,0.14987483633446702,200
deepseek-coder-1.3b,ab,target,15,other,4,signature,0.12882447693910218,-0.049745619729210405,200
deepseek-coder-1.3b,ab,target,15,other,5,signature,0.009293116835440086,0.018062273385303973,200
deepseek-coder-1.3b,ab,target,15,other,6,signature,0.03539601430324954,0.12829524658382652,200
deepseek-coder-1.3b,ab,target,15,other,7,other,0.03451747287489845,-0.045664637404745766,200
deepseek-coder-1.3b,ab,target,15,other,8,other,0.010100691444838631,-0.021533256478668425,200
deepseek-coder-1.3b,ab,target,15,other,9,inner_def_name,0.02525931157145852,-0.0015282452989074766,200
deepseek-coder-1.3b,ab,target,15,other,10,other,0.022519185136313,-0.02646840040095012,200
deepseek-coder-1.3b,ab,target,15,other,11,inner_def_value,0.23111171684490942,0.039356696609251195,200
deepseek-coder-1.3b,ab,target,15,other,12,other,0.008271890301598119,-0.019234510506779157,200
deepseek-coder-1.3b,ab,target,15,other,13,other,0.007477521576035037,-0.02354894436605878,200
deepseek-coder-1.3b,ab,target,15,other,14,return_kw,-0.0045495621439395565,0.001993096017013021,200
deepseek-coder-1.3b,ab,target,15,other,15,use_site,0.010159321967604551,0.03450311951425813,200
deepseek-coder-1.3b,ab,target,15,other,16,suffix,0.009148091706074793,-0.009440746206530477,200
deepseek-coder-1.3b,ab,target,15,other,17,suffix,0.02831631018300829,-0.0012921081616440976,200
deepseek-coder-1.3b,ab,target,15,other,18,suffix,0.011428151506679916,-0.004183225477023762,200
deepseek-coder-1.3b,ab,target,15,other,19,suffix,0.009311866767622802,0.051269965179586124,200
deepseek-coder-1.3b,ab,target,15,other,20,suffix,0.2987617186650495,0.5112031733191977,200
deepseek-coder-1.3b,ba,source,15,other,0,outer_def_name,-0.41990096944742616,0.13794693910207062,200
deepseek-coder-1.3b,ba,source,15,other,1,other,0.42678952064590214,-0.015814040317532557,200
deepseek-coder-1.3b,ba,source,15,other,2,outer_def_value,1.0303188262819543,0.03526512622297633,200
deepseek-coder-1.3b,ba,source,15,other,3,other,-0.27764980927743266,0.11051639759189144,200
deepseek-coder-1.3b,ba,source,15,other,4,signature,1.1346343495336115,-0.025659070169906845,200
deepseek-coder-1.3b,ba,source,15,other,5,signature,-0.005916140830468608,0.015273233249556362,200
deepseek-coder-1.3b,ba,source,15,other,6,signature,-0.6289266128789116,0.12917346120093853,200
deepseek-coder-1.3b,ba,source,15,other,7,other,0.49137261442514846,-0.02754890869627466,200
deepseek-coder-1.3b,ba,source,15,other,8,other,0.2353077031457054,-0.010565212226202967,200
deepseek-coder-1.3b,ba,source,15,other,9,inner_def_name,0.0885240546972879,0.0052013412153086285,200
deepseek-coder-1.3b,ba,source,15,other,10,other,-0.13160823765229593,-0.025912625553117116,200
deepseek-coder-1.3b,ba,source,15,other,11,inner_def_value,-0.4827713816330874,0.11534119926681433,200
deepseek-coder-1.3b,ba,source,15,other,12,other,0.18331936518438915,-0.0166790953057736,200
deepseek-coder-1.3b,ba,source,15,other,13,other,0.0908291895400214,-0.01131670325886048,200
deepseek-coder-1.3b,ba,source,15,other,14,return_kw,-0.02998845405837958,-0.0077327453025956405,200
deepseek-coder-1.3b,ba,source,15,other,15,use_site,-0.3242467598992209,0.050507706367446004,200
deepseek-coder-1.3b,ba,source,15,other,16,suffix,0.24481377124459222,-0.0056602109710975805,200
deepseek-coder-1.3b,ba,source,15,other,17,suffix,0.2045394426144715,0.009445236986200242,200
deepseek-coder-1.3b,ba,source,15,other,18,suffix,0.01612078035165736,0.008804117315173967,200
deepseek-coder-1.3b,ba,source,15,other,19,suffix,-0.313147207428898,0.0625048639399557,200
deepseek-coder-1.3b,ba,source,15,other,20,suffix,-0.5324140725686436,0.475083562230866,200
deepseek-coder-1.3b,ba,target,15,other,0,outer_def_name,2.0685112816488576,0.195217993603731,200
deepseek-coder-1.3b,ba,target,15,other,1,other,-1.3282435104691828,-0.02704979300427613,200
deepseek-coder-1.3b,ba,target,15,other,2,outer_def_value,0.9667536048707821,0.14877661750309087,200
deepseek-coder-1.3b,ba,target,15,other,3,other,1.443403362418673,0.15389448335162095,200
deepseek-coder-1.3b,ba,target,15,other,4,signature,-1.65679866664475,-0.0609854156878403,200
deepseek-coder-1.3b,ba,target,15,other,5,signature,0.14685735698436933,0.018558999833245774,200
deepseek-coder-1.3b,ba,target,15,other,6,signature,1.8261458090838136,0.1293690101293838,200
deepseek-coder-1.3b,ba,target,15,other,7,other,-0.9990631732143203,-0.05046231792292462,200
deepseek-coder-1.3b,ba,target,15,other,8,other,-0.4877790898710431,-0.02252259854954013,200
deepseek-coder-1.3b,ba,target,15,other,9,inner_def_name,-0.25276968576462033,-0.003782332405215089,200
deepseek-coder-1.3b,ba,target,15,other,10,other,-0.8074084494061978,-0.0240725490698488,200
deepseek-coder-1.3b,ba,target,15,other,11,inner_def_value,-2.1628314182303527,0.03438215257651313,200
deepseek-coder-1.3b,ba,target,15,other,12,other,-0.2956172297758949,-0.0193536982526428,200
deepseek-coder-1.3b,ba,target,15,other,13,other,-0.3624609059615369,-0.025466783342841838,200
deepseek-coder-1.3b,ba,target,15,other,14,return_kw,-0.08160318794526457,0.0025380274218087724,200
deepseek-coder-1.3b,ba,target,15,other,15,use_site,0.2557607883497294,0.03623701451609489,200
deepseek-coder-1.3b,ba,target,15,other,16,suffix,-0.5429438046527811,-0.007765412748072572,200
deepseek-coder-1.3b,ba,target,15,other,17,suffix,-0.4544194337818289,-0.0012287701241043636,200
deepseek-coder-1.3b,ba,target,15,other,18,suffix,-0.16837688064255701,-0.004965597118821189,200
deepseek-coder-1.3b,ba,target,15,other,19,suffix,0.34154956520164703,0.052167583227847134,200
deepseek-coder-1.3b,ba,target,15,other,20,suffix,3.551338877792497,0.49818236946649963,200
deepseek-coder-1.3b,ab,source,19,bound,0,outer_def_name,0.12584463874855809,0.10355555307647818,200
deepseek-coder-1.3b,ab,source,19,bound,1,other,-0.03323806328969225,-0.016697739477756518,200
deepseek-coder-1.3b,ab,source,19,bound,2,outer_def_value,0.069006960387676,0.05451718708081165,200
deepseek-coder-1.3b,ab,source,19,bound,3,other,0.09361459248019223,0.07897874082569831,200
deepseek-coder-1.3b,ab,source,19,bound,4,signature,-0.07412220394250721,-0.03480784299291594,200
deepseek-coder-1.3b,ab,source,19,bound,5,signature,0.003454177159310171,0.0040939777333464395,200
deepseek-coder-1.3b,ab,source,19,bound,6,signature,0.1862070171338368,0.1580008406310906,200
deepseek-coder-1.3b,ab,source,19,bound,7,other,-0.04379271111777987,-0.02717676969319109,200
deepseek-coder-1.3b,ab,source,19,bound,8,other,-0.01880768128617077,-0.010523387885401862,200
