model,base_id,split,arm,binding,cell,layer,target_mode,target_token,score,rho,n_tokens,frac_inner_def_name,frac_inner_def_value,frac_outer_def_name,frac_outer_def_value,frac_use_site,frac_return_kw,frac_signature,frac_suffix,frac_other,frac_outer_def,frac_inner_def,frac_inner_def_identical,frac_both_defs,ntok_inner_def_name,ntok_inner_def_value,ntok_outer_def_name,ntok_outer_def_value,ntok_use_site,ntok_return_kw,ntok_signature,ntok_suffix,ntok_other
deepseek-coder-1.3b,base_0124,test,ab,target,ab_target,0,other,21,229.841064453125,1.000000032675559,21,0.011496693125557,0.07526374134427556,0.31832863922823706,0.055423515408490706,0.018098002478147582,0.006583573266677572,-0.025368380724276603,0.26154285072380656,0.2786313978246434,0.3737521546367278,0.08676043446983256,0.07526374134427556,0.46051258910656034,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ab,target,ab_target,3,bound,19,229.7803955078125,1.0000000726315248,21,0.01656272486720135,0.11323895562540873,0.2533769425737146,0.05036463349750659,0.0286544688757895,0.006675535446242777,-0.0022675165220532867,0.2956192133841489,0.2377751148835658,0.3037415760712212,0.12980168049261007,0.11323895562540873,0.4335432565638313,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ab,target,ab_target,3,other,21,229.841064453125,1.000000003111958,21,0.015871646529172674,0.08256834490439534,0.27296706323578307,0.08269479828006149,0.028322570744182513,0.006970192035691221,-0.0024119090375176976,0.28772581238534717,0.22529148403484225,0.35566186151584456,0.09843999143356802,0.08256834490439534,0.4541018529494126,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ab,target,ab_target,7,bound,19,229.7803955078125,1.0000000077819493,21,0.011466479961867039,0.153922238481354,0.21162644944301331,0.046789701537059046,0.023720783699301036,0.002915135773969499,0.07101654383029478,0.3245008285347829,0.15404184652030745,0.25841615098007237,0.16538871844322103,0.153922238481354,0.42380486942329343,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ab,target,ab_target,7,other,21,229.841064453125,0.9999999761416555,21,0.010228115898145266,0.11351975460974752,0.2192789498730122,0.09637899040979192,0.022015853857539975,0.0029516402889915223,0.07042302559667604,0.31581690324628836,0.14938674236146257,0.31565794028280414,0.12374787050789278,0.11351975460974752,0.4394058107906969,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ab,target,ab_target,11,bound,19,229.7803955078125,0.9999999080433015,21,0.02215149451938284,0.12610364224768789,0.18275826541773868,0.038320695558662764,0.017857485559358698,-0.001762728461009206,0.07746893396112649,0.40537744208250137,0.13172467715785188,0.22107896097640145,0.14825513676707072,0.12610364224768789,0.36933409774347215,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ab,target,ab_target,11,other,21,229.841064453125,0.9999999120871867,21,0.021613902990161766,0.08431784619445545,0.18568467457450322,0.09477711210829494,0.01613775524362432,-0.0017349725955170278,0.07747563913642187,0.3935172297693105,0.12821072466593172,0.28046178668279814,0.10593174918461722,0.08431784619445545,0.3863935358674153,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ab,target,ab_target,15,bound,19,229.7803955078125,0.9999999019474411,21,0.018178612358362715,0.14386450712695387,0.1304711543109956,0.03248121640854225,0.01994534307579683,0.004035502986674713,0.09114234148630362,0.47253256733249493,0.08734865686131672,0.16295237071953783,0.16204311948531658,0.14386450712695387,0.3249954902048544,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ab,target,ab_target,15,other,21,229.841064453125,0.9999999940354138,21,0.018132393763231214,0.09101559305056461,0.13177425952992738,0.09298137957031279,0.020087174324882703,0.004130655884066935,0.09110222840506958,0.46205178038560596,0.08872452912175267,0.22475563910024016,0.10914798681379582,0.09101559305056461,0.333903625914036,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ab,target,ab_target,19,bound,19,229.7803955078125,0.999999951233119,21,0.008192627980731379,0.07402235643163027,0.09537896324084487,0.024637082266632172,0.013762677894941512,0.004724805211380813,0.09596335000590682,0.6311897444199566,0.052128343781094585,0.12001604550747705,0.08221498441236165,0.07402235643163027,0.20223102991983868,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ab,target,ab_target,19,other,21,229.841064453125,0.9999999735483571,21,0.008188613317493938,0.04603778786690234,0.0959720541857113,0.048954070089194196,0.013729047892220231,0.004671764695611671,0.09584338950456235,0.6343744534364448,0.05222879256021631,0.14492612427490548,0.054226401184396276,0.04603778786690234,0.19915252545930173,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,source,ba_source,0,bound,19,275.1878967285156,0.9999999306892252,21,0.02228932629594237,0.04745643942565433,0.32640362358948416,0.081850424686524,0.035496289960572705,0.008247667699360245,-0.0011970161406496364,0.2366716549746783,0.24278152019765878,0.40825404827600814,0.0697457657215967,0.04745643942565433,0.4779998139976048,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,source,ba_source,0,other,21,263.157470703125,0.9999996455306062,21,0.02430341640763508,0.06554181398339168,0.3081995383586311,0.06269668000441603,0.03668112523692055,0.00835973732434481,-0.001590810621102931,0.24172908432527626,0.25407906051109375,0.37089621836304715,0.08984523039102676,0.06554181398339168,0.46074144875407386,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,source,ba_source,3,bound,19,275.1878967285156,0.9999998659269699,21,0.023250767242552334,0.053009961788138146,0.2878765086044614,0.12652543311748665,0.04044756060450973,0.009577355925910441,0.007356249262533358,0.2586284394363005,0.1933275899450776,0.41440194172194805,0.07626072903069048,0.053009961788138146,0.49066267075263853,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,source,ba_source,3,other,21,263.157470703125,0.9999996928686916,21,0.02493894628223766,0.07365538601697942,0.27580187110408916,0.09992685092583402,0.04191807463148012,0.009721038412729742,0.005995624880988884,0.26290365715219416,0.20513824346215837,0.3757287220299232,0.09859433229921707,0.07365538601697942,0.47432305432914024,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,source,ba_source,7,bound,19,275.1878967285156,0.9999998787061442,21,0.011219500590638698,0.05961861247148139,0.20936755636934415,0.15622229994886527,0.036972806998769155,0.007238073091982496,0.06813142464097295,0.30952512783124814,0.14170447676284192,0.3655898563182094,0.0708381130621201,0.05961861247148139,0.43642796938032946,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,source,ba_source,7,other,21,263.157470703125,0.999999609970418,21,0.01302445035563595,0.08885082981334883,0.20528977018127031,0.11797959798653485,0.037656106780775085,0.006504132403738126,0.07051461595677865,0.31342219754042144,0.14675790895191473,0.32326936816780516,0.10187528016898477,0.08885082981334883,0.4251446483367899,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,source,ba_source,11,bound,19,275.1878967285156,0.9999998206583705,21,0.009352158287622415,0.05155234926375877,0.16547329222964113,0.14557418265684724,0.02949599380949429,-0.001130520249725058,0.0793887875419039,0.41855726475618077,0.10173631236264681,0.3110474748864884,0.06090450755138119,0.05155234926375877,0.3719519824378696,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,source,ba_source,11,other,21,263.157470703125,0.999999640094654,21,0.010398218554334707,0.0861874450896332,0.1654341502356913,0.10757356887464711,0.027552140857789224,-0.002566645382980384,0.0822202707475371,0.41935496405806283,0.10384552705993891,0.2730077191103384,0.09658566364396791,0.0861874450896332,0.3695933827543063,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,source,ba_source,15,bound,19,275.1878967285156,0.9999998377694679,21,0.00737919762686561,0.05520194276438207,0.10950933294534086,0.12959412608372942,0.036824374509071785,-0.001740687042153815,0.10068368052925597,0.507169706676524,0.05537816367645197,0.23910345902907026,0.06258114039124768,0.05520194276438207,0.30168459942031794,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,source,ba_source,15,other,21,263.157470703125,0.9999996686334038,21,0.007885908912688921,0.09405860263959409,0.11139208622748269,0.0781135410124196,0.03807702344411737,-0.0028531834919346124,0.10404604122275471,0.5137998300706795,0.05547981859560157,0.18950562723990227,0.10194451155228301,0.09405860263959409,0.2914501387921853,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,source,ba_source,19,bound,19,275.1878967285156,0.9999998013813111,21,0.005997508125163504,0.03939810190502605,0.07724532670714933,0.04512347686800024,0.0008967415043288183,0.005968861115568564,0.10307917830024917,0.6939308850073809,0.028359721848444625,0.12236880357514957,0.045395610030189555,0.03939810190502605,0.1677644136053391,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,source,ba_source,19,other,21,263.157470703125,0.9999997180099712,21,0.006074537242448926,0.07404900695152487,0.07944553053967324,0.0306317872576406,0.0009554186837915498,0.005731714376740084,0.10642911154997528,0.6690915205927211,0.027591090815455476,0.11007731779731383,0.0801235441939738,0.07404900695152487,0.19020086199128763,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,target,ba_target,0,bound,21,158.09530639648438,1.000000102925687,21,0.007424769511609667,0.08826479229575249,0.31040483415877373,0.04245883503359832,0.0216717023894757,0.0007238228202930354,-0.05715435047892399,0.31442270461572286,0.27178299257938515,0.35286366919237205,0.09568956180736216,0.08826479229575249,0.4485532309997342,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,target,ba_target,0,other,19,162.1360626220703,1.0000000551431716,21,0.006774240102980035,0.04796156899151297,0.3427664252185893,0.07945387543974547,0.021726588991514858,0.0015126994297649042,-0.05714660017731455,0.31320055208578707,0.2437507050605915,0.42222030065833477,0.05473580909449301,0.04796156899151297,0.4769561097528278,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,target,ba_target,3,bound,21,158.09530639648438,0.9999999158780443,21,0.01391934115206216,0.09650474682108776,0.27169066032077804,0.06490568321350179,0.03582420754731185,0.00021736321624092963,-0.01641704374704841,0.34213108563921457,0.19122387171489555,0.3365963435342798,0.11042408797314991,0.09650474682108776,0.44702043150742976,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,target,ba_target,3,other,19,162.1360626220703,1.0000000481583697,21,0.013057445703357005,0.04716910132641002,0.29410731422321384,0.11789393622981308,0.03542662616065936,0.0009677915190378579,-0.0200920599147293,0.34171056656217835,0.16975932634842966,0.41200125045302693,0.06022654702976703,0.04716910132641002,0.4722277974827939,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,target,ba_target,7,bound,21,158.09530639648438,0.9999999245965662,21,0.0011116087302071415,0.1401812809540144,0.23952367614734346,0.07314475099445668,0.021385081873410254,-0.0017833945098482435,0.06355806852210429,0.3685554148038198,0.0943234370810585,0.31266842714180015,0.14129288968422152,0.1401812809540144,0.4539613168260217,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,target,ba_target,7,other,19,162.1360626220703,1.0000001455779728,21,0.0001326090341960835,0.07229074510418042,0.24859499316236436,0.1495344587002761,0.02258207133210092,-0.0007754107792777714,0.05886872216019784,0.3680276665084974,0.08074429035543754,0.3981294518626405,0.0724233541383765,0.07229074510418042,0.470552806001017,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,target,ba_target,11,bound,21,158.09530639648438,0.9999999127205256,21,0.016398874488535494,0.12580653925601687,0.2189531851086012,0.06166633963694779,0.021592625300479666,-0.0055089300015085515,0.06879967789342158,0.43983316528069527,0.052458435757336164,0.28061952474554896,0.14220541374455237,0.12580653925601687,0.42282493849010133,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,target,ba_target,11,other,19,162.1360626220703,0.9999999099328198,21,0.015159154898162944,0.04938420105726194,0.21980579910178566,0.14502707056227285,0.022571351499550762,-0.004664561984642212,0.0668698919483229,0.4435877429087587,0.04225925994134623,0.3648328696640585,0.06454335595542489,0.04938420105726194,0.42937622561948335,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,target,ba_target,15,bound,21,158.09530639648438,0.9999998338296829,21,0.013455139517344672,0.14920573280362562,0.16704002023369707,0.03901758519067876,0.026036775497266944,0.0023702477468488846,0.09508340265221263,0.5111481587387838,-0.0033572285507754065,0.20605760542437584,0.1626608723209703,0.14920573280362562,0.36871847774534616,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,target,ba_target,15,other,19,162.1360626220703,0.9999999439377756,21,0.013023720139634392,0.059077688311666314,0.16287400069397462,0.1377298673251175,0.025232962401050506,0.002840201436917529,0.09339625728972142,0.5140703687835324,-0.00824512244383901,0.3006038680190921,0.07210140845130071,0.059077688311666314,0.3727052764703928,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,target,ba_target,19,bound,21,158.09530639648438,0.9999999611672317,21,0.0023730855550764055,0.09022769448198396,0.13046065634623288,0.05467474626322299,0.01095756515532287,0.000916860888820448,0.09978412509673357,0.6061717000187917,0.004433527361046796,0.18513540260945588,0.09260078003706038,0.09022769448198396,0.2777361826465162,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0124,test,ba,target,ba_target,19,other,19,162.1360626220703,1.000000048525991,21,0.0022526628916935644,0.050075658195954,0.12690477160715918,0.09527420137629827,0.010679882425229506,0.0015293440284774279,0.0978492411746692,0.6120428391389162,0.0033914476875936093,0.22217897298345746,0.05232832108764756,0.050075658195954,0.274507294071105,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,source,ab_source,0,bound,20,142.66986083984375,1.000000182569953,21,-0.011440525089700419,0.09666246952410329,0.21037206957595347,0.027404226192436973,0.0587129594058275,0.00510912278775685,0.048322049864080396,0.30379059189309066,0.26106721841640423,0.23777629576839043,0.08522194443440287,0.09666246952410329,0.32299824020279333,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,source,ab_source,0,other,19,133.65048217773438,1.0000002626787063,21,-0.0051781197817470145,0.13154046253201593,0.16192178360386522,-0.0177183842798848,0.06356457213094129,0.003738487947369755,0.055558334766634423,0.32819043197244796,0.27838269378706365,0.1442033993239804,0.12636234275026892,0.13154046253201593,0.2705657420742493,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,source,ab_source,3,bound,20,142.66986083984375,1.0000000660092736,21,-0.007538336748926098,0.1008653919374649,0.25832116579101716,0.04409470276615688,0.06353565375103262,0.008675120884871592,0.05219804714555447,0.32185567565982803,0.15799264482227401,0.30241586855717406,0.0933270551885388,0.1008653919374649,0.39574292374571285,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,source,ab_source,3,other,19,133.65048217773438,1.000000166125328,21,-0.0031101952675547367,0.1411846902779544,0.2332146647565373,-0.02204789307309419,0.0689321514940544,0.007293216307510814,0.05687048403124678,0.3451173251721845,0.17254572242648863,0.2111667716834431,0.13807449501039967,0.1411846902779544,0.3492412666938428,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,source,ab_source,7,bound,20,142.66986083984375,1.0000000758532197,21,1.572172217700095e-05,0.1050108077401398,0.2169036119953643,0.037630493148030186,0.03948134638757683,-0.004271701569741301,0.0866218440414836,0.44651282599958164,0.07209512638860784,0.2545341051433945,0.10502652946231679,0.1050108077401398,0.3595606346057113,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,source,ab_source,7,other,19,133.65048217773438,1.0000002359202642,21,0.002273035108331874,0.15682653382529668,0.20928078673644393,-0.05165081106479134,0.03910898298168792,-0.005185140305001143,0.08914533236296994,0.48128299066163194,0.07891852561369454,0.1576299756716526,0.15909956893362856,0.15682653382529668,0.31672954460528113,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,source,ab_source,11,bound,20,142.66986083984375,0.999999989973275,21,-0.004413981634462073,0.10812644545269033,0.19660060329334336,0.043611725444844346,0.05895980400880769,-0.005054004208764652,0.06999510735922049,0.5073831355777939,0.024791154679801475,0.2402123287381877,0.10371246381822825,0.10812644545269033,0.34392479255641595,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,source,ab_source,11,other,19,133.65048217773438,1.000000114615327,21,-0.004077838063873871,0.16549798160001042,0.19617894013849657,-0.0505522057633146,0.058478830518792387,-0.005295234347153381,0.0740209667592504,0.5402201799140601,0.025528493859058848,0.14562673437518198,0.16142014353613654,0.16549798160001042,0.3070468779113185,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,source,ab_source,15,bound,20,142.66986083984375,0.9999999678309236,21,-0.010944365131563468,0.09156371938346175,0.14966887208273102,0.03660642360672906,0.08624840534964019,-0.011869249472620998,0.10438619707787541,0.5940585227490884,-0.03971855781441777,0.18627529568946008,0.08061935425189828,0.09156371938346175,0.26689464994135836,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,source,ab_source,15,other,19,133.65048217773438,1.000000065558183,21,-0.01213198864859792,0.1767705211990796,0.15273987038125028,-0.06317703853375496,0.08814727458345882,-0.013605016802589086,0.10974672292570839,0.6069167933506456,-0.045407072897017654,0.08956283184749532,0.1646385325504817,0.1767705211990796,0.254201364397977,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,source,ab_source,19,bound,20,142.66986083984375,0.9999999883021541,21,-0.003946471789955991,0.050482368364874824,0.11241032364450441,0.064585171120636,-0.01451799105979757,-0.0013857097021640187,0.14251171799966672,0.7465980006897318,-0.09673742096534207,0.17699549476514043,0.046535896574918835,0.050482368364874824,0.22353139134005925,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,source,ab_source,19,other,19,133.65048217773438,0.9999999808231166,21,-0.0039032815968250874,0.1176865538643015,0.11776020736807903,0.03674438226844914,-0.016576246560933667,-0.002070113800728583,0.15175734498541943,0.707465429805371,-0.10886429551001617,0.15450458963652816,0.11378327226747642,0.1176865538643015,0.26828786190400455,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,target,ab_target,0,bound,19,105.41925048828125,1.0000003299142242,21,0.008288086478593252,0.13917531788646176,0.19224745381078737,0.011515180202123219,0.00919633722771509,0.002428347074621683,-0.09401467319152683,0.3817260622109465,0.34943821821450205,0.2037626340129106,0.147463404365055,0.13917531788646176,0.3512260383779656,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,target,ab_target,0,other,20,105.61866760253906,1.000000055869478,21,0.0054661207485020204,0.09140847970007909,0.23446851083348683,0.05815665034149231,0.008627920111386808,0.002675755219902266,-0.10005515502595053,0.37338320361456334,0.3258685703260159,0.29262516117497916,0.09687460044858111,0.09140847970007909,0.38949976162356026,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,target,ab_target,3,bound,19,105.41925048828125,1.0000002026979422,21,0.010385798154182896,0.16082424969126136,0.2234379821779782,0.0003355320950689241,0.030127723970856692,-0.006288320597260925,-0.0199633166367071,0.3993542637799953,0.20178629006256704,0.22377351427304712,0.17121004784544425,0.16082424969126136,0.3949835621184914,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,target,ab_target,3,other,20,105.61866760253906,0.999999979119488,21,0.008881186049199453,0.10418714536989883,0.25345216037677926,0.06955309383724669,0.02919361494259101,-0.005082745518703521,-0.024635937550790434,0.39118332401046685,0.1732681376027998,0.3230052542140259,0.11306833141909828,0.10418714536989883,0.4360735856331242,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,target,ab_target,7,bound,19,105.41925048828125,1.0000001144946535,21,-0.003179150995580825,0.21834091767027233,0.23061347802701385,-0.03463327008509202,0.021523334844941695,0.0008083062457264376,0.04126325347139195,0.462907910017556,0.06235533529842417,0.19598020794192184,0.2151617666746915,0.21834091767027233,0.41114197461661334,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,target,ab_target,7,other,20,105.61866760253906,0.999999948080889,21,-0.006745513737345281,0.1341824952234418,0.24740167874801805,0.0681068531420543,0.017632012240269005,-0.00024166032350572285,0.04186592318499818,0.4514336892501255,0.04636447035283325,0.31550853189007233,0.12743698148609653,0.1341824952234418,0.44294551337616883,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,target,ab_target,11,bound,19,105.41925048828125,1.0000001029038368,21,0.0006854305834870996,0.19224170024241702,0.23354578957485256,-0.06376727318926881,0.020415784241765086,-0.005160254813782684,0.03453443716929647,0.5632134226887228,0.024291066406347227,0.16977851638558375,0.19292713082590413,0.19224170024241702,0.3627056472114879,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,target,ab_target,11,other,20,105.61866760253906,1.0000001010165311,21,-0.0015671625618966097,0.09997764317936382,0.24340130673630148,0.05371967472451268,0.018666844771790675,-0.0058103094649893635,0.03417351321725122,0.5429332565156226,0.014505333898574432,0.29712098146081417,0.09841048061746721,0.09997764317936382,0.3955314620782814,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,target,ab_target,15,bound,19,105.41925048828125,1.0000000568232728,21,-0.008697471865774388,0.24027171099978056,0.19875365405870463,-0.08503695346890236,0.034776338080980136,0.004883656085299582,0.06981184456362333,0.5741257656407319,-0.02888848727117083,0.11371670058980227,0.23157423913400618,0.24027171099978056,0.3452909397238084,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,target,ab_target,15,other,20,105.61866760253906,1.0000000787251735,21,-0.008877021233561959,0.11799357467141974,0.2027649680539453,0.04054700169391743,0.03507396893160402,0.004637016001018518,0.07061698526941956,0.5669519396076901,-0.029708354270279173,0.24331196974786273,0.10911655343785778,0.11799357467141974,0.3524285231857205,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,target,ab_target,19,bound,19,105.41925048828125,0.9999999019021115,21,-0.02076905198273032,0.12076235215138587,0.1569955213355342,0.030568107159957596,0.006126689766942124,-0.0007887347275327136,0.10263766586108267,0.6672202243812959,-0.06275287204382379,0.1875636284954918,0.09999330016865554,0.12076235215138587,0.28755692866414734,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ab,target,ab_target,19,other,20,105.61866760253906,1.0000000366819806,21,-0.02065600248128203,0.050366445084930635,0.15750797296955643,0.08199284509504358,0.005910143707584344,-0.0006942098678816642,0.10210346496859571,0.6828527181234717,-0.059383340918038235,0.2395008180646,0.029710442603648603,0.050366445084930635,0.26921126066824863,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ba,source,ba_source,0,bound,19,163.71533203125,0.9999998839511224,21,-0.017333226371037375,0.06754232099957053,0.2682677294811342,0.065657100339185,0.05170325660288587,0.007322714392471868,0.014338141733290628,0.2915397081023875,0.25096213867123424,0.3339248298203192,0.05020909462853315,0.06754232099957053,0.38413392444885236,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ba,source,ba_source,0,other,20,154.5037384033203,0.9999997444199242,21,-0.01939796682296095,0.09796506750196557,0.229845923537836,0.0348979289485013,0.05551906922256227,0.007899673445125044,0.016531627014753365,0.30506447926148655,0.2716739423106551,0.2647438524863373,0.07856710067900462,0.09796506750196557,0.34331095316534194,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ba,source,ba_source,3,bound,19,163.71533203125,0.9999999566750858,21,-0.011943775964075021,0.07156651379481582,0.2824471715072669,0.10215431687290666,0.059087144318036085,0.01140569363528553,0.029470137521520605,0.3130375547842449,0.1427752002050843,0.38460148838017355,0.059622737830740805,0.07156651379481582,0.44422422621091434,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ba,source,ba_source,3,other,20,154.5037384033203,0.9999998165610173,21,-0.013972481341026475,0.10837156908997697,0.26073691550993194,0.055852199044457505,0.06443997352441945,0.012679098017768306,0.030973794515699232,0.3240162684692309,0.15690247973055949,0.31658911455438943,0.09439908774895049,0.10837156908997697,0.41098820230333993,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ba,source,ba_source,7,bound,19,163.71533203125,0.9999999035201488,21,-0.005811414319880573,0.06652029573740863,0.22761045322095266,0.11116002724515268,0.050600575641461545,0.0008270376626115829,0.07313625043898697,0.41174422825346196,0.06421244963999338,0.33877048046610536,0.06070888141752805,0.06652029573740863,0.3994793618836334,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ba,source,ba_source,7,other,20,154.5037384033203,0.9999997156792214,21,-0.005081822288887416,0.11356157987160607,0.2224008269372243,0.04356556631896892,0.052274155140304875,-0.00016412484456410645,0.08122026953677709,0.4273804980555638,0.06484276695222792,0.2659663932561932,0.10847975758271866,0.11356157987160607,0.37444615083891186,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ba,source,ba_source,11,bound,19,163.71533203125,0.9999999242724187,21,-0.003054654028409074,0.05637460565735828,0.1987543302196016,0.12959156130979543,0.07549741020992339,-0.00278105537429091,0.06637155657367598,0.4807347140032554,-0.0014885442984913563,0.328345891529397,0.0533199516289492,0.05637460565735828,0.38166584315834623,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ba,source,ba_source,11,other,20,154.5037384033203,0.9999998290989077,21,-0.0026842574252952207,0.11398877859262459,0.20171398966002563,0.06256893447935753,0.07794025553359682,-0.004379038805593608,0.07134326659758075,0.48542607180770403,-0.005918171341092637,0.26428292413938315,0.11130452116732936,0.11398877859262459,0.3755874453067125,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ba,source,ba_source,15,bound,19,163.71533203125,0.999999983980704,21,-0.006933666128092109,0.039896027661957295,0.13863613740683411,0.13520085471041401,0.09665473526196804,-0.009193323998569146,0.09785160968410833,0.5738901410832801,-0.06600253170119659,0.2738369921172481,0.032962361533865184,0.039896027661957295,0.3067993536511133,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ba,source,ba_source,15,other,20,154.5037384033203,0.9999998510884389,21,-0.007413211009033874,0.10125548525379888,0.14387606034907513,0.05061682964700115,0.10402942524544576,-0.010827921305958773,0.10406343726325376,0.589469583469581,-0.07506983782472412,0.19449288999607628,0.093842274244765,0.10125548525379888,0.28833516424084127,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ba,source,ba_source,19,bound,19,163.71533203125,0.9999999464809882,21,-0.0025155748625159935,0.020191629459958425,0.1003096512448962,0.078313002458327,-0.008388227674483804,-0.00031550476848424047,0.12558326111252158,0.7582249109513547,-0.07140320144058558,0.1786226537032232,0.017676054597442432,0.020191629459958425,0.19629870830066562,1,1,1,1,1,1,3,5,7
deepseek-coder-1.3b,base_0125,calib,ba,source,ba_source,19,other,20,154.5037384033203,0.9999997955359394,21,-0.0029748938286802396,0.057339703633093965,0.1050871571805877,0.04656346312602852,-0.008485963722785818,-0.0009483803119423455,0.1315035511750119,0.7485655789108688,-0.07665042062624308,0.15165062030661622,0.05436480980441372,0.057339703633093965,0.20601543011102993,1,1,1,1,1,1,3,5,7
