split,position,site_kind,site,variant,layer,delta_ld,ci_lo,ci_hi,n_rows,n_bases,flip_rate,moves_toward_target,mean_delta_norm_ratio
test,use,band,L8+16+24,gram_random,8,0.0010602697730064392,-0.0008928542105214937,0.0030133919258202822,280,70,0.0,False,0.025007685377506864
test,use,band,L8+16+24,clens_answer,8,0.004966520518064499,0.0025669703366500993,0.00747909045379076,280,70,0.0035714285714285713,True,0.028627175914550752
test,use,band,L8+16+24,clens_value,8,0.0006138419466359275,-0.002511156632431916,0.003738841244152614,280,70,0.0,False,0.03097267988396135
test,use,band,L8+16+24,logit_value,8,-0.0002790153026580811,-0.002008924750345094,0.0014508956457887376,280,70,0.0,False,0.019616891378262252
test,use,band,L8+16+24,noop_same_value,8,0.0,0.0,0.0,280,70,0.0,False,0.0
test,use,band,L8+16+24,whole_state,8,1.7106026770813125,1.4808342665806413,1.9523856014199552,280,70,0.3357142857142857,True,
test,use,single,L16,gram_random,16,0.001506694619144712,0.0006138314067253045,0.002399553470313549,280,70,0.0,True,0.024221938591947927
test,use,single,L16,clens_answer,16,0.0017299100756645203,0.0005022339948586056,0.003069191782602242,280,70,0.0,True,0.022876257961387026
test,use,single,L16,clens_value,16,0.001953125957931791,0.0009486581385135651,0.002901792132428714,280,70,0.007142857142857143,True,0.019961985134622894
test,use,single,L16,logit_value,16,0.0007812480841364179,-0.0002232207198228155,0.0017857172872338975,280,70,0.0,False,0.022661170615853665
test,use,single,L16,noop_same_value,16,0.0,0.0,0.0,280,70,0.0,False,0.0
test,use,single,L16,whole_state,16,0.08722098331366267,0.06780133848477687,0.10697544452335153,280,70,0.007142857142857143,True,
test,use,single,L24,gram_random,24,0.0003348206835133689,-0.0005022353386240346,0.0012276812882295678,280,70,0.0,False,0.02376453065928382
test,use,single,L24,clens_answer,24,0.0011160736637456077,5.5802227663142345e-05,0.002287946564278432,280,70,0.0,True,0.0297202715159878
test,use,single,L24,clens_value,24,0.00033481791615486145,-0.0006696462923926966,0.0013950902649334498,280,70,0.0,False,0.02882212669466189
test,use,single,L24,logit_value,24,0.0012276779328073775,0.0001674109005502292,0.0022879498505166598,280,70,0.0035714285714285713,True,0.034169394234706295
test,use,single,L24,noop_same_value,24,0.0,0.0,0.0,280,70,0.0,False,0.0
test,use,single,L24,whole_state,24,0.0017857175852571214,-0.0010044578223356178,0.004687502543841089,280,70,0.0035714285714285713,False,
test,use,single,L31,gram_random,31,0.0,0.0,0.0,280,70,0.0,False,0.024493850426434725
test,use,single,L31,clens_answer,31,0.0,0.0,0.0,280,70,0.0,False,0.020790809721775775
test,use,single,L31,clens_value,31,0.0,0.0,0.0,280,70,0.0,False,0.028114057324203977
test,use,single,L31,logit_value,31,0.0,0.0,0.0,280,70,0.0,False,0.02811589492578477
test,use,single,L31,noop_same_value,31,0.0,0.0,0.0,280,70,0.0,False,0.0
test,use,single,L31,whole_state,31,0.0,0.0,0.0,280,70,0.0,False,
test,use,single,L8,gram_random,8,0.00022321524364607675,-0.0015624989728842463,0.0018973254093102047,280,70,0.0,False,0.025007685377506864
test,use,single,L8,clens_answer,8,0.004520087582724435,0.0025111614433782443,0.006640621085784265,280,70,0.0,True,0.028627175914550752
test,use,single,L8,clens_value,8,0.0018415170056479318,-0.0012848759974752153,0.0049121215380728165,280,70,0.0035714285714285713,False,0.03097267988396135
test,use,single,L8,logit_value,8,0.0005580334791115352,-0.0011732768879405089,0.0022321456271622866,280,70,0.0,False,0.019616891378262252
test,use,single,L8,noop_same_value,8,0.0,0.0,0.0,280,70,0.0,False,0.0
test,use,single,L8,whole_state,8,1.702343752341611,1.4697335507614273,1.9438337122169986,280,70,0.3357142857142857,True,
