model,split,correct_only,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,statistic,role,token_identical,n_pairs,n_bases,mean_delta,median_delta,sd_delta,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,degenerate,sign_test_p,permutation_p,permutation_effect_size,mean_frac_from,mean_frac_to,same_target_token,median_abs_rho_minus_one
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_both_defs,both_defs,0,140,140,0.026784530729633594,0.015970622692035835,0.2722775014160416,0.09837217761414181,-0.01613297077995088,0.07379789788941463,0.7071428571428572,140,0,1.0330793850718241e-06,0.266,1.1870449997716088,0.39856051601401227,0.4253450467436459,1,1.869878238358602e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_inner_def,inner_def,0,140,140,-0.021205059706328452,-0.021027702684086762,0.27994592483801395,-0.07574698477428599,-0.06808022258881755,0.024965792202833126,0.32142857142857145,140,0,2.8775745476269804e-05,0.434,-0.8957515979551411,0.07989229021466933,0.058687230508340855,1,1.869878238358602e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_inner_def_identical,inner_def_identical,1,140,140,-0.014960753224843842,-0.01796553278981696,0.23132680698544178,-0.06467366847710553,-0.05322678870143942,0.02259972747791179,0.3357142857142857,140,0,0.00012562947340398603,0.504,-0.7857195855614202,0.07430168340783533,0.05934093018299149,1,1.869878238358602e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_inner_def_name,inner_def_name,0,140,140,-0.0062443064814846115,-0.0058266324582276815,0.06876908926247746,-0.09080106408929423,-0.01728619310203572,0.005598887427387749,0.42142857142857143,140,0,0.07555082875265669,0.318,-1.0395492821679968,0.005590606806833986,-0.0006536996746506272,1,1.869878238358602e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_inner_def_value,inner_def_value,1,140,140,-0.014960753224843842,-0.01796553278981696,0.23132680698544178,-0.06467366847710553,-0.05322678870143942,0.02259972747791179,0.3357142857142857,140,0,0.00012562947340398603,0.504,-0.7857195855614202,0.07430168340783533,0.05934093018299149,1,1.869878238358602e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_other,other,1,140,140,0.03534163520189934,0.02632311828558273,0.24746889740735908,0.14281243248004374,-0.008428662177718683,0.07211655584916658,0.8071428571428572,140,0,1.0374925647730655e-13,0.106,1.5685167109742926,0.24319138343301389,0.27853301863491325,1,1.869878238358602e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_outer_def,outer_def,1,140,140,0.04798959043596206,0.038602753679013335,0.34285731409130976,0.13996956886613615,-0.005455802711022702,0.10555065361314499,0.7642857142857142,140,0,2.59316019986872e-10,0.098,1.687024043771791,0.318668225799343,0.3666578162353051,1,1.869878238358602e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_outer_def_name,outer_def_name,1,140,140,0.04531262568046107,0.027256211109138645,0.19604085857950548,0.2311386820522635,0.014133646013049485,0.07989945649509549,0.8214285714285714,140,0,5.4081768250748685e-15,0.006,2.6856048380527726,0.2627076894801176,0.3080203151605786,1,1.869878238358602e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_outer_def_value,outer_def_value,1,140,140,0.0026769647555009816,0.00847194430535407,0.22016494880284743,0.012158905266515158,-0.034923335244311855,0.03859291987716111,0.6214285714285714,140,0,0.005102556809829763,0.914,0.21331646006468502,0.05596053631922545,0.05863750107472642,1,1.869878238358602e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_return_kw,return_kw,1,140,140,-0.0064229947988882685,-0.006635535514781235,0.047564855776312205,-0.13503656626426663,-0.01406979597445128,0.001421664673676816,0.2571428571428571,140,0,7.600909757854836e-09,0.132,-1.523731871523577,0.006149311918668025,-0.0002736828802202428,1,1.869878238358602e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_signature,signature,1,140,140,-0.06994276063338141,-0.08818476675100051,0.5444053081854263,-0.128475530237774,-0.15926874444975594,0.018494455374686067,0.14285714285714285,140,0,1.4188339369831328e-18,0.156,-1.4559190977143777,-0.0057008167998409175,-0.0756435774332223,1,1.869878238358602e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_suffix,suffix,1,140,140,0.03772034522486353,0.05781696438059859,0.8144888829347543,0.04631167596658919,-0.09569407987468966,0.1695350658159545,0.7857142857142857,140,0,6.249132901619841e-12,0.616,0.5359498579038418,0.3080066895008853,0.34572703472574884,1,1.869878238358602e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_use_site,use_site,1,140,140,-0.023480652811588294,-0.01888605451928028,0.08546347056178875,-0.2747449016198347,-0.036917274404514436,-0.009129853072253393,0.10714285714285714,140,0,8.894877270372546e-23,0.0,-2.972098154510976,0.04979279073747885,0.026312137925890555,1,1.869878238358602e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,binding_shift,binding_shift,0,140,140,-0.7404087427734205,-0.011951512402720452,5.0389955962661945,-0.14693577889253367,-1.6932018097512285,-0.032453546842369334,0.42857142857142855,140,0,0.10798762998355278,0.098,-1.6833280787194598,,,1,1.9889345059809216e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,binding_shift_identical,binding_shift_identical,1,140,140,-0.7672596667139957,0.0008567839852523101,5.182379416240402,-0.14805161974624587,-1.7382227779254242,-0.033008242109072,0.5071428571428571,140,0,0.9326867554513679,0.094,-1.6944440742901434,,,1,1.9889345059809216e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,delta_frac_both_defs,both_defs,0,140,140,0.48143087676441415,0.02244025490139734,2.8668808664600824,0.16792845576414447,0.060925556714302824,1.0251461774152375,0.7071428571428572,140,0,1.0330793850718241e-06,0.004,1.906212799292381,0.21599891722547554,0.6974297939898897,1,1.9889345059809216e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,delta_frac_inner_def,inner_def,0,140,140,-0.12948893300450326,0.0016195742404569863,1.155100603096317,-0.11210186598240911,-0.3581962957494675,0.022236147186214868,0.5214285714285715,140,0,0.6727565036145107,0.212,-1.3164905903772914,0.19248180408320728,0.062992871078704,1,1.9889345059809216e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,delta_frac_inner_def_identical,inner_def_identical,1,140,140,-0.15633985694507832,0.008559930309832757,1.2667111128388024,-0.12342187209103109,-0.39759434042321407,0.015260993275617862,0.6285714285714286,140,0,0.0029587002331942303,0.214,-1.4325388073365959,0.1853208995528539,0.028981042607775547,1,1.9889345059809216e-07
