split,subset,layer,position,lens,accuracy,accuracy_ci_lo,accuracy_ci_hi,n_rows,n_bases,mean_bound_rank,reversal_rate,reversal_ci_lo,reversal_ci_hi,paired_gap,paired_gap_ci_lo,paired_gap_ci_hi,n_pairs
test,both_correct,6,mutation,jlens,0.4782608695652174,0.4,0.5455086580086577,46,20,4.565217391304348,0.043478260869565216,0.0,0.14285714285714285,0.0005828919618026069,-0.007318678506752226,0.0077718932774256564,23
test,both_correct,12,mutation,jlens,0.5,0.5,0.5,46,20,4.1521739130434785,0.0,0.0,0.0,-0.006146363590074622,-0.026889006339368367,0.012796553969383227,23
test,both_correct,18,mutation,jlens,0.5217391304347826,0.5,0.5714285714285714,46,20,4.239130434782608,0.043478260869565216,0.0,0.14285714285714285,0.025002064912215523,-0.037010958132289704,0.0870675887825297,23
test,both_correct,23,mutation,jlens,0.5217391304347826,0.5,0.5714285714285714,46,20,4.456521739130435,0.043478260869565216,0.0,0.14285714285714285,0.048142331449881844,-0.042844077906655995,0.13357037163626115,23
test,both_correct,6,mutation,logit,0.4782608695652174,0.30434782608695654,0.6521739130434783,46,20,4.673913043478261,0.2608695652173913,0.08333333333333333,0.4782608695652174,-0.2273217841334965,-0.6561769753694534,0.19777624706729582,23
test,both_correct,12,mutation,logit,0.5,0.43478260869565216,0.5681818181818182,46,20,4.195652173913044,0.043478260869565216,0.0,0.14285714285714285,-0.25217998027801514,-0.752005130478314,0.20784271464029444,23
test,both_correct,18,mutation,logit,0.4782608695652174,0.42857142857142855,0.5,46,20,4.108695652173913,0.0,0.0,0.0,0.5576432528703109,-0.6282606530263557,1.6478343505859376,23
test,both_correct,23,mutation,logit,0.5217391304347826,0.5,0.5714285714285714,46,20,4.456521739130435,0.043478260869565216,0.0,0.14285714285714285,1.4600220555844514,-1.3004442382942547,4.052984047394531,23
test,both_correct,6,mutation,probe,1.0,1.0,1.0,46,20,,1.0,1.0,1.0,12.886985841004744,12.45892672159455,13.236671588897705,23
test,both_correct,12,mutation,probe,1.0,1.0,1.0,46,20,,1.0,1.0,1.0,13.756052037943965,13.375913325173514,14.138263648748397,23
test,both_correct,18,mutation,probe,1.0,1.0,1.0,46,20,,1.0,1.0,1.0,12.737812622733738,12.149923370875321,13.265175276498,23
test,both_correct,23,mutation,probe,1.0,1.0,1.0,46,20,,1.0,1.0,1.0,14.692306725875191,13.221189042925834,16.187236286699772,23
test,both_correct,6,pre_def,gram_random,0.5,0.5,0.5,46,20,4.695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,12,pre_def,gram_random,0.5,0.5,0.5,46,20,5.413043478260869,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,18,pre_def,gram_random,0.5,0.5,0.5,46,20,4.326086956521739,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,23,pre_def,gram_random,0.5,0.5,0.5,46,20,2.5869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,6,pre_def,jlens,0.5,0.5,0.5,46,20,5.826086956521739,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,12,pre_def,jlens,0.5,0.5,0.5,46,20,3.739130434782609,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,18,pre_def,jlens,0.5,0.5,0.5,46,20,4.456521739130435,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,23,pre_def,jlens,0.5,0.5,0.5,46,20,4.8478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,6,pre_def,logit,0.5,0.5,0.5,46,20,4.130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,12,pre_def,logit,0.5,0.5,0.5,46,20,4.065217391304348,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,18,pre_def,logit,0.5,0.5,0.5,46,20,4.8478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,23,pre_def,logit,0.5,0.5,0.5,46,20,4.8478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,6,pre_def,probe,0.5,0.5,0.5,46,20,,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,12,pre_def,probe,0.5,0.5,0.5,46,20,,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,18,pre_def,probe,0.5,0.5,0.5,46,20,,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,23,pre_def,probe,0.5,0.5,0.5,46,20,,0.0,0.0,0.0,0.0,0.0,0.0,23
test,both_correct,6,use,gram_random,0.5652173913043478,0.4772727272727273,0.6522157190635449,46,20,4.108695652173913,0.17391304347826086,0.043432971014492755,0.3333333333333333,0.0007243376711140509,-0.003104902061426805,0.004313138127326965,23
test,both_correct,12,use,gram_random,0.5,0.4375,0.5652173913043478,46,20,4.195652173913044,0.043478260869565216,0.0,0.14285714285714285,-0.00824524656586025,-0.01808762178197503,0.0021559348595993856,23
test,both_correct,18,use,gram_random,0.5217391304347826,0.4523809523809524,0.6086956521739131,46,20,3.782608695652174,0.08695652173913043,0.0,0.22727272727272727,-0.006680482755536618,-0.028429122107184453,0.014685646568735436,23
test,both_correct,23,use,gram_random,0.5652173913043478,0.5,0.6428571428571429,46,20,4.195652173913044,0.13043478260869565,0.0,0.2857142857142857,0.013726371461930483,-0.04968608172425294,0.07142134926232377,23
test,both_correct,6,use,jlens,0.5434782608695652,0.5,0.6136363636363636,46,20,4.543478260869565,0.08695652173913043,0.0,0.22727272727272727,0.004144875251728556,0.00010242471132766124,0.008071611789986485,23
test,both_correct,12,use,jlens,0.5217391304347826,0.5,0.5714285714285714,46,20,3.847826086956522,0.043478260869565216,0.0,0.14285714285714285,0.01027831564778867,-0.002099348445023809,0.023989792664845765,23
test,both_correct,18,use,jlens,0.4782608695652174,0.42857142857142855,0.5,46,20,3.891304347826087,0.0,0.0,0.0,0.010009434560070868,-0.004331269741735675,0.022214914216295525,23
test,both_correct,23,use,jlens,0.5,0.5,0.5,46,20,4.217391304347826,0.0,0.0,0.0,0.014122768588688063,-0.006582108935849233,0.03628336971956284,23
test,both_correct,6,use,logit,0.6739130434782609,0.5384615384615384,0.8095238095238095,46,20,4.108695652173913,0.4782608695652174,0.2916666666666667,0.6666666666666666,0.30069150289763574,0.09567068996636764,0.5429111730263166,23
test,both_correct,12,use,logit,0.5217391304347826,0.5,0.5714285714285714,46,20,4.195652173913044,0.043478260869565216,0.0,0.14285714285714285,0.39055515372234845,0.05900224775075913,0.7116407579353876,23
test,both_correct,18,use,logit,0.5,0.5,0.5,46,20,4.304347826086956,0.0,0.0,0.0,-0.01165088881617007,-0.30070432282629467,0.27262123358937407,23
test,both_correct,23,use,logit,0.5,0.5,0.5,46,20,4.217391304347826,0.0,0.0,0.0,0.4288721706556237,-0.19965845779939131,1.1010214934230365,23
test,both_correct,6,use,probe,1.0,1.0,1.0,46,20,,1.0,1.0,1.0,13.328396631323773,12.879128528258322,13.728780522465705,23
test,both_correct,12,use,probe,1.0,1.0,1.0,46,20,,1.0,1.0,1.0,13.812829100567361,13.333906882029513,14.231123192879288,23
test,both_correct,18,use,probe,1.0,1.0,1.0,46,20,,1.0,1.0,1.0,12.451132535934448,11.84082419732107,12.983870652566354,23
test,both_correct,23,use,probe,1.0,1.0,1.0,46,20,,1.0,1.0,1.0,11.117044666539067,10.406241116105091,11.696394539534142,23
