model,arm,lens,layer,site,condition,condition_kind,condition_order,relative_depth,n_pairs,mean_delta_contrast_z,mean_delta_contrast_prob,sign_consistency_z,sign_consistency_prob,mean_contrast_prob_unsafe,mean_contrast_prob_safe,permutation_effect_size,permutation_p,permutation_null_sd,anchor_token_same_frac,corr_contrast_entropy,corr_contrast_norm,mean_delta_entropy,topk_enrichment_positive,topk_enrichment_negative,topk_enrichment_random,concept_rank_best
starcoder2-3b,main,jlens,19,last_token,rename_opaque_encode,cumulative,23,0.6552,72,-0.04618183667865645,-3.9442459833540426e-05,0.3611111111111111,0.2916666666666667,-0.010659038698772954,-0.010619596238939412,-3.2257940378460868,0.0,0.014383213005004938,1.0,-0.072095734435485,0.011018002655267306,-4.849713579425775e-05,0.125,0.125,0.03125,128.0
starcoder2-3b,main,jlens,19,last_token,rename_opaque_encode_flatten,cumulative,24,0.6552,72,0.003011556183957415,-4.30733260020688e-06,0.5555555555555556,0.5833333333333334,-0.01134233487545211,-0.011338027542851903,0.3411627174887962,0.718,0.009085317162637262,1.0,-0.6564791206453165,0.19818631524351438,-2.8824976391462876e-06,0.125,0.125,0.0,34.0
starcoder2-3b,main,jlens,23,last_token,clean_heldout,clean,-1,0.7931,72,0.02586513682101498,4.813377893145326e-06,0.6388888888888888,0.4861111111111111,-0.010071224673929513,-0.01007603805182266,2.2966862630130973,0.02,0.011508186419961028,1.0,0.31323907737291395,0.007708385947807192,-2.255052711165452e-05,0.625,0.75,0.0625,41.0
starcoder2-3b,main,jlens,23,last_token,normalize,baseline,0,0.7931,72,0.011213670285388659,-1.3925333477797017e-05,0.5138888888888888,0.4583333333333333,-0.010774287958252448,-0.010760362624774651,0.4885506127131444,0.632,0.02357616211246025,1.0,0.032356477182708204,0.20969368793295806,-0.00022092868771898347,0.125,0.125,0.03125,79.0
starcoder2-3b,main,jlens,23,last_token,rename_only,atomic,11,0.7931,72,-0.05603232900529837,-6.833916231850011e-05,0.375,0.4166666666666667,-0.011123331264895025,-0.011054992102576523,-2.566172269593179,0.01,0.021738879045908467,1.0,-0.1863746054814364,0.30055443004023763,-0.00011466936575960713,0.125,0.125,0.03125,129.0
starcoder2-3b,main,jlens,23,last_token,opaque_only,atomic,12,0.7931,72,-0.05890555835131436,-6.402882128200989e-05,0.3611111111111111,0.2777777777777778,-0.010942957149976059,-0.010878928328694047,-2.5662380280140122,0.004,0.022443142906195392,1.0,-0.2331921369011333,0.30369990503059435,-8.221214935839111e-05,0.125,0.125,0.03125,130.0
starcoder2-3b,main,jlens,23,last_token,encode_only,atomic,13,0.7931,72,-0.030156127290657236,-5.977003610218502e-05,0.4444444444444444,0.3333333333333333,-0.0109183605691823,-0.010858590533080116,-1.4645129660459655,0.15,0.02051913643516621,1.0,-0.2614337172243242,0.22645274864572212,-0.00015777275650141753,0.125,0.125,0.03125,83.0
starcoder2-3b,main,jlens,23,last_token,flatten_only,atomic,14,0.7931,72,0.008590278712131931,-9.539840312205678e-06,0.4861111111111111,0.4583333333333333,-0.01202544484400127,-0.012015905003689063,0.7396448926476489,0.424,0.010430850756944708,1.0,-0.4410250820165025,0.4867774317153107,-5.895564457800459e-05,0.0,0.0,0.09375,32.0
starcoder2-3b,main,jlens,23,last_token,rename_cumulative,cumulative,21,0.7931,72,-0.07233840565359875,-7.242585496461585e-05,0.375,0.2916666666666667,-0.011130292329262761,-0.011057866474298144,-2.737979003003519,0.002,0.026180641211194188,1.0,-0.24750788317674047,0.45380303203407313,-0.00010370278209481665,0.0,0.125,0.03125,144.0
starcoder2-3b,main,jlens,23,last_token,rename_opaque,cumulative,22,0.7931,72,-0.04871332432708961,-4.366360290129955e-05,0.2916666666666667,0.3888888888888889,-0.011101939463866188,-0.011058275860964889,-2.8689305628459723,0.004,0.017007352399127654,1.0,0.10871616579289575,0.23352173246814487,-5.1015283978007707e-05,0.25,0.0,0.03125,162.0
starcoder2-3b,main,jlens,23,last_token,rename_opaque_encode,cumulative,23,0.7931,72,-0.05408262530076313,-7.214625671024934e-05,0.3472222222222222,0.2638888888888889,-0.011040721870035061,-0.010968575613324812,-2.894010125808451,0.006,0.018559805612975492,1.0,-0.34470291608447906,0.358871647506845,-8.031334272520476e-05,0.0,0.125,0.0,122.0
