model,lens,basis,arm,layer,site,condition,n_candidates,n,sv1_share,sv1_floor,mean_pairwise_cosine,resultant_length,mean_norm,dropped_zero_norm
deepseek-coder-1.3b,jlens,frozen_pool,same_label_safe,7,last_token,clean_heldout,196,72,0.3323960833830162,0.013888888888888888,-0.01360468026205978,0.021752299174057632,6.471149145287605,0
deepseek-coder-1.3b,jlens,frozen_pool,main,11,sink_arg,clean_heldout,196,72,0.4449145802811112,0.013888888888888888,0.40942578262733464,0.6462415974796625,7.525822218905757,0
deepseek-coder-1.3b,jlens,frozen_pool,same_label_unsafe,11,sink_arg,clean_heldout,196,72,0.22976288138288764,0.013888888888888888,-0.01315350631822729,0.03029967257933246,8.198705313384599,0
deepseek-coder-1.3b,jlens,frozen_pool,same_label_safe,11,sink_arg,clean_heldout,196,72,0.25004778764645413,0.013888888888888888,-0.013059347047142664,0.031794994289124044,8.83792608885572,0
deepseek-coder-1.3b,jlens,frozen_pool,main,11,last_token,clean_heldout,196,72,0.21042400890307092,0.013888888888888888,0.16289448594887965,0.4177570483209252,5.109150772547176,0
deepseek-coder-1.3b,jlens,frozen_pool,same_label_unsafe,11,last_token,clean_heldout,196,72,0.26749610892768744,0.013888888888888888,-0.013654064277588638,0.020602533653253017,8.582945264714146,0
deepseek-coder-1.3b,jlens,frozen_pool,same_label_safe,11,last_token,clean_heldout,196,72,0.27311248088204443,0.013888888888888888,-0.013632187097457655,0.02111960518902681,8.509264308783635,0
deepseek-coder-1.3b,jlens,frozen_pool,main,15,sink_arg,clean_heldout,196,72,0.4881475253005603,0.013888888888888888,0.4552455964740063,0.6803026016827451,7.515237250614159,0
deepseek-coder-1.3b,jlens,frozen_pool,same_label_unsafe,15,sink_arg,clean_heldout,196,72,0.22038359661332876,0.013888888888888888,-0.013466345428213086,0.0246895936796792,8.397960677935096,0
deepseek-coder-1.3b,jlens,frozen_pool,same_label_safe,15,sink_arg,clean_heldout,196,72,0.19549834844855388,0.013888888888888888,-0.013539832526720997,0.023175624947467676,8.32677088042453,0
deepseek-coder-1.3b,jlens,frozen_pool,main,15,last_token,clean_heldout,196,72,0.22462801084932751,0.013888888888888888,0.14889693528089454,0.4008962598725149,5.430417710161652,0
deepseek-coder-1.3b,jlens,frozen_pool,same_label_unsafe,15,last_token,clean_heldout,196,72,0.28243539082179,0.013888888888888888,-0.0135780448964761,0.022347884671894403,9.478632583613969,0
deepseek-coder-1.3b,jlens,frozen_pool,same_label_safe,15,last_token,clean_heldout,196,72,0.2621380260913106,0.013888888888888888,-0.013663245898404971,0.020381616585257143,9.63905214847376,0
deepseek-coder-1.3b,jlens,frozen_pool,main,19,sink_arg,clean_heldout,196,72,0.39763416153581965,0.013888888888888888,0.35758672338944386,0.6053999752304546,7.243937990035001,0
deepseek-coder-1.3b,jlens,frozen_pool,same_label_unsafe,19,sink_arg,clean_heldout,196,72,0.20245177833234676,0.013888888888888888,-0.013392332386169789,0.02612587068776235,9.477599846386122,0
deepseek-coder-1.3b,jlens,frozen_pool,same_label_safe,19,sink_arg,clean_heldout,196,72,0.19297920069303073,0.013888888888888888,-0.013617301083928869,0.021464318919575624,9.602133067343443,0
deepseek-coder-1.3b,jlens,frozen_pool,main,19,last_token,clean_heldout,196,72,0.26543703046548517,0.013888888888888888,0.1216518131168798,0.36585665702602227,4.33170386173273,0
deepseek-coder-1.3b,jlens,frozen_pool,same_label_unsafe,19,last_token,clean_heldout,196,72,0.2511787392773471,0.013888888888888888,-0.013723825833529943,0.0188592615839355,7.908599469705434,0
deepseek-coder-1.3b,jlens,frozen_pool,same_label_safe,19,last_token,clean_heldout,196,72,0.2425320057943533,0.013888888888888888,-0.013595463215542766,0.021960226577605477,8.252403874463562,0
deepseek-coder-1.3b,jlens,frozen_pool,main,23,sink_arg,clean_heldout,196,72,0.3367286561692735,0.013888888888888888,0.2986920223135183,0.5553669155544803,3.7641907340353353,0
deepseek-coder-1.3b,jlens,frozen_pool,same_label_unsafe,23,sink_arg,clean_heldout,196,72,0.20699967851280054,0.013888888888888888,-0.013399351397655183,0.02599306819094105,5.485642691100637,0
deepseek-coder-1.3b,jlens,frozen_pool,same_label_safe,23,sink_arg,clean_heldout,196,72,0.22840121660727217,0.013888888888888888,-0.0135487670169694,0.022984759985686477,5.553234605369278,0
deepseek-coder-1.3b,jlens,frozen_pool,main,23,last_token,clean_heldout,196,72,0.35245162475484754,0.013888888888888888,0.11189873364531695,0.3524676913644691,1.728666133475141,0
deepseek-coder-1.3b,jlens,frozen_pool,same_label_unsafe,23,last_token,clean_heldout,196,72,0.2571726382517897,0.013888888888888888,-0.013766233814544377,0.017715890217914098,3.5591947171298983,0
deepseek-coder-1.3b,jlens,frozen_pool,same_label_safe,23,last_token,clean_heldout,196,72,0.2889827712077086,0.013888888888888888,-0.01353551172975609,0.023267367225400275,3.952888181487607,0
deepseek-coder-1.3b,logit,frozen_pool,main,-1,sink_arg,clean_heldout,196,18,0.23917576062344448,0.05555555555555555,-0.032337209480262016,0.15816086024388548,19.29733283154276,54
deepseek-coder-1.3b,logit,frozen_pool,same_label_unsafe,-1,sink_arg,clean_heldout,196,43,0.3423428072124342,0.023255813953488372,-0.02372029830519409,0.009335442817623506,17.47599569315829,29
deepseek-coder-1.3b,logit,frozen_pool,same_label_safe,-1,sink_arg,clean_heldout,196,43,0.3456970488118395,0.023255813953488372,-0.023709250190174648,0.009896548626320825,17.720413883784158,29
deepseek-coder-1.3b,logit,frozen_pool,main,-1,last_token,clean_heldout,196,0,,,,,,72
deepseek-coder-1.3b,logit,frozen_pool,same_label_unsafe,-1,last_token,clean_heldout,196,0,,,,,,72
deepseek-coder-1.3b,logit,frozen_pool,same_label_safe,-1,last_token,clean_heldout,196,0,,,,,,72
deepseek-coder-1.3b,logit,frozen_pool,main,0,sink_arg,clean_heldout,196,72,0.16489155354308616,0.013888888888888888,0.0034705615268245354,0.13157221656674067,5.185678352914473,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_unsafe,0,sink_arg,clean_heldout,196,72,0.2061279771313435,0.013888888888888888,-0.012096826723871143,0.044272718995943046,10.127442845766403,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_safe,0,sink_arg,clean_heldout,196,72,0.21010888001065872,0.013888888888888888,-0.011572264869047031,0.049772983844660564,10.166917893694666,0
deepseek-coder-1.3b,logit,frozen_pool,main,0,last_token,clean_heldout,196,72,0.30468884517986694,0.013888888888888888,0.0035123096857747646,0.13172857129603494,0.19740491542546834,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_unsafe,0,last_token,clean_heldout,196,72,0.2989159440589601,0.013888888888888888,-0.012478992431367275,0.039789644341790165,0.6127170843759978,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_safe,0,last_token,clean_heldout,196,72,0.27760735327902764,0.013888888888888888,-0.012485778773937597,0.03970546195467011,0.6020649274121549,0
deepseek-coder-1.3b,logit,frozen_pool,main,3,sink_arg,clean_heldout,196,72,0.18180073876288852,0.013888888888888888,0.018278182267212575,0.17864268110813072,6.608368464215192,0
