level,arm,layer,readout,reversal,reversal_ci_lo,reversal_ci_hi,beats_chance,mean_delta,delta_ci_lo,delta_ci_hi,delta_excludes_zero,n,n_bases,split,family,pair_index,inner_word,outer_word
all,both,24,gram_random,0.5071428571428572,0.5017847222222223,0.512579365079365,True,-0.014423285780016276,-0.019609640225901132,-0.009634678590061547,False,5040,280,test,,,,
all,both,24,jlens,0.6075396825396825,0.591860119047619,0.623015873015873,True,0.143625397657946,0.12995245728375657,0.15656454632010694,True,5040,280,test,,,,
all,both,24,logit,0.5283730158730159,0.5144791666666666,0.5426636904761905,True,1.978321723261523,1.6984428463101624,2.2467405778323375,True,5040,280,test,,,,
family,ab,8,gram_random,0.5342857142857143,0.5228571428571429,0.5453571428571428,True,0.0037148243235424158,0.0027108655023039318,0.004749592151700719,True,560,280,test,action,,,
family,ab,8,gram_random,0.5385714285714286,0.5273809523809524,0.5497619047619048,True,0.010604315147225167,0.009624841381194226,0.011500450469556243,True,840,280,test,positional,,,
family,ab,8,gram_random,0.4539285714285714,0.4473214285714286,0.46053571428571427,False,-0.011922605344110965,-0.012746600848055095,-0.011110278509199687,False,1120,280,test,scope,,,
family,ab,8,jlens,0.07321428571428572,0.05357142857142857,0.09464285714285714,False,-0.06566962882643565,-0.06744716562896168,-0.06385916338210726,False,560,280,test,action,,,
family,ab,8,jlens,0.45476190476190476,0.42738095238095236,0.4845238095238095,False,-0.00750654228585994,-0.00989857358968861,-0.005112697501428471,False,840,280,test,positional,,,
family,ab,8,jlens,0.5366071428571428,0.5124776785714286,0.5616071428571429,True,0.02496989464852959,0.023336069340564012,0.026552698484447315,True,1120,280,test,scope,,,
family,ab,8,logit,0.7303571428571428,0.6982142857142857,0.7607142857142857,True,1.2864089293139322,1.173346804452262,1.3933465207634228,True,560,280,test,action,,,
family,ab,8,logit,0.6988095238095238,0.6726190476190477,0.7261904761904762,True,1.827340406959965,1.7365976688478673,1.922235995875228,True,840,280,test,positional,,,
family,ab,8,logit,0.40535714285714286,0.3767857142857143,0.43214285714285716,False,-0.4118051863940699,-0.49353014740893353,-0.32659577345409035,False,1120,280,test,scope,,,
family,ab,12,gram_random,0.4192857142857143,0.4085714285714286,0.42964285714285716,False,-0.01169261875063447,-0.014521901734647274,-0.009015684925152787,False,560,280,test,action,,,
family,ab,12,gram_random,0.5438095238095237,0.5326190476190475,0.5547678571428571,True,0.02665836604312062,0.024626254372337526,0.028581011496451016,True,840,280,test,positional,,,
family,ab,12,gram_random,0.5358928571428572,0.5266071428571428,0.5450044642857143,True,0.004742417070249628,0.0032447441866430117,0.006249864613737113,True,1120,280,test,scope,,,
family,ab,12,jlens,0.6071428571428571,0.5714285714285714,0.6410714285714286,True,0.02873213096920933,0.022471887743034002,0.03450109840570284,True,560,280,test,action,,,
family,ab,12,jlens,0.8928571428571429,0.875,0.9107142857142857,True,0.09636117068252394,0.0923367670599726,0.0999859555382725,True,840,280,test,positional,,,
family,ab,12,jlens,0.7348214285714286,0.7107142857142857,0.7598214285714285,True,0.06322229668398255,0.05921845197939547,0.06724014101753709,True,1120,280,test,scope,,,
family,ab,12,logit,0.9732142857142857,0.9589285714285715,0.9857142857142858,True,4.639787348679134,4.432155901523573,4.837957188774432,True,560,280,test,action,,,
family,ab,12,logit,0.6583333333333333,0.6511904761904762,0.6654761904761904,True,2.8765601677553994,2.7441155128997,3.0049236299345887,True,840,280,test,positional,,,
family,ab,12,logit,0.7607142857142857,0.7366071428571429,0.7848437499999998,True,3.091504882648587,2.944050051307838,3.2466209179442376,True,1120,280,test,scope,,,
family,ab,16,gram_random,0.625,0.6153571428571429,0.6342946428571428,True,0.05932922731552805,0.05550998000102117,0.06305066670570522,True,560,280,test,action,,,
family,ab,16,gram_random,0.6716666666666667,0.6611904761904763,0.6814285714285713,True,0.07361289110566888,0.06996446376010065,0.07722657677921511,True,840,280,test,positional,,,
family,ab,16,gram_random,0.34910714285714284,0.3398169642857143,0.35875,False,-0.06513858224897247,-0.06793434987868283,-0.06233589880568407,False,1120,280,test,scope,,,
family,ab,16,jlens,0.5964285714285714,0.5696428571428571,0.6232142857142857,True,0.09965640511363745,0.08735029314278758,0.11072549517332975,True,560,280,test,action,,,
family,ab,16,jlens,0.530952380952381,0.5035714285714286,0.5583333333333333,True,0.02690470033724393,0.019507841465418185,0.03412564827018373,True,840,280,test,positional,,,
family,ab,16,jlens,0.8473214285714286,0.8241071428571428,0.8696428571428572,True,0.22832105977992925,0.21984775423887185,0.23715935612795871,True,1120,280,test,scope,,,
family,ab,16,logit,0.9803571428571428,0.9678571428571429,0.9910714285714286,True,7.240685419525419,6.963558878132274,7.499485669072185,True,560,280,test,action,,,
family,ab,16,logit,0.5797619047619048,0.555952380952381,0.6035714285714285,True,1.254196363119852,1.0455765706265256,1.4598349192277302,True,840,280,test,positional,,,
family,ab,16,logit,0.7160714285714286,0.6919642857142857,0.7401785714285715,True,5.421935426550252,5.212915509183492,5.633621032706329,True,1120,280,test,scope,,,
family,ab,20,gram_random,0.6667857142857142,0.6553571428571429,0.6785714285714286,True,0.0895071106643549,0.08354508327825794,0.09578057407165345,True,560,280,test,action,,,
family,ab,20,gram_random,0.5695238095238095,0.5585714285714285,0.580952380952381,True,0.07479915160951871,0.06909382051145214,0.0809172564032931,True,840,280,test,positional,,,
family,ab,20,gram_random,0.3971428571428571,0.39017857142857143,0.40375,False,-0.10413143450394273,-0.10880413317168132,-0.09939234203505996,False,1120,280,test,scope,,,
family,ab,20,jlens,0.5357142857142857,0.5125,0.5589285714285714,True,0.15243811176291533,0.13030637083974267,0.17293654220245247,True,560,280,test,action,,,
family,ab,20,jlens,0.2011904761904762,0.1761904761904762,0.22383928571428557,False,-0.19236592522689275,-0.2063853317816254,-0.17873814882754926,False,840,280,test,positional,,,
family,ab,20,jlens,0.8589285714285714,0.8401785714285714,0.8785714285714286,True,0.41703607509178775,0.3978810380824975,0.4357914957743404,True,1120,280,test,scope,,,
family,ab,20,logit,0.6464285714285715,0.6178571428571429,0.675,True,5.008117494199957,4.572515772107456,5.410403797961771,True,560,280,test,action,,,
family,ab,20,logit,0.2714285714285714,0.24404761904761904,0.29764880952380934,False,-3.179081214041937,-3.472094572732846,-2.888616803469403,False,840,280,test,positional,,,
family,ab,20,logit,0.7758928571428572,0.7597991071428571,0.7919642857142857,True,8.904162971036774,8.513449575581722,9.291077177056243,True,1120,280,test,scope,,,
family,ab,24,gram_random,0.3842857142857143,0.36891964285714285,0.3992857142857143,False,-0.14325620627363345,-0.15309348059628558,-0.1330740082017645,False,560,280,test,action,,,
family,ab,24,gram_random,0.4292857142857144,0.4200000000000001,0.438577380952381,False,-0.05169780566756214,-0.06050347364367917,-0.043251353728562786,False,840,280,test,positional,,,
family,ab,24,gram_random,0.6321428571428571,0.6233928571428572,0.6405357142857142,True,0.07832288689911365,0.07232509315888663,0.08385678307941583,True,1120,280,test,scope,,,
family,ab,24,jlens,0.44107142857142856,0.4125,0.46785714285714286,False,-0.14515627212822438,-0.17519194859612203,-0.1181560787039676,False,560,280,test,action,,,
family,ab,24,jlens,0.4035714285714286,0.3738095238095238,0.43214285714285716,False,-0.06502840899463211,-0.08721354868019088,-0.043672644336087044,False,840,280,test,positional,,,
family,ab,24,jlens,0.8419642857142857,0.81875,0.8651785714285715,True,0.44132773897477556,0.4196948218578473,0.46229717044492386,True,1120,280,test,scope,,,
family,ab,24,logit,0.4517857142857143,0.425,0.4767857142857143,False,-2.2388330578804014,-2.84269486533744,-1.6839027780720166,False,560,280,test,action,,,
family,ab,24,logit,0.31666666666666665,0.2869047619047619,0.34285714285714286,False,-2.8571450667721883,-3.276232650060029,-2.4353281507392723,False,840,280,test,positional,,,
family,ab,24,logit,0.7285714285714285,0.7053571428571429,0.7517857142857143,True,7.6766462807144435,7.206725775876215,8.136531372299151,True,1120,280,test,scope,,,
family,ba,8,gram_random,0.5385714285714286,0.5275,0.5496517857142857,True,0.0034007012488187424,0.0023412949053038448,0.004428326220035419,True,560,280,test,action,,,
family,ba,8,gram_random,0.539047619047619,0.5285714285714286,0.5495238095238095,True,0.010485285986214876,0.009510846089643782,0.011399675316897975,True,840,280,test,positional,,,
family,ba,8,gram_random,0.45839285714285705,0.4517857142857143,0.46499999999999997,False,-0.011850997481170843,-0.012679198432100486,-0.01101509565661919,False,1120,280,test,scope,,,
family,ba,8,jlens,0.06428571428571428,0.04642857142857143,0.08392857142857142,False,-0.06578051119909754,-0.06754260229616194,-0.06397391673709665,False,560,280,test,action,,,
family,ba,8,jlens,0.4380952380952381,0.4095238095238095,0.4654761904761905,False,-0.007849076240589576,-0.010284853937725227,-0.005473202215784808,False,840,280,test,positional,,,
family,ba,8,jlens,0.5357142857142857,0.5116071428571428,0.5607142857142857,True,0.024978161914207573,0.023345924473937234,0.026647604501070288,True,1120,280,test,scope,,,
family,ba,8,logit,0.7357142857142858,0.7053571428571429,0.7660714285714286,True,1.2890348239668779,1.176691052123372,1.3953304102750763,True,560,280,test,action,,,
family,ba,8,logit,0.6952380952380952,0.6714285714285714,0.7214285714285714,True,1.8011730312591507,1.7137127424137932,1.892798948860949,True,840,280,test,positional,,,
family,ba,8,logit,0.4080357142857143,0.38035714285714284,0.43660714285714286,False,-0.39826600282852137,-0.4769261919780235,-0.3126877677214465,False,1120,280,test,scope,,,
family,ba,12,gram_random,0.41964285714285715,0.4082142857142857,0.4307142857142857,False,-0.011584799377181168,-0.014366570686805061,-0.008907876463997778,False,560,280,test,action,,,
family,ba,12,gram_random,0.5447619047619048,0.5333333333333333,0.5564285714285714,True,0.0263008110094372,0.02411303445202343,0.02835064424149736,True,840,280,test,positional,,,
family,ba,12,gram_random,0.5385714285714286,0.5291071428571429,0.5478571428571429,True,0.005014576089202559,0.003533787271887247,0.00650349202043435,True,1120,280,test,scope,,,
family,ba,12,jlens,0.6446428571428572,0.6089285714285714,0.6786160714285712,True,0.03081543997728399,0.02434895030256095,0.03649746735713311,True,560,280,test,action,,,
family,ba,12,jlens,0.8940476190476191,0.8761904761904762,0.9119345238095237,True,0.09633880682910483,0.09261408000585755,0.0999031682024222,True,840,280,test,positional,,,
family,ba,12,jlens,0.7375,0.7133705357142858,0.7642857142857142,True,0.06343954386954595,0.05930164461552132,0.06755549053540953,True,1120,280,test,scope,,,
family,ba,12,logit,0.9785714285714285,0.9660714285714286,0.9892857142857143,True,4.659423763837133,4.449887825037752,4.855549981147051,True,560,280,test,action,,,
family,ba,12,logit,0.6571428571428571,0.65,0.6630952380952381,True,2.835922290242854,2.710938449205742,2.967105900265631,True,840,280,test,positional,,,
family,ba,12,logit,0.7633928571428571,0.7392857142857143,0.7901785714285714,True,3.1254788349781717,2.9786761402445183,3.285499288129753,True,1120,280,test,scope,,,
family,ba,16,gram_random,0.6282142857142857,0.6189285714285714,0.6375089285714285,True,0.05901429585912931,0.05485716326112327,0.06295343917092706,True,560,280,test,action,,,
family,ba,16,gram_random,0.6664285714285714,0.6561904761904761,0.6766666666666666,True,0.0731684981787666,0.06965132679332359,0.07664849153410512,True,840,280,test,positional,,,
family,ba,16,gram_random,0.34446428571428567,0.33553125,0.3533928571428571,False,-0.0650062011024316,-0.06765868346237194,-0.062363589074200726,False,1120,280,test,scope,,,
family,ba,16,jlens,0.6035714285714285,0.5785714285714286,0.6286160714285711,True,0.10379694802686572,0.09216662991226518,0.11455791283664958,True,560,280,test,action,,,
family,ba,16,jlens,0.5547619047619048,0.5285714285714286,0.580952380952381,True,0.029049557899790152,0.022107580148592768,0.03625546342593484,True,840,280,test,positional,,,
family,ba,16,jlens,0.8544642857142857,0.8321428571428572,0.8767857142857143,True,0.22855193170585802,0.2204753256471096,0.2372166363038455,True,1120,280,test,scope,,,
family,ba,16,logit,0.9821428571428571,0.9714285714285714,0.9910714285714286,True,7.345050471595355,7.078958438890321,7.609575918018817,True,560,280,test,action,,,
family,ba,16,logit,0.5916666666666667,0.5678571428571428,0.6154761904761905,True,1.278624530278501,1.0727038965285534,1.4930878329702784,True,840,280,test,positional,,,
family,ba,16,logit,0.73125,0.70625,0.7562723214285713,True,5.4493081867694855,5.246948366707989,5.6642177172005175,True,1120,280,test,scope,,,
family,ba,20,gram_random,0.6667857142857142,0.655,0.6792857142857143,True,0.0901381470715361,0.08425960756093265,0.09655754489558081,True,560,280,test,action,,,
family,ba,20,gram_random,0.5604761904761905,0.5485714285714285,0.5726190476190476,True,0.07606267343851782,0.07016351924368756,0.082119278965917,True,840,280,test,positional,,,
family,ba,20,gram_random,0.40285714285714286,0.3966071428571428,0.4094642857142857,False,-0.10281291533660676,-0.10739625266330716,-0.09822574772313239,False,1120,280,test,scope,,,
family,ba,20,jlens,0.5428571428571428,0.5249553571428571,0.5642857142857143,True,0.15270307205085243,0.12972002295577634,0.17357949607806014,True,560,280,test,action,,,
family,ba,20,jlens,0.20595238095238094,0.18095238095238095,0.23095238095238096,False,-0.18923064148763105,-0.2029100992468496,-0.17542874070028552,False,840,280,test,positional,,,
family,ba,20,jlens,0.86875,0.8508928571428571,0.8857142857142857,True,0.4196625199435013,0.4006776403702263,0.43786285162238137,True,1120,280,test,scope,,,
family,ba,20,logit,0.65,0.6214285714285714,0.6785714285714286,True,4.957654772911753,4.494504254981876,5.352494673547999,True,560,280,test,action,,,
family,ba,20,logit,0.2833333333333333,0.2571130952380952,0.30952380952380953,False,-3.120706713447968,-3.404751545208551,-2.810727461577349,False,840,280,test,positional,,,
family,ba,20,logit,0.78125,0.7642857142857142,0.7982142857142858,True,8.922843476491314,8.522103258169123,9.320084323750011,True,1120,280,test,scope,,,
family,ba,24,gram_random,0.375,0.3599910714285714,0.3896428571428571,False,-0.14377323028897598,-0.15450429367367177,-0.13309971427189055,False,560,280,test,action,,,
family,ba,24,gram_random,0.42238095238095247,0.4128571428571429,0.4314285714285715,False,-0.052671437534902776,-0.061576879251659625,-0.04375548897497356,False,840,280,test,positional,,,
family,ba,24,gram_random,0.6316071428571427,0.6237455357142856,0.6392857142857142,True,0.07856397777396655,0.07267020100197158,0.08442571037976138,True,1120,280,test,scope,,,
family,ba,24,jlens,0.42678571428571427,0.3964285714285714,0.45535714285714285,False,-0.1410412069676178,-0.1716512587327244,-0.11226253152891462,False,560,280,test,action,,,
family,ba,24,jlens,0.425,0.3976190476190476,0.4512202380952379,False,-0.06067336041125513,-0.08121796902513043,-0.04021028657377301,False,840,280,test,positional,,,
family,ba,24,jlens,0.8366071428571429,0.8142633928571429,0.8580357142857142,True,0.4423616170883179,0.42186294106966155,0.4619118932275368,True,1120,280,test,scope,,,
family,ba,24,logit,0.45357142857142857,0.4232142857142857,0.48035714285714287,False,-2.1380610555410384,-2.750946079332914,-1.5447475541383033,False,560,280,test,action,,,
family,ba,24,logit,0.30357142857142855,0.2761904761904762,0.33095238095238094,False,-2.7996721841040113,-3.190548931573119,-2.400489590636322,False,840,280,test,positional,,,
family,ba,24,logit,0.73125,0.7080357142857143,0.7526785714285714,True,7.656861468830279,7.198659380472132,8.091635195136602,True,1120,280,test,scope,,,
family,both,8,gram_random,0.5364285714285714,0.5260714285714286,0.5467901785714285,True,0.003557762786180579,0.0025347026008405793,0.00458527587327574,True,1120,280,test,action,,,
family,both,8,gram_random,0.5388095238095238,0.5285714285714286,0.5491696428571429,True,0.010544800566720022,0.009580664015418044,0.011435928165528735,True,1680,280,test,positional,,,
family,both,8,gram_random,0.4561607142857142,0.4498214285714286,0.46258928571428565,False,-0.011886801412640903,-0.012706199565737084,-0.011062281002171534,False,2240,280,test,scope,,,
family,both,8,jlens,0.06875,0.05267857142857143,0.08660714285714285,False,-0.0657250700127666,-0.06747591050399933,-0.06391487894089161,False,1120,280,test,action,,,
family,both,8,jlens,0.44642857142857145,0.42023809523809524,0.4732291666666666,False,-0.007677809263224758,-0.010020919046392442,-0.0053342763017003815,False,1680,280,test,positional,,,
family,both,8,jlens,0.5361607142857143,0.5125,0.5602678571428571,True,0.02497402828136858,0.023362417527522276,0.026583894194066357,True,2240,280,test,scope,,,
family,both,8,logit,0.7330357142857142,0.7044642857142858,0.7607142857142857,True,1.287721876640405,1.1762896568421275,1.3931547834537923,True,1120,280,test,action,,,
family,both,8,logit,0.6970238095238095,0.6726190476190477,0.7226190476190476,True,1.814256719109558,1.7260529158078135,1.9052486691322355,True,1680,280,test,positional,,,
family,both,8,logit,0.40669642857142857,0.3808035714285714,0.43170758928571423,False,-0.4050355946112956,-0.4854169368823724,-0.32095550303613507,False,2240,280,test,scope,,,
family,both,12,gram_random,0.41946428571428573,0.40928571428571425,0.4289285714285714,False,-0.01163870906390782,-0.014359226471349499,-0.009077544350705076,False,1120,280,test,action,,,
family,both,12,gram_random,0.5442857142857143,0.5335714285714286,0.554764880952381,True,0.026479588526278908,0.024465289521915286,0.02839653605941428,True,1680,280,test,positional,,,
family,both,12,gram_random,0.5372321428571429,0.5286584821428572,0.5453571428571428,True,0.004878496579726094,0.003421161456905663,0.006367229740449277,True,2240,280,test,scope,,,
family,both,12,jlens,0.6258928571428571,0.5928348214285715,0.6571428571428571,True,0.02977378547324666,0.02368176726890462,0.03537429469188542,True,1120,280,test,action,,,
family,both,12,jlens,0.893452380952381,0.8761904761904762,0.9101190476190476,True,0.09634998875581438,0.0925287016997269,0.09979222808781611,True,1680,280,test,positional,,,
family,both,12,jlens,0.7361607142857143,0.7129464285714285,0.7602678571428572,True,0.06333092027676425,0.05940153337460028,0.0673449692758108,True,2240,280,test,scope,,,
family,both,12,logit,0.9758928571428571,0.9633928571428572,0.9866071428571429,True,4.649605556258133,4.4513855096059185,4.835045841570412,True,1120,280,test,action,,,
family,both,12,logit,0.6577380952380952,0.6523809523809524,0.6625,True,2.8562412289991266,2.7313716506399213,2.9780431328793724,True,1680,280,test,positional,,,
family,both,12,logit,0.7620535714285714,0.7392857142857143,0.7866071428571428,True,3.1084918588133794,2.9662360597361945,3.258453528302988,True,2240,280,test,scope,,,
family,both,16,gram_random,0.6266071428571428,0.6182098214285713,0.6350044642857142,True,0.059171761587328675,0.05545140817833765,0.06265943090661727,True,1120,280,test,action,,,
family,both,16,gram_random,0.669047619047619,0.6602380952380953,0.6772648809523809,True,0.07339069464221774,0.07013070839348559,0.07663657473601468,True,1680,280,test,positional,,,
family,both,16,gram_random,0.34678571428571425,0.3386607142857143,0.35500000000000004,False,-0.06507239167570203,-0.06764402818423697,-0.06251330695965071,False,2240,280,test,scope,,,
family,both,16,jlens,0.6,0.5758928571428571,0.6241071428571429,True,0.10172667657025158,0.09023478220300084,0.11228543863781461,True,1120,280,test,action,,,
family,both,16,jlens,0.5428571428571428,0.5202380952380953,0.5654910714285714,True,0.02797712911851704,0.021071950071879352,0.035244252524460624,True,1680,280,test,positional,,,
family,both,16,jlens,0.8508928571428571,0.8303571428571429,0.8714285714285714,True,0.22843649574289365,0.2207870721969188,0.23664662986977156,True,2240,280,test,scope,,,
family,both,16,logit,0.98125,0.9723214285714286,0.9892857142857143,True,7.2928679455603875,7.029048575929233,7.543803142027131,True,1120,280,test,action,,,
family,both,16,logit,0.5857142857142857,0.5654761904761905,0.606547619047619,True,1.2664104466991766,1.067895098035002,1.467785957994915,True,1680,280,test,positional,,,
family,both,16,logit,0.7236607142857143,0.7013392857142857,0.7459821428571428,True,5.435621806659869,5.238051326407918,5.638783053271473,True,2240,280,test,scope,,,
family,both,20,gram_random,0.6667857142857142,0.65625,0.6778571428571428,True,0.0898226288679455,0.08422179430094548,0.09602637612606799,True,1120,280,test,action,,,
family,both,20,gram_random,0.565,0.5549999999999999,0.5759523809523809,True,0.07543091252401826,0.06996883563182893,0.08132002555027913,True,1680,280,test,positional,,,
family,both,20,gram_random,0.4,0.39392857142857146,0.4058035714285714,False,-0.10347217492027475,-0.10796932973117301,-0.09882857264792881,False,2240,280,test,scope,,,
family,both,20,jlens,0.5392857142857143,0.5214285714285715,0.5571428571428572,True,0.15257059190688388,0.13051356493462143,0.17318057185371538,True,1120,280,test,action,,,
family,both,20,jlens,0.20357142857142857,0.18273809523809523,0.2244047619047619,False,-0.1907982833572619,-0.20357092567636367,-0.17808768241982245,False,1680,280,test,positional,,,
family,both,20,jlens,0.8638392857142857,0.8482142857142857,0.8799107142857143,True,0.4183492975176445,0.39979065575969536,0.43558210800435126,True,2240,280,test,scope,,,
family,both,20,logit,0.6482142857142857,0.6223214285714286,0.6741071428571429,True,4.982886133555855,4.547803360410035,5.370516965807016,True,1120,280,test,action,,,
family,both,20,logit,0.2773809523809524,0.2535565476190476,0.2994047619047619,False,-3.149893963744953,-3.4127525619741177,-2.8610771005547475,False,1680,280,test,positional,,,
family,both,20,logit,0.7785714285714286,0.7642857142857142,0.7928571428571428,True,8.913503223764044,8.530117141434124,9.292590087676155,True,2240,280,test,scope,,,
family,both,24,gram_random,0.3796428571428571,0.3657142857142857,0.3925,False,-0.14351471828130472,-0.1537431975778891,-0.13318914314919886,False,1120,280,test,action,,,
family,both,24,gram_random,0.4258333333333334,0.4176190476190477,0.4341666666666667,False,-0.05218462160123245,-0.06092343750423087,-0.04372361429262951,False,1680,280,test,positional,,,
family,both,24,gram_random,0.631875,0.6246428571428572,0.6386607142857142,True,0.0784434323365401,0.07299495387283553,0.08380815903895668,True,2240,280,test,scope,,,
family,both,24,jlens,0.43392857142857144,0.40714285714285714,0.4589285714285714,False,-0.14309873954792107,-0.1732960020092183,-0.11668557748032204,False,1120,280,test,action,,,
family,both,24,jlens,0.4142857142857143,0.3904761904761905,0.4386904761904762,False,-0.06285088470294362,-0.08256485695518287,-0.04379238324140067,False,1680,280,test,positional,,,
family,both,24,jlens,0.8392857142857143,0.81875,0.859375,True,0.44184467803154676,0.4216867327084765,0.46172327666609947,True,2240,280,test,scope,,,
family,both,24,logit,0.45267857142857143,0.4276785714285714,0.4758928571428571,False,-2.18844705671072,-2.7689516418852977,-1.618269177031305,False,1120,280,test,action,,,
family,both,24,logit,0.3101190476190476,0.28629464285714284,0.3345238095238095,False,-2.8284086254381,-3.1978182424711328,-2.451064374223352,False,1680,280,test,positional,,,
family,both,24,logit,0.7299107142857143,0.710703125,0.7486607142857142,True,7.666753874772361,7.211596976369619,8.099537641920948,True,2240,280,test,scope,,,
pair,ab,8,gram_random,0.4971428571428571,0.4842857142857144,0.5099999999999999,False,0.000571289262069123,-0.0010641485524330557,0.0021876213449286293,False,280,280,test,action,7.0,replaced,kept
pair,ab,8,gram_random,0.5714285714285714,0.5521428571428573,0.5900178571428571,True,0.006858359385015709,0.005433763346268929,0.008321245362150615,True,280,280,test,action,8.0,changed,unchanged
pair,ab,8,gram_random,0.46785714285714286,0.44928571428571434,0.4857142857142857,False,-0.000888268365524709,-0.002291949315611938,0.0005091044620244891,False,280,280,test,positional,4.0,later,earlier
pair,ab,8,gram_random,0.5257142857142857,0.5078571428571428,0.5435714285714285,True,0.010706679495051505,0.00934168354661337,0.012077942772236252,True,280,280,test,positional,5.0,second,first
pair,ab,8,gram_random,0.6221428571428571,0.6014285714285714,0.6414285714285715,True,0.02199453431214871,0.020143614952585525,0.023769164560038393,True,280,280,test,positional,6.0,new,original
pair,ab,8,gram_random,0.7542857142857142,0.7364285714285714,0.7721428571428571,True,0.02450794814487121,0.023131449127586426,0.02595980754165378,True,280,280,test,scope,0.0,local,global
pair,ab,8,gram_random,0.41142857142857137,0.4028571428571428,0.42,False,-0.0032907805764781574,-0.004519492319951366,-0.002089747224768092,False,280,280,test,scope,1.0,inner,outer
pair,ab,8,gram_random,0.37071428571428566,0.36,0.38071428571428567,False,-0.024394464084346378,-0.025805779118805994,-0.02295209307172003,False,280,280,test,scope,2.0,inside,outside
pair,ab,8,gram_random,0.27928571428571425,0.26142857142857145,0.29714285714285715,False,-0.044513124860490534,-0.0463980892720283,-0.04273001613990138,False,280,280,test,scope,3.0,nested,module
pair,ab,8,jlens,0.14642857142857144,0.10714285714285714,0.18928571428571428,False,-0.027800729834208532,-0.03079460144841245,-0.02475865412528427,False,280,280,test,action,7.0,replaced,kept
pair,ab,8,jlens,0.0,0.0,0.0,False,-0.10353852781866278,-0.10584096697591511,-0.10124707399002675,False,280,280,test,action,8.0,changed,unchanged
pair,ab,8,jlens,0.02857142857142857,0.010714285714285714,0.05,False,-0.04823968908749521,-0.05103745271983955,-0.04548434041839625,False,280,280,test,positional,4.0,later,earlier
pair,ab,8,jlens,0.75,0.6964285714285714,0.8,True,0.022696324863604136,0.018977582163310476,0.02638097548857331,True,280,280,test,positional,5.0,second,first
pair,ab,8,jlens,0.5857142857142857,0.5285714285714286,0.6428571428571429,True,0.003023737366311252,-1.0314752164828987e-05,0.005865007345814122,False,280,280,test,positional,6.0,new,original
pair,ab,8,jlens,0.060714285714285714,0.03571428571428571,0.08928571428571429,False,-0.042084832981761015,-0.04559616232906202,-0.03870484696152354,False,280,280,test,scope,0.0,local,global
pair,ab,8,jlens,0.4607142857142857,0.4,0.5214285714285715,False,-0.0006738397159746714,-0.0030941523904246945,0.0019071881477222084,False,280,280,test,scope,1.0,inner,outer
pair,ab,8,jlens,0.625,0.5678571428571428,0.6821428571428572,True,0.007404224148818425,0.004285802225848394,0.010394375082770625,True,280,280,test,scope,2.0,inside,outside
pair,ab,8,jlens,1.0,1.0,1.0,True,0.13523402714303562,0.13142382647376508,0.1391054589806923,True,280,280,test,scope,3.0,nested,module
pair,ab,8,logit,0.9678571428571429,0.9464285714285714,0.9857142857142858,True,2.643284598631518,2.498757387825421,2.789388271346688,True,280,280,test,action,7.0,replaced,kept
pair,ab,8,logit,0.4928571428571429,0.4357142857142857,0.55,False,-0.07046674000365394,-0.19702776754008872,0.055541150580559404,False,280,280,test,action,8.0,changed,unchanged
pair,ab,8,logit,1.0,1.0,1.0,True,5.2023028216191705,5.055064386672208,5.348064279822367,True,280,280,test,positional,4.0,later,earlier
pair,ab,8,logit,0.6607142857142857,0.6071428571428571,0.7142857142857143,True,0.4895607088293348,0.3380376538740737,0.6356428627882683,True,280,280,test,positional,5.0,second,first
pair,ab,8,logit,0.4357142857142857,0.37857142857142856,0.4928571428571429,False,-0.2098423095686095,-0.34039445357131104,-0.07918831195682295,False,280,280,test,positional,6.0,new,original
pair,ab,8,logit,0.2785714285714286,0.225,0.33214285714285713,False,-0.5675659679940769,-0.6748067209922841,-0.45921176923172813,False,280,280,test,scope,0.0,local,global
pair,ab,8,logit,0.5535714285714286,0.4928571428571429,0.6107142857142858,False,0.1646747384752546,0.07242743867316416,0.25828776448432883,True,280,280,test,scope,1.0,inner,outer
pair,ab,8,logit,0.7071428571428572,0.6535714285714286,0.7607142857142857,True,0.6957532466522285,0.5537166975358767,0.8546255021116562,True,280,280,test,scope,2.0,inside,outside
pair,ab,8,logit,0.08214285714285714,0.05357142857142857,0.11785714285714285,False,-1.9400827627096857,-2.1210635456469444,-1.7625735675649985,False,280,280,test,scope,3.0,nested,module
pair,ab,12,gram_random,0.3678571428571429,0.3514285714285714,0.3842857142857143,False,-0.030445668844373098,-0.033718425882464674,-0.027168029071513694,False,280,280,test,action,7.0,replaced,kept
pair,ab,12,gram_random,0.47071428571428575,0.45857142857142846,0.4828571428571428,False,0.007060431343104158,0.003752056983698692,0.010151344251951999,True,280,280,test,action,8.0,changed,unchanged
pair,ab,12,gram_random,0.5549999999999999,0.535,0.5742857142857143,True,0.042227256392527904,0.03878582372153844,0.04558991771540605,True,280,280,test,positional,4.0,later,earlier
pair,ab,12,gram_random,0.36928571428571433,0.35,0.3885714285714286,False,-0.01601178397158427,-0.01869892316546092,-0.013513495007346919,False,280,280,test,positional,5.0,second,first
pair,ab,12,gram_random,0.7071428571428572,0.6942857142857142,0.7199999999999999,True,0.05375962570841823,0.050555155345138963,0.056723188983110184,True,280,280,test,positional,6.0,new,original
