layer,arm,example,rho,abs_error
19,none,8,0.547009289264679,0.45299071073532104
19,none,9,0.25427675247192383,0.7457232475280762
23,all,0,1.0,0.0
23,all,1,1.0,0.0
23,all,2,1.0,0.0
23,all,3,1.0,0.0
23,all,4,1.0,0.0
23,all,5,1.0,0.0
23,all,6,1.0,0.0
23,all,7,1.0,0.0
23,all,8,1.0,0.0
23,all,9,1.0,0.0
23,no_attn,0,1.0,0.0
23,no_attn,1,1.0,0.0
23,no_attn,2,1.0,0.0
23,no_attn,3,1.0,0.0
23,no_attn,4,1.0,0.0
23,no_attn,5,1.0,0.0
23,no_attn,6,1.0,0.0
23,no_attn,7,1.0,0.0
23,no_attn,8,1.0,0.0
23,no_attn,9,1.0,0.0
23,no_ln,0,1.0,0.0
23,no_ln,1,1.0,0.0
23,no_ln,2,1.0,0.0
23,no_ln,3,1.0,0.0
23,no_ln,4,1.0,0.0
23,no_ln,5,1.0,0.0
23,no_ln,6,1.0,0.0
23,no_ln,7,1.0,0.0
23,no_ln,8,1.0,0.0
23,no_ln,9,1.0,0.0
23,no_identity,0,1.0,0.0
23,no_identity,1,1.0,0.0
23,no_identity,2,1.0,0.0
23,no_identity,3,1.0,0.0
23,no_identity,4,1.0,0.0
23,no_identity,5,1.0,0.0
23,no_identity,6,1.0,0.0
23,no_identity,7,1.0,0.0
23,no_identity,8,1.0,0.0
23,no_identity,9,1.0,0.0
23,no_half,0,1.0,0.0
23,no_half,1,1.0,0.0
23,no_half,2,1.0,0.0
23,no_half,3,1.0,0.0
23,no_half,4,1.0,0.0
23,no_half,5,1.0,0.0
23,no_half,6,1.0,0.0
23,no_half,7,1.0,0.0
23,no_half,8,1.0,0.0
23,no_half,9,1.0,0.0
23,none,0,1.0,0.0
23,none,1,1.0,0.0
23,none,2,1.0,0.0
23,none,3,1.0,0.0
23,none,4,1.0,0.0
23,none,5,1.0,0.0
23,none,6,1.0,0.0
23,none,7,1.0,0.0
23,none,8,1.0,0.0
23,none,9,1.0,0.0
