model,arm,lens,layer,site,condition,condition_kind,condition_order,relative_depth,n_pairs,mean_delta_contrast_z,mean_delta_contrast_prob,sign_consistency_z,sign_consistency_prob,mean_contrast_prob_unsafe,mean_contrast_prob_safe,permutation_effect_size,permutation_p,permutation_null_sd,anchor_token_same_frac,corr_contrast_entropy,corr_contrast_norm,mean_delta_entropy,topk_enrichment_positive,topk_enrichment_negative,topk_enrichment_random,concept_rank_best
deepseek-coder-1.3b,mismatched_pairs,jlens,15,last_token,encode_only,atomic,13,0.6522,72,-0.19144641106043367,-0.00023799842141460428,0.3333333333333333,0.3472222222222222,-0.009549769736650436,-0.00931177131523583,-4.031349589690421,0.0,0.04883882922193671,1.0,-0.5854132826093459,0.08858977505222515,7.487460132545494e-05,0.125,0.0,0.0,162.0
deepseek-coder-1.3b,mismatched_pairs,jlens,15,last_token,flatten_only,atomic,14,0.6522,72,-0.01958451623609085,-6.216435795839052e-05,0.4583333333333333,0.4305555555555556,-0.010041489683740946,-0.009979325325782554,-0.4839603104888488,0.644,0.041446794667847786,0.041666666666666664,0.1536201119657202,-0.31931202917214585,0.0002846633009555566,0.0,0.125,0.03125,90.0
deepseek-coder-1.3b,mismatched_pairs,jlens,15,last_token,rename_cumulative,cumulative,21,0.6522,72,-0.04308511130151635,5.0264542364970737e-05,0.5,0.5694444444444444,-0.010055730496331558,-0.01010599503869653,-0.9203921014404828,0.37,0.04652383532052644,1.0,-0.32405138182863363,-0.4068008866719922,-0.0002282279385035594,0.25,0.0,0.03125,155.0
deepseek-coder-1.3b,mismatched_pairs,jlens,15,last_token,rename_opaque,cumulative,22,0.6522,72,-0.07179544165589968,-0.00011004341993246503,0.3888888888888889,0.4305555555555556,-0.010481471556354526,-0.010371428136422063,-1.680715164439546,0.098,0.04193079423621515,0.5,0.1276175113836627,-0.07057756258555443,-0.0003182957009228129,0.125,0.0,0.03125,147.0
deepseek-coder-1.3b,mismatched_pairs,jlens,15,last_token,rename_opaque_encode,cumulative,23,0.6522,72,-0.06122845245360389,-6.49695672111643e-05,0.4444444444444444,0.5,-0.01014327882665511,-0.010078309259443946,-1.2011503067601133,0.242,0.05187401892739772,0.5694444444444444,-0.2747370439204725,0.4320025667188232,0.0001777150806983041,0.125,0.0,0.03125,152.0
deepseek-coder-1.3b,mismatched_pairs,jlens,15,last_token,rename_opaque_encode_flatten,cumulative,24,0.6522,72,-0.03803336697393879,-0.0001051367746506946,0.4583333333333333,0.4722222222222222,-0.01282789664693408,-0.012722759872283385,-0.8641295063855924,0.368,0.04225251894035689,0.125,-0.00783097050936718,-0.02540154979539065,0.0001961421727230005,0.125,0.0,0.03125,109.0
deepseek-coder-1.3b,mismatched_pairs,jlens,19,last_token,clean_heldout,clean,-1,0.8261,72,-0.0772931853389334,-0.00017809444091735225,0.3888888888888889,0.3611111111111111,-0.010105137199290319,-0.009927042758372966,-2.5685300887635907,0.01,0.029643557349143947,1.0,-0.06820932302852281,-0.06256646439651312,-0.0004307550777160977,0.75,0.75,0.0625,108.0
deepseek-coder-1.3b,mismatched_pairs,jlens,19,last_token,normalize,baseline,0,0.8261,72,-0.1310075304825534,-0.0003264641264800037,0.4305555555555556,0.4444444444444444,-0.009980385694234588,-0.009653921567754584,-2.12025381514974,0.03,0.06133115137281787,1.0,0.21584006863306915,-0.03333744248750958,-0.0015265291549651566,0.25,0.25,0.03125,140.0
deepseek-coder-1.3b,mismatched_pairs,jlens,19,last_token,rename_only,atomic,11,0.8261,72,-0.07219321778188588,-0.00013675868433660302,0.5,0.4722222222222222,-0.009760294465486671,-0.009623535781150069,-1.211645903421038,0.23,0.05714064404415099,1.0,0.35401977590241296,0.0823141706976209,-0.00022245943535509967,0.25,0.0,0.0625,148.0
deepseek-coder-1.3b,mismatched_pairs,jlens,19,last_token,opaque_only,atomic,12,0.8261,72,-0.10226268159408353,-0.0002008093973251416,0.4722222222222222,0.4027777777777778,-0.009613259331184081,-0.00941244993385894,-1.4210630912922046,0.182,0.07391455609466055,0.6388888888888888,0.47990030005778317,0.013438670668705254,-0.0010793632439244608,0.0,0.25,0.03125,133.0
