layer,task,accuracy,f1,auc,control_accuracy,selectivity,n_train,n_test,n_groups,pos_frac,converged,control_converged,notes,tag,tag_value,features
7,control_dep,0.7105263157894737,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_0_10,hidden
7,control_dep,0.6831896551724138,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_10_50,hidden
7,control_dep,0.6807727690892365,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_50_200,hidden
7,control_dep,0.6575757575757576,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_200_100000,hidden
11,lexical_token_type,0.963875472557772,0.9410053381551006,0.0,0.19431093537903285,0.7695645371787391,16346,4086,108,0.0,True,True,,,,hidden
11,binding,0.8864121422238244,0.8528920447922399,0.9690732935074701,0.5923686694316621,0.29404347279216225,16142,4035,182,0.21255823173753594,True,True,,,,hidden
11,binding,0.9587316390767079,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,positive,hidden
11,binding,0.9071618037135278,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,diff_name,hidden
11,binding,0.8788944723618091,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,distance_matched,hidden
11,binding,0.33401639344262296,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,same_name_diff_binding,hidden
11,binding,0.8930323846908734,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_10_50,hidden
11,binding,0.8780707685372999,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_50_200,hidden
11,binding,0.8848,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_0_10,hidden
11,binding,0.8854529616724739,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_200_100000,hidden
11,defuse_edge,0.8747418444446738,0.8381508578681874,0.9617420912748861,0.5893763747784833,0.2853654696661906,8111,2027,199,0.2114606963211362,True,True,,,,hidden
11,defuse_edge,0.9351679104477612,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,positive,hidden
11,defuse_edge,0.9036351165980796,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,diff_name,hidden
11,defuse_edge,0.21610169491525424,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,same_name_diff_binding,hidden
11,defuse_edge,0.8900059136605559,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,distance_matched,hidden
11,defuse_edge,0.8750983477576711,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_50_200,hidden
11,defuse_edge,0.8951640175853905,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_10_50,hidden
11,defuse_edge,0.869837296620776,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_200_100000,hidden
11,defuse_edge,0.792,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_0_10,hidden
11,control_dep,0.706154224663037,0.6767775707041279,0.780277807392995,0.5534371470344626,0.15271707762857445,2058,514,122,0.2938204430625729,True,True,,,,hidden
11,control_dep,0.7129629629629629,,,,,2058,514,122,0.2938204430625729,True,True,,stratum,positive,hidden
11,control_dep,0.8174386920980926,,,,,2058,514,122,0.2938204430625729,True,True,,stratum,non_dependent,hidden
11,control_dep,0.5111731843575419,,,,,2058,514,122,0.2938204430625729,True,True,,stratum,indent_matched,hidden
11,control_dep,0.7149122807017544,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_0_10,hidden
11,control_dep,0.7058189655172413,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_10_50,hidden
11,control_dep,0.7120515179392825,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_50_200,hidden
11,control_dep,0.6454545454545455,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_200_100000,hidden
15,lexical_token_type,0.9659929446601568,0.9425656507575668,0.0,0.19840813664024953,0.7675848080199072,16346,4086,108,0.0,True,True,,,,hidden
15,binding,0.8903824461611805,0.855587333192425,0.9666477447800377,0.6000243005118443,0.29035814564933615,16142,4035,182,0.21255823173753594,True,True,,,,hidden
15,binding,0.9405455817206808,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,positive,hidden
15,binding,0.9121924448916126,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,diff_name,hidden
15,binding,0.892462311557789,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,distance_matched,hidden
15,binding,0.4098360655737705,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,same_name_diff_binding,hidden
15,binding,0.8909294826861068,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_10_50,hidden
15,binding,0.8873112463376155,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_50_200,hidden
15,binding,0.8858666666666667,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_0_10,hidden
15,binding,0.9011324041811847,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_200_100000,hidden
15,defuse_edge,0.883575883753122,0.8464139722784271,0.9607144432055309,0.5968655949467765,0.2867102888063455,8111,2027,199,0.2114606963211362,True,True,,,,hidden
15,defuse_edge,0.9216417910447762,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,positive,hidden
15,defuse_edge,0.9118655692729767,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,diff_name,hidden
15,defuse_edge,0.2923728813559322,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,same_name_diff_binding,hidden
15,defuse_edge,0.901833234772324,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,distance_matched,hidden
15,defuse_edge,0.8865066876475216,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_50_200,hidden
15,defuse_edge,0.8965167399391275,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_10_50,hidden
15,defuse_edge,0.8848560700876095,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_200_100000,hidden
15,defuse_edge,0.77,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_0_10,hidden
15,control_dep,0.73489242969071,0.7078425600372737,0.8019352240744684,0.5290677779776795,0.20582465171303055,2058,514,122,0.2938204430625729,True,True,,,,hidden
15,control_dep,0.753968253968254,,,,,2058,514,122,0.2938204430625729,True,True,,stratum,positive,hidden
15,control_dep,0.8346957311534968,,,,,2058,514,122,0.2938204430625729,True,True,,stratum,non_dependent,hidden
15,control_dep,0.547486033519553,,,,,2058,514,122,0.2938204430625729,True,True,,stratum,indent_matched,hidden
15,control_dep,0.7675438596491229,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_0_10,hidden
15,control_dep,0.7327586206896551,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_10_50,hidden
15,control_dep,0.735050597976081,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_50_200,hidden
15,control_dep,0.6878787878787879,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_200_100000,hidden
19,lexical_token_type,0.9805905478372573,0.9668721284658103,0.0,0.20359665739879676,0.7769938904384606,16346,4086,108,0.0,True,True,,,,hidden
19,binding,0.8861282262757161,0.8498823454449467,0.9626671757656482,0.6044781964536117,0.2816500298221044,16142,4035,182,0.21255823173753594,True,True,,,,hidden
19,binding,0.9309862438796922,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,positive,hidden
19,binding,0.9108204518430439,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,diff_name,hidden
19,binding,0.878140703517588,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,distance_matched,hidden
19,binding,0.4108606557377049,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,same_name_diff_binding,hidden
19,binding,0.889387354549278,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_10_50,hidden
19,binding,0.8844940274960559,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_50_200,hidden
19,binding,0.8709333333333333,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_0_10,hidden
19,binding,0.8802264808362369,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_200_100000,hidden
19,defuse_edge,0.8883624839928859,0.8508967304516842,0.9600938862016587,0.6018660300272546,0.2864964539656313,8111,2027,199,0.2114606963211362,True,True,,,,hidden
19,defuse_edge,0.9109141791044776,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,positive,hidden
19,defuse_edge,0.9214677640603567,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,diff_name,hidden
19,defuse_edge,0.3072033898305085,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,same_name_diff_binding,hidden
19,defuse_edge,0.9000591366055588,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,distance_matched,hidden
19,defuse_edge,0.8890637293469709,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_50_200,hidden
19,defuse_edge,0.900236726411904,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_10_50,hidden
19,defuse_edge,0.8792240300375469,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_200_100000,hidden
19,defuse_edge,0.814,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_0_10,hidden
