pair_id,base_id,template,op_family,split,variant,layer,position,v_source,v_target,both_counterfactuals_correct,lens,margin_source_minus_target,margin_bound_minus_other,bound_rank,correct
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,def_target,2,4,True,probe,-0.9934363961219788,0.9934363961219788,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,def_target,2,4,True,clens,0.989344596862793,-0.989344596862793,1,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,def_target,2,4,True,logit,29.997344970703125,-29.997344970703125,1,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,def_target,2,4,True,gram_random,0.4570465683937073,-0.4570465683937073,4,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,def_target,2,4,True,probe,-0.9968764781951904,0.9968764781951904,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,mutation,2,4,True,clens,0.05883805453777313,-0.05883805453777313,3,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,mutation,2,4,True,logit,1.2898225784301758,-1.2898225784301758,6,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,mutation,2,4,True,gram_random,0.08797840774059296,-0.08797840774059296,7,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,mutation,2,4,True,probe,-0.990188717842102,0.990188717842102,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,mutation,2,4,True,clens,0.12636154890060425,-0.12636154890060425,2,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,mutation,2,4,True,logit,5.034161567687988,-5.034161567687988,5,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,mutation,2,4,True,gram_random,0.15639014542102814,-0.15639014542102814,8,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,mutation,2,4,True,probe,-0.9902064800262451,0.9902064800262451,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,mutation,2,4,True,clens,-0.065498948097229,0.065498948097229,1,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,mutation,2,4,True,logit,0.6741046905517578,-0.6741046905517578,3,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,mutation,2,4,True,gram_random,0.22687751054763794,-0.22687751054763794,7,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,mutation,2,4,True,probe,-0.989344596862793,0.989344596862793,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,mutation,2,4,True,clens,1.5180177688598633,-1.5180177688598633,4,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,mutation,2,4,True,logit,46.028656005859375,-46.028656005859375,4,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,mutation,2,4,True,gram_random,0.6608868837356567,-0.6608868837356567,8,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,mutation,2,4,True,probe,-0.987541913986206,0.987541913986206,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,use,2,4,True,clens,0.0718817412853241,-0.0718817412853241,3,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,use,2,4,True,logit,-1.0778508186340332,1.0778508186340332,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,use,2,4,True,gram_random,0.06304198503494263,-0.06304198503494263,6,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,use,2,4,True,probe,-0.9950169920921326,0.9950169920921326,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,use,2,4,True,clens,0.05646991729736328,-0.05646991729736328,4,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,use,2,4,True,logit,1.2653961181640625,-1.2653961181640625,5,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,use,2,4,True,gram_random,0.19777871668338776,-0.19777871668338776,9,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,use,2,4,True,probe,-0.9955048561096191,0.9955048561096191,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,use,2,4,True,clens,0.1905919313430786,-0.1905919313430786,3,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,use,2,4,True,logit,3.508352279663086,-3.508352279663086,3,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,use,2,4,True,gram_random,0.4898761212825775,-0.4898761212825775,7,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,use,2,4,True,probe,-0.994508683681488,0.994508683681488,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,use,2,4,True,clens,0.7094879150390625,-0.7094879150390625,4,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,use,2,4,True,logit,21.507247924804688,-21.507247924804688,4,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,use,2,4,True,gram_random,-0.01525375247001648,0.01525375247001648,3,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,use,2,4,True,probe,-0.992098867893219,0.992098867893219,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,answer,2,4,True,clens,0.054682567715644836,-0.054682567715644836,4,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,answer,2,4,True,logit,1.2614288330078125,-1.2614288330078125,9,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,answer,2,4,True,gram_random,0.010254066437482834,-0.010254066437482834,6,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,answer,2,4,True,probe,-0.9542239904403687,0.9542239904403687,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,answer,2,4,True,clens,-0.2274823784828186,0.2274823784828186,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,answer,2,4,True,logit,-5.422401428222656,5.422401428222656,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,answer,2,4,True,gram_random,0.04625876247882843,-0.04625876247882843,6,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,answer,2,4,True,probe,-0.9815205931663513,0.9815205931663513,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,answer,2,4,True,clens,-2.2431957721710205,2.2431957721710205,3,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,answer,2,4,True,logit,-37.59209442138672,37.59209442138672,3,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,answer,2,4,True,gram_random,0.27112630009651184,-0.27112630009651184,4,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,answer,2,4,True,probe,-0.9833582043647766,0.9833582043647766,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,answer,2,4,True,clens,-1.3849639892578125,1.3849639892578125,1,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,answer,2,4,True,logit,-42.019866943359375,42.019866943359375,1,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,answer,2,4,True,gram_random,0.8408651351928711,-0.8408651351928711,5,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,31,answer,2,4,True,probe,-0.9912874102592468,0.9912874102592468,0,True
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,8,pre_def,2,4,True,clens,0.07110345363616943,0.07110345363616943,1,True
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,8,pre_def,2,4,True,logit,0.13722842931747437,0.13722842931747437,5,True
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,8,pre_def,2,4,True,gram_random,-0.013599783182144165,-0.013599783182144165,6,False
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,8,pre_def,2,4,True,probe,-0.3785526752471924,-0.3785526752471924,1,False
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,16,pre_def,2,4,True,clens,-0.20283913612365723,-0.20283913612365723,7,False
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,16,pre_def,2,4,True,logit,-1.1229248046875,-1.1229248046875,7,False
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,16,pre_def,2,4,True,gram_random,0.15251079201698303,0.15251079201698303,7,True
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,16,pre_def,2,4,True,probe,-0.35591650009155273,-0.35591650009155273,1,False
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,24,pre_def,2,4,True,clens,-0.25273770093917847,-0.25273770093917847,9,False
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,24,pre_def,2,4,True,logit,2.5215835571289062,2.5215835571289062,6,True
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,24,pre_def,2,4,True,gram_random,0.28342869877815247,0.28342869877815247,6,True
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,24,pre_def,2,4,True,probe,-0.24215763807296753,-0.24215763807296753,1,False
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,31,pre_def,2,4,True,clens,0.4691009521484375,0.4691009521484375,2,True
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,31,pre_def,2,4,True,logit,14.218780517578125,14.218780517578125,2,True
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,31,pre_def,2,4,True,gram_random,0.8868589401245117,0.8868589401245117,3,True
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,31,pre_def,2,4,True,probe,0.11108839511871338,0.11108839511871338,0,True
base_0000_mul_sub,base_0000,global_shadow,mul_sub,calib,source,8,def_source,2,4,True,clens,0.08428354561328888,0.08428354561328888,1,True
